SCOR	70.4853341854	338.0496627959	227 	 8.781171 	 4.299676 	 5.303404 	 4.144039 	 1.993260 	 -2.150779 	 0.893497 	 0
SPT0	57.7149588614	12.8913496484	307 	 14.277665 	 1.945892 	 14.847325 	 5.339393 	 -0.333827 	 -5.673219 	 -0.230446 	 0
SYOG	-69.0069572780	39.5837436521	309 	 4.236295 	 3.556737 	 5.469566 	 -0.107424 	 -1.223913 	 -1.116490 	 0.022579 	 0
THU2	76.5370475831	291.1749628490	309 	 17.626373 	 9.953738 	 8.522402 	 6.731604 	 3.854821 	 -2.876783 	 0.960780 	 0
THU3	76.5370476473	291.1749615271	309 	 17.669132 	 9.953738 	 8.570958 	 6.735825 	 3.854821 	 -2.881004 	 0.960386 	 0
TIXI	71.6344735863	128.8664202871	274 	 8.199510 	 2.139835 	 7.973899 	 1.346745 	 -0.102266 	 -1.449011 	 0.234469 	 0
TRO1	69.6627181358	18.9396465177	308 	 9.751967 	 1.947552 	 9.630256 	 2.973320 	 -0.071187 	 -3.044507 	 0.161959 	 0
TROM	69.6627481404	18.9383283591	240 	 8.050365 	 1.977942 	 7.742828 	 3.177692 	 -0.133861 	 -3.311554 	 0.275362 	 0
VAAS	62.9611932678	21.7706364857	292 	 23.862004 	 3.014785 	 25.807633 	 8.861546 	 -0.822234 	 -9.683780 	 -0.608502 	 0
VESL	-71.6737963143	357.1582173289	255 	 8.592139 	 3.334197 	 10.375728 	 2.458050 	 -1.049949 	 -3.507999 	 -0.396434 	 0
WHIT	60.7505119926	224.7778881620	294 	 9.258298 	 5.295427 	 6.888129 	 1.912763 	 1.231795 	 -0.680969 	 0.676278 	 0
WILL	52.2368680847	237.8321885361	292 	 7.603570 	 4.745215 	 6.826849 	 1.467896 	 -0.457182 	 -1.925078 	 0.467363 	 0
WROC	51.1132608614	17.0620400507	309 	 9.396148 	 2.637545 	 8.584570 	 2.537054 	 -0.097431 	 -2.634485 	 0.434766 	 0
WSRT	52.9146109544	6.6045052713	309 	 5.158167 	 1.788915 	 4.607111 	 -0.097121 	 0.127481 	 0.224602 	 0.464991 	 0
YAKT	62.0309598916	129.6803035330	283 	 9.357383 	 2.949733 	 9.475069 	 -0.425255 	 -0.517957 	 -0.092702 	 0.117467 	 0
YELL	62.4808941462	245.5192994406	309 	 17.243597 	 3.199884 	 19.023713 	 6.391084 	 -0.907330 	 -7.298414 	 -0.492236 	 0
