Station_code Lat Lon no_of_data_points rms_gps rms_grace rms_diff slope_gps slope_grace slope_diff corr_coeff error_message
00NA	-12.467	130.844	215 	 5.979468 	 4.833648 	 6.806185 	 -1.154758 	 0.615593 	 1.770351 	 0.221330 	 0
01NA	-12.478	130.982	145 	 7.395645 	 4.746685 	 7.018833 	 -2.622281 	 -0.750772 	 1.871510 	 0.398273 	 0
02NA	-12.356	130.882	172 	 7.483355 	 4.860280 	 6.904104 	 -2.394188 	 0.203510 	 2.597698 	 0.439307 	 0
0ARK	58.483	16.963	75 	 5.427416 	 2.313034 	 6.476688 	 5.038062 	 -1.714092 	 -6.752154 	 -0.284396 	 0
0BIS	57.725	11.892	156 	 9.930674 	 1.732716 	 10.301215 	 5.416830 	 -0.326058 	 -5.742889 	 -0.130599 	 0
0BOD	57.247	17.059	383 	 13.381427 	 2.087014 	 13.859444 	 3.784296 	 -0.204825 	 -3.989121 	 -0.155153 	 0
0BRU	57.73	11.972	0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 2.0 	 1
0FRL	57.65	11.912	156 	 8.587845 	 1.728334 	 8.973249 	 4.708887 	 -0.323351 	 -5.032239 	 -0.127369 	 0
0HDG	59.222	17.934	171 	 11.498721 	 2.292288 	 12.667956 	 6.036890 	 -0.835299 	 -6.872189 	 -0.436331 	 0
0HNA	60.535	17.88	18 	 5.763146 	 1.169415 	 6.398010 	 15.760089 	 -1.416672 	 -17.176761 	 -0.471336 	 0
0KOB	60.41	18.23	0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 2.0 	 1
0KRO	57.68	11.985	110 	 5.869184 	 1.760803 	 6.570092 	 4.062415 	 -0.588243 	 -4.650658 	 -0.271826 	 0
0KTH	59.35	18.069	64 	 5.592819 	 2.176842 	 6.415028 	 5.786364 	 -1.805991 	 -7.592355 	 -0.210861 	 0
0LIO	59.366	18.127	0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 2.0 	 1
0LOD	55.767	12.996	391 	 6.347693 	 1.818218 	 6.377086 	 1.337389 	 -0.067665 	 -1.405054 	 0.127015 	 0
0MOS	59.318	18.074	77 	 5.581466 	 2.392388 	 6.943940 	 5.197180 	 -1.849127 	 -7.046307 	 -0.424698 	 0
0NYB	65.796	23.17	315 	 29.597988 	 3.057755 	 31.466625 	 10.289094 	 -0.705086 	 -10.994181 	 -0.578750 	 0
0NYK	58.77	16.978	24 	 6.143142 	 1.848326 	 6.686622 	 10.564039 	 -2.691314 	 -13.255353 	 -0.156607 	 0
0OKC	57.252	16.465	93 	 7.042676 	 2.278959 	 7.510158 	 4.331493 	 -1.062031 	 -5.393524 	 -0.050142 	 0
0ORN	63.29	18.718	155 	 30.323556 	 2.953817 	 32.303643 	 10.939525 	 -0.792300 	 -11.731825 	 -0.643530 	 0
0OXE	58.671	17.107	364 	 16.123448 	 2.443003 	 17.448100 	 4.842023 	 -0.466449 	 -5.308472 	 -0.488737 	 0
0SKL	55.475	14.279	364 	 6.641928 	 1.887003 	 6.381653 	 1.487491 	 -0.054378 	 -1.541869 	 0.277280 	 0
0SKN	55.414	12.858	391 	 5.070247 	 1.834254 	 4.872377 	 0.793303 	 -0.049264 	 -0.842567 	 0.286654 	 0
0STR	58.937	11.181	342 	 17.678418 	 1.937485 	 18.374096 	 5.706937 	 -0.257039 	 -5.963976 	 -0.311329 	 0
0SVI	57.077	16.861	0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 2.0 	 1
0TYR	59.222	18.206	166 	 12.090828 	 2.231231 	 13.146218 	 6.535132 	 -0.779863 	 -7.314995 	 -0.401382 	 0
0VAR	57.101	12.257	154 	 6.310485 	 1.736171 	 6.617707 	 2.955321 	 -0.356638 	 -3.311959 	 -0.043699 	 0
0VIB	62.374	17.428	179 	 18.252972 	 2.663930 	 19.924805 	 9.797254 	 -1.015688 	 -10.812943 	 -0.583350 	 0
0VIK	56.154	12.578	0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 2.0 	 1
0YST	55.433	13.836	154 	 5.077703 	 1.850352 	 5.066449 	 1.616514 	 -0.306779 	 -1.923292 	 0.188279 	 0
1BAG	57.721	12.019	90 	 5.308412 	 1.823646 	 6.209587 	 4.092892 	 -0.881505 	 -4.974397 	 -0.364337 	 0
1GAT	60.667	17.132	107 	 12.060747 	 2.432746 	 13.546651 	 8.509822 	 -1.204406 	 -9.714228 	 -0.547565 	 0
1LSU	30.407	-91.18	425 	 10.590974 	 2.654322 	 11.831009 	 -2.229113 	 0.177567 	 2.406680 	 -0.369215 	 0
1MAL	55.601	13.03	154 	 5.897801 	 1.779802 	 5.839768 	 2.318544 	 -0.297057 	 -2.615601 	 0.183333 	 0
1NSU	31.751	-93.098	402 	 5.708242 	 3.610353 	 4.359273 	 -0.325902 	 0.171012 	 0.496914 	 0.645730 	 0
