SMM1	72.58	-38.459	64 	 419.557759 	 1.880781 	 420.799638 	 -800.664188 	 2.345595 	 803.009783 	 -0.659035 	 0
SUMM	72.579	-38.457	117 	 633.142281 	 2.033155 	 634.689415 	 -684.635664 	 1.667122 	 686.302785 	 -0.760276 	 0
NUUK	64.184	-51.731	84 	 32.827979 	 4.533236 	 36.637432 	 -34.119661 	 5.168567 	 39.288228 	 -0.820051 	 0
UPVK	72.788	-56.128	141 	 285.662625 	 6.496312 	 285.676231 	 -22.454388 	 5.420056 	 27.874444 	 0.009276 	 0
MIKI	68.141	-31.45	45 	 103.383678 	 2.357889 	 105.170245 	 -9.237318 	 1.894062 	 11.131380 	 -0.752841 	 0
REYZ	64.139	-21.955	180 	 4.927644 	 3.547699 	 7.005887 	 -1.507769 	 2.142916 	 3.650684 	 -0.349352 	 0
ISAF	66.074	-23.119	56 	 4.215480 	 1.983432 	 4.778686 	 0.163862 	 2.807972 	 2.644110 	 -0.067668 	 0
PONC	72.693	-77.955	68 	 8.876736 	 2.600960 	 9.207754 	 1.172163 	 1.805940 	 0.633778 	 0.016864 	 0
REYK	64.139	-21.955	305 	 10.253957 	 5.521441 	 9.408080 	 1.816797 	 2.101468 	 0.284671 	 0.416114 	 0
MYVA	65.642	-16.891	89 	 13.373522 	 2.199503 	 13.142471 	 2.534143 	 1.388671 	 -1.145471 	 0.186373 	 0
