KARA	-43.608	169.775	300 	 7.613174 	 1.741338 	 6.804823 	 2.381006 	 0.359318 	 -2.021687 	 0.553931 	 0
KARR	-20.981	117.097	309 	 4.399724 	 2.392983 	 4.387430 	 -0.142299 	 0.187436 	 0.329735 	 0.277077 	 0
KGNI	35.71	139.488	305 	 5.969169 	 1.554410 	 6.688996 	 1.260392 	 -0.252178 	 -1.512570 	 -0.360806 	 0
KHAJ	48.521	135.046	293 	 5.188995 	 2.494015 	 5.520396 	 0.820576 	 -0.511333 	 -1.331909 	 0.103196 	 0
KIRI	1.355	172.923	300 	 6.604201 	 1.417463 	 6.480898 	 0.166648 	 -0.095080 	 -0.261728 	 0.193492 	 0
KNYA	31.425	130.879	308 	 21.484988 	 1.718387 	 22.122277 	 5.613958 	 -0.333012 	 -5.946971 	 -0.336375 	 0
KOKO	-39.016	177.668	235 	 3.907155 	 1.518711 	 4.058330 	 -0.689567 	 0.358234 	 1.047801 	 0.092883 	 0
KOUC	-20.559	164.287	274 	 6.626422 	 1.331058 	 6.549257 	 -1.756395 	 0.004585 	 1.760980 	 0.158071 	 0
KSMV	35.955	140.658	298 	 30.471644 	 1.544099 	 30.313230 	 -3.015977 	 -0.285550 	 2.730427 	 0.127663 	 0
KUNM	25.03	102.797	309 	 8.929109 	 4.409656 	 7.142634 	 -1.285841 	 0.239524 	 1.525365 	 0.611526 	 0
LAE1	-6.674	146.993	184 	 17.498455 	 2.411760 	 16.576495 	 -6.301725 	 -0.346996 	 5.954729 	 0.441120 	 0
LAUT	-17.609	177.447	305 	 6.712028 	 1.343040 	 6.557839 	 -1.557830 	 0.033907 	 1.591737 	 0.213534 	 0
LEHG	-77.511	167.141	181 	 7.695988 	 1.409395 	 8.277343 	 -2.254744 	 0.268828 	 2.523572 	 -0.336498 	 0
LEOC	-43.643	169.737	214 	 6.728121 	 1.836537 	 5.788490 	 1.782095 	 0.430101 	 -1.351994 	 0.612388 	 0
LEXA	-45.231	169.308	248 	 5.226610 	 1.659092 	 4.790322 	 1.016519 	 0.403674 	 -0.612845 	 0.410709 	 0
LHAZ	29.657	91.104	305 	 8.281432 	 4.356609 	 5.474583 	 2.409268 	 0.858699 	 -1.550569 	 0.798126 	 0
LKTA	-42.783	172.266	261 	 4.322449 	 1.737908 	 3.694134 	 1.007439 	 0.312750 	 -0.694690 	 0.536292 	 0
LNNG	-2.285	101.156	218 	 53.103403 	 1.574025 	 53.034510 	 -20.965748 	 0.036498 	 21.002246 	 0.058560 	 0
LPIL	-20.918	167.264	297 	 8.214881 	 1.344385 	 8.273006 	 -1.874862 	 0.077244 	 1.952106 	 0.038438 	 0
LYTT	-43.606	172.722	256 	 9.656394 	 1.654822 	 9.251836 	 0.694492 	 0.235355 	 -0.459137 	 0.325036 	 0
MAC1	-54.5	158.936	304 	 5.696577 	 1.406480 	 6.114629 	 -1.079823 	 0.179386 	 1.259210 	 -0.184689 	 0
MAHO	-38.513	174.854	262 	 5.899635 	 1.582158 	 6.097760 	 -1.531441 	 0.338236 	 1.869677 	 0.006762 	 0
MANG	-40.669	175.575	225 	 7.440865 	 1.572781 	 7.934262 	 -2.832704 	 0.371601 	 3.204305 	 -0.218426 	 0
MAST	-41.062	175.585	295 	 9.325036 	 1.641019 	 10.019849 	 -3.458567 	 0.341460 	 3.800027 	 -0.351187 	 0
MATW	-38.334	177.526	254 	 5.017216 	 1.668881 	 4.265198 	 1.552231 	 0.390271 	 -1.161960 	 0.583157 	 0
MAVL	-45.367	168.118	252 	 3.984352 	 1.636521 	 4.065844 	 -0.268406 	 0.367501 	 0.635907 	 0.155063 	 0
MCIL	24.29	153.979	252 	 4.097498 	 1.491854 	 4.450736 	 0.122131 	 -0.354233 	 -0.476364 	 -0.064939 	 0
MCM4	-77.838	166.669	309 	 16.995456 	 1.488002 	 17.083894 	 -4.892405 	 0.181512 	 5.073916 	 -0.015812 	 0
MCMD	-77.838	166.669	193 	 4.048651 	 1.325060 	 4.096171 	 0.488443 	 0.354495 	 -0.133948 	 0.127569 	 0
MIZU	39.135	141.133	303 	 19.925285 	 2.210600 	 20.776005 	 -3.946365 	 0.069929 	 4.016294 	 -0.337579 	 0
MKPO	34.817	126.381	307 	 5.640604 	 1.978353 	 5.648188 	 1.537251 	 -0.075987 	 -1.613239 	 0.171531 	 0
MLKN	-5.353	102.276	187 	 22.114969 	 1.789598 	 21.002537 	 -12.027037 	 -0.599994 	 11.427044 	 0.646437 	 0
MLYN	35.491	128.744	268 	 23.536490 	 2.049115 	 23.865853 	 1.664532 	 -0.301551 	 -1.966083 	 -0.118328 	 0
MOBS	-37.829	144.975	299 	 4.651684 	 2.150038 	 5.228637 	 -0.915599 	 0.402472 	 1.318071 	 -0.053884 	 0
MQZG	-43.703	172.655	297 	 23.117997 	 1.742362 	 22.479922 	 7.291487 	 0.307700 	 -6.983787 	 0.398843 	 0
MSAI	-1.326	99.089	216 	 17.140224 	 2.324718 	 15.708549 	 -3.720565 	 -0.587332 	 3.133234 	 0.657944 	 0
MTJO	-43.986	170.465	309 	 4.429688 	 1.802328 	 4.451970 	 -0.139550 	 0.385296 	 0.524847 	 0.191043 	 0
MTKA	35.68	139.561	308 	 4.399339 	 1.546012 	 4.714608 	 0.358039 	 -0.257931 	 -0.615969 	 -0.035522 	 0
MZSW	39.111	141.204	309 	 23.972753 	 2.182325 	 24.903665 	 -4.268549 	 0.059477 	 4.328026 	 -0.389335 	 0
NAU1	-77.522	167.147	184 	 12.166976 	 1.478027 	 12.794151 	 -4.340257 	 0.277511 	 4.617767 	 -0.374530 	 0
NAUR	-0.552	166.926	267 	 5.470881 	 1.404169 	 5.372679 	 -0.465579 	 -0.197424 	 0.268155 	 0.197640 	 0
NETT	-43.756	170.061	281 	 13.397305 	 1.790286 	 13.192912 	 -0.849633 	 0.381616 	 1.231250 	 0.180112 	 0
NGNG	-1.8	99.268	193 	 30.469428 	 1.653724 	 30.723665 	 9.812192 	 -0.315615 	 -10.127807 	 -0.127240 	 0
NIMT	14.043	100.714	186 	 10.944020 	 5.396662 	 10.335517 	 -4.391432 	 0.587886 	 4.979318 	 0.356178 	 0
NLSN	-41.184	173.434	262 	 6.086479 	 1.653637 	 6.325661 	 -2.079905 	 0.288288 	 2.368193 	 -0.011637 	 0
NNOR	-31.049	116.193	308 	 4.591068 	 1.776903 	 4.686984 	 -0.490608 	 0.341237 	 0.831846 	 0.138974 	 0
NPLY	-39.183	174.118	287 	 6.165986 	 1.507031 	 5.995433 	 -0.369915 	 0.274003 	 0.643918 	 0.233812 	 0
NTUS	1.346	103.68	279 	 6.901098 	 2.066498 	 7.068454 	 -1.890654 	 0.209475 	 2.100129 	 0.067755 	 0
OKN1	26.145	127.769	309 	 11.322570 	 1.512216 	 10.987758 	 -1.226270 	 -0.152888 	 1.073382 	 0.284910 	 0
OSN1	37.078	127.024	264 	 815.102560 	 2.017919 	 815.019051 	 198.758651 	 -0.015294 	 -198.773945 	 0.042619 	 0
OUS2	-45.869	170.511	303 	 4.806894 	 1.719758 	 4.315842 	 0.634727 	 0.355254 	 -0.279472 	 0.449836 	 0
OUSD	-45.869	170.511	296 	 5.542344 	 1.733554 	 5.828642 	 -1.150579 	 0.358554 	 1.509133 	 -0.013024 	 0
PAEK	-41.022	174.952	309 	 6.247247 	 1.645574 	 5.978174 	 0.671691 	 0.311315 	 -0.360376 	 0.291696 	 0
PARK	-32.999	148.265	192 	 6.051964 	 2.160154 	 6.941804 	 0.530816 	 -0.435311 	 -0.966126 	 -0.263750 	 0
PARW	-41.382	175.427	245 	 8.944766 	 1.639259 	 9.409524 	 -3.982830 	 0.343278 	 4.326108 	 -0.199251 	 0
PAWA	-40.033	176.864	221 	 5.671633 	 1.500153 	 5.824128 	 -0.886392 	 0.399114 	 1.285506 	 0.029231 	 0
PBJO	-0.637	98.516	185 	 7.678658 	 1.446381 	 7.571067 	 0.024811 	 -0.355296 	 -0.380107 	 0.168047 	 0
PBLI	2.309	97.405	184 	 33.446477 	 2.076850 	 34.018395 	 6.400374 	 -0.619484 	 -7.019858 	 -0.246685 	 0
PERT	-31.802	115.885	308 	 7.294020 	 1.790715 	 7.685222 	 -1.922923 	 0.355396 	 2.278319 	 -0.101567 	 0
PETP	53.067	158.607	281 	 16.484282 	 2.589469 	 15.620304 	 -6.605609 	 -0.384819 	 6.220790 	 0.403451 	 0
PETS	53.023	158.65	247 	 8.735280 	 2.539117 	 8.575328 	 -3.622586 	 -0.190828 	 3.431758 	 0.207755 	 0
PILK	-43.661	169.922	236 	 11.416881 	 1.747419 	 10.387679 	 2.587786 	 0.355922 	 -2.231865 	 0.638964 	 0
PIMO	14.636	121.078	278 	 6.990894 	 2.232004 	 6.714442 	 1.806529 	 -0.194379 	 -2.000908 	 0.281046 	 0
PNGM	-2.043	147.366	284 	 15.198322 	 1.536617 	 15.015162 	 -1.811012 	 -0.259046 	 1.551966 	 0.169031 	 0
POHN	6.96	158.21	283 	 7.206287 	 1.376143 	 7.513096 	 0.753415 	 -0.257596 	 -1.011010 	 -0.132213 	 0
PORA	-40.266	176.635	184 	 6.001356 	 1.440412 	 6.248307 	 -2.561879 	 0.399878 	 2.961757 	 -0.054965 	 0
PPNJ	-1.994	99.604	196 	 125.793273 	 1.465605 	 126.199562 	 60.749191 	 -0.176069 	 -60.925260 	 -0.271838 	 0
PRKB	-2.967	100.4	209 	 160.754185 	 1.561125 	 161.352418 	 66.441826 	 -0.260703 	 -66.702529 	 -0.379064 	 0
PSKI	-1.125	100.353	283 	 24.250696 	 1.498742 	 24.204835 	 -8.103342 	 -0.019219 	 8.084123 	 0.061472 	 0
PSMK	-0.089	97.861	242 	 169.721994 	 3.798629 	 173.179351 	 57.906034 	 -1.319507 	 -59.225540 	 -0.908239 	 0
PTLO	-0.055	98.28	246 	 42.189036 	 3.575359 	 45.241397 	 16.128207 	 -1.187622 	 -17.315829 	 -0.842232 	 0
PTOI	-40.601	175.999	184 	 6.529012 	 1.482218 	 7.002944 	 -3.600693 	 0.390627 	 3.991320 	 -0.217840 	 0
PUKE	-38.071	178.257	261 	 4.561372 	 1.609319 	 3.941740 	 1.175920 	 0.304037 	 -0.871883 	 0.535283 	 0
QUAR	-43.532	169.816	308 	 7.061574 	 1.759864 	 7.322849 	 -1.412412 	 0.369843 	 1.782255 	 -0.026601 	 0
RGLI	-38.003	176.386	195 	 5.329678 	 1.671873 	 5.467429 	 -2.100808 	 0.416560 	 2.517368 	 0.073388 	 0
RGMK	-38.138	176.467	234 	 30.755353 	 1.669703 	 31.417323 	 -16.184284 	 0.392105 	 16.576390 	 -0.373582 	 0
RGUT	-38.177	176.194	190 	 8.706843 	 1.670947 	 9.024036 	 -3.845408 	 0.403198 	 4.248607 	 -0.097330 	 0
RIPA	-39.166	176.493	260 	 4.939614 	 1.604051 	 4.521672 	 0.390398 	 0.406145 	 0.015747 	 0.411897 	 0
ROB4	-77.034	163.19	196 	 4.725075 	 1.307795 	 4.608390 	 1.726780 	 0.330451 	 -1.396329 	 0.226510 	 0
SA34	39.992	116.31	197 	 5.488219 	 1.780488 	 5.936488 	 -1.580498 	 0.295853 	 1.876351 	 -0.099839 	 0
SAMP	3.622	98.715	276 	 49.440586 	 3.567398 	 50.848337 	 -21.152117 	 0.835754 	 21.987871 	 -0.364156 	 0
SBAO	36.934	128.457	301 	 5.315658 	 1.989489 	 5.498986 	 0.969629 	 -0.246621 	 -1.216250 	 0.093398 	 0
SCTB	-77.849	166.758	218 	 4.181552 	 1.285592 	 4.162331 	 0.558221 	 0.324969 	 -0.233251 	 0.168639 	 0
SG26	37.463	126.956	262 	 5.114524 	 2.220769 	 5.639264 	 0.847213 	 -0.209324 	 -1.056537 	 -0.031304 	 0
SG36	-37.913	145.133	234 	 5.467780 	 2.038073 	 5.364798 	 -0.443948 	 0.631070 	 1.075018 	 0.236424 	 0
SHAO	31.1	121.2	233 	 24.278040 	 2.232375 	 24.080587 	 -5.343497 	 -0.366942 	 4.976556 	 0.134065 	 0
SKCH	38.251	128.565	307 	 4.874056 	 1.938433 	 5.141789 	 1.065851 	 -0.243420 	 -1.309271 	 0.056940 	 0
SKM1	37.494	126.918	289 	 25.648986 	 2.195985 	 25.882598 	 1.313370 	 -0.185100 	 -1.498470 	 -0.064057 	 0
