station lat lon no_points slope intercept r_value p_value standard_deviation
NRIL 	 69.3618332995 	 88.3597809878 	 280 	 1.339220e-03 	 4.523053e+01 	 0.4163 	 3.6472e-13 	 1.75410e-04
NVSK 	 54.8406110587 	 83.2354445677 	 297 	 6.061036e-04 	 1.218811e+02 	 0.1051 	 7.0565e-02 	 3.33973e-04
NYA1 	 78.9295547676 	 11.8653094013 	 309 	 7.675514e-03 	 6.885053e+01 	 0.9567 	 1.5437e-166 	 1.33348e-04
NYAL 	 78.9295843596 	 11.8650848642 	 250 	 9.591117e-03 	 5.928479e+01 	 0.7294 	 8.7683e-43 	 5.71156e-04
OHI2 	 -63.3210809863 	 -57.9013321380 	 301 	 4.453497e-03 	 2.354066e+01 	 0.6644 	 1.0496e-39 	 2.89683e-04
OHI3 	 -63.3210922627 	 -57.9013853163 	 275 	 5.018213e-03 	 2.253949e+01 	 0.7658 	 2.7985e-54 	 2.55018e-04
ONSA 	 57.3952984831 	 11.9255165219 	 309 	 3.154393e-03 	 3.925705e+01 	 0.8420 	 2.7424e-84 	 1.15335e-04
PALM 	 -64.7750901609 	 -64.0511225448 	 301 	 8.742785e-03 	 1.351680e+01 	 0.9605 	 3.9628e-168 	 1.46507e-04
PARC 	 -53.1369549278 	 -70.8798821737 	 228 	 -7.772308e-04 	 2.385296e+01 	 -0.3004 	 3.8834e-06 	 1.64179e-04
PETP 	 53.0667319007 	 158.6070771881 	 262 	 -6.325022e-03 	 2.230009e+02 	 -0.8908 	 4.9223e-91 	 2.00126e-04
PETS 	 53.0232999232 	 158.6501340491 	 224 	 -3.777341e-03 	 1.096758e+02 	 -0.8185 	 2.4362e-55 	 1.77970e-04
POTS 	 52.3792971109 	 13.0660908033 	 309 	 -2.383069e-04 	 1.448984e+02 	 -0.0714 	 2.1102e-01 	 1.90130e-04
PRDS 	 50.8713517470 	 -114.2934968743 	 304 	 -7.288055e-04 	 1.249417e+03 	 -0.3137 	 2.2960e-08 	 1.26955e-04
PTBB 	 52.2961894906 	 10.4597465790 	 309 	 2.079198e-04 	 1.298334e+02 	 0.1036 	 6.8945e-02 	 1.13917e-04
QAQ1 	 60.7152636786 	 -46.0477634963 	 304 	 4.322156e-03 	 1.017579e+02 	 0.9162 	 6.0359e-122 	 1.08803e-04
REYK 	 64.1387839341 	 -21.9554855066 	 307 	 1.842977e-05 	 9.299346e+01 	 0.0059 	 9.1770e-01 	 1.78198e-04
RIGA 	 56.9486196905 	 24.0587738088 	 286 	 4.097259e-04 	 3.390333e+01 	 0.1629 	 5.7476e-03 	 1.47226e-04
S041 	 51.4537435281 	 -1.2838901371 	 202 	 3.196011e-04 	 1.623805e+02 	 0.1184 	 9.3255e-02 	 1.89503e-04
SCH2 	 54.8320895757 	 -66.8326160611 	 298 	 1.028478e-02 	 4.776262e+02 	 0.9458 	 1.3101e-146 	 2.05273e-04
SCOR 	 70.4853341854 	 -21.9503372041 	 227 	 4.144039e-03 	 1.201835e+02 	 0.8598 	 1.2932e-67 	 1.64069e-04
SPT0 	 57.7149588614 	 12.8913496484 	 307 	 5.339393e-03 	 2.092565e+02 	 0.9279 	 9.7646e-133 	 1.22830e-04
SYOG 	 -69.0069572780 	 39.5837436521 	 309 	 -1.074236e-04 	 5.022433e+01 	 -0.0627 	 2.7171e-01 	 9.75586e-05
THU2 	 76.5370475831 	 -68.8250371510 	 309 	 6.731604e-03 	 2.261794e+01 	 0.9446 	 1.3757e-150 	 1.33488e-04
THU3 	 76.5370476473 	 -68.8250384729 	 309 	 6.735825e-03 	 2.260983e+01 	 0.9429 	 1.2316e-148 	 1.35784e-04
TIXI 	 71.6344735863 	 128.8664202871 	 274 	 1.346745e-03 	 4.436503e+01 	 0.4041 	 3.4546e-12 	 1.84828e-04
TRO1 	 69.6627181358 	 18.9396465177 	 308 	 2.973320e-03 	 1.321275e+02 	 0.7553 	 4.1515e-58 	 1.47471e-04
TROM 	 69.6627481404 	 18.9383283591 	 240 	 3.177692e-03 	 1.260986e+02 	 0.7622 	 7.4237e-47 	 1.74913e-04
VAAS 	 62.9611932678 	 21.7706364857 	 292 	 8.861546e-03 	 4.037428e+01 	 0.9412 	 1.0703e-138 	 1.86795e-04
VESL 	 -71.6737963143 	 -2.8417826711 	 255 	 2.458050e-03 	 8.574278e+02 	 0.7088 	 3.1869e-40 	 1.53797e-04
WHIT 	 60.7505119926 	 -135.2221118380 	 294 	 1.912763e-03 	 1.423559e+03 	 0.5126 	 4.2409e-21 	 1.87506e-04
WILL 	 52.2368680847 	 -122.1678114639 	 292 	 1.467896e-03 	 1.092744e+03 	 0.4714 	 1.4611e-17 	 1.61254e-04
WROC 	 51.1132608614 	 17.0620400507 	 309 	 2.537054e-03 	 1.757240e+02 	 0.6678 	 2.8732e-41 	 1.61374e-04
WSRT 	 52.9146109544 	 6.6045052713 	 309 	 -9.712094e-05 	 8.247819e+01 	 -0.0466 	 4.1464e-01 	 1.18894e-04
YAKT 	 62.0309598916 	 129.6803035330 	 283 	 -4.252548e-04 	 1.042477e+02 	 -0.1111 	 6.1861e-02 	 2.26830e-04
YELL 	 62.4808941462 	 -114.4807005594 	 309 	 6.391084e-03 	 1.680919e+02 	 0.9167 	 2.3032e-124 	 1.58958e-04
