station lat lon no_points slope intercept r_value p_value standard_deviation
AIS5 	 55.0690000000 	 -131.6000000000 	 293 	 2.880708e-02 	 -2.557730e+01 	 0.8454 	 3.1030e-81 	 1.06698e-03
AIS6 	 55.0690000000 	 -131.5990000000 	 270 	 3.486524e-02 	 -3.770977e+01 	 0.8379 	 2.0331e-72 	 1.38759e-03
AKGG 	 54.1980000000 	 -165.9940000000 	 226 	 9.498938e-03 	 3.311478e+02 	 0.9369 	 3.0236e-104 	 2.36732e-04
AKLV 	 54.1630000000 	 -165.9560000000 	 302 	 1.255840e-02 	 5.181350e+02 	 0.9702 	 1.1731e-186 	 1.81207e-04
AKRB 	 54.1290000000 	 -166.0710000000 	 234 	 4.855419e-03 	 3.543489e+02 	 0.8800 	 5.7343e-77 	 1.72050e-04
AKUR 	 65.6850000000 	 -18.1220000000 	 251 	 3.772837e-03 	 1.266057e+02 	 0.8948 	 3.3696e-89 	 1.19268e-04
ALDB 	 52.1530000000 	 1.6030000000 	 237 	 4.342752e-01 	 -8.157327e+02 	 0.7708 	 6.5601e-48 	 2.34159e-02
ALRT 	 82.4940000000 	 -62.3400000000 	 307 	 5.848778e-03 	 6.640141e+01 	 0.9170 	 8.3116e-124 	 1.45631e-04
AMBE 	 54.4340000000 	 -2.9650000000 	 250 	 6.699627e-04 	 1.096366e+02 	 0.3181 	 2.7801e-07 	 1.26812e-04
AMER 	 51.6770000000 	 -0.5590000000 	 243 	 1.372088e-03 	 1.314103e+02 	 0.5928 	 1.8981e-24 	 1.20080e-04
AND1 	 69.3260000000 	 16.1350000000 	 285 	 7.191717e-04 	 4.281175e+01 	 0.3235 	 2.2913e-08 	 1.25040e-04
ANDO 	 69.2780000000 	 16.0090000000 	 306 	 1.582871e-03 	 4.106033e+02 	 0.6631 	 3.9924e-40 	 1.02488e-04
APEL 	 52.2120000000 	 5.9620000000 	 309 	 2.721065e-04 	 1.153514e+02 	 0.0272 	 6.3435e-01 	 5.71554e-04
APPL 	 51.0570000000 	 -4.2000000000 	 233 	 1.295544e-03 	 6.610332e+01 	 0.5774 	 4.0787e-22 	 1.20529e-04
ARTU 	 56.4300000000 	 58.5600000000 	 305 	 9.441743e-04 	 2.456727e+02 	 0.3726 	 1.7710e-11 	 1.35101e-04
ASAP 	 53.2510000000 	 -3.4800000000 	 233 	 2.460579e-03 	 9.844012e+01 	 0.6893 	 3.5218e-34 	 1.70163e-04
ATW2 	 61.5980000000 	 -149.1320000000 	 306 	 3.190907e-03 	 9.066510e+01 	 0.6498 	 4.2408e-38 	 2.14064e-04
AUTF 	 -54.8400000000 	 -68.3040000000 	 236 	 1.009758e-03 	 6.986295e+01 	 0.3823 	 1.2472e-09 	 1.59551e-04
AV01 	 59.3590000000 	 -153.4610000000 	 240 	 4.122654e-03 	 4.789460e+02 	 0.8077 	 1.5454e-56 	 1.95049e-04
AV02 	 59.3330000000 	 -153.4280000000 	 236 	 6.082073e-03 	 2.175777e+02 	 0.9308 	 2.8143e-104 	 1.56099e-04
AV04 	 59.3630000000 	 -153.4450000000 	 182 	 2.414679e-03 	 9.111009e+02 	 0.1419 	 5.6033e-02 	 1.25555e-03
AV06 	 54.1470000000 	 -165.7660000000 	 212 	 3.588519e-03 	 4.558893e+02 	 0.8061 	 9.5510e-50 	 1.81773e-04
AV07 	 54.1630000000 	 -166.0390000000 	 209 	 4.608023e-03 	 5.118128e+02 	 0.7905 	 5.8769e-46 	 2.48143e-04
AV08 	 54.1360000000 	 -166.0280000000 	 209 	 4.592699e-03 	 5.891883e+02 	 0.8375 	 3.0475e-56 	 2.08254e-04
AV09 	 53.8760000000 	 -166.5420000000 	 253 	 2.680023e-03 	 1.003074e+02 	 0.7632 	 1.6441e-49 	 1.43226e-04
AV10 	 54.0980000000 	 -165.9340000000 	 206 	 5.190913e-03 	 3.191088e+02 	 0.8351 	 7.4605e-55 	 2.39400e-04
AV12 	 54.2110000000 	 -165.8980000000 	 206 	 6.163454e-03 	 3.923345e+02 	 0.8950 	 1.8449e-73 	 2.15055e-04
AV14 	 54.1190000000 	 -165.8420000000 	 208 	 4.574923e-03 	 3.871527e+02 	 0.8221 	 2.7758e-52 	 2.20778e-04
AV15 	 54.1000000000 	 -165.7100000000 	 201 	 3.902821e-03 	 4.495939e+02 	 0.8281 	 6.5218e-52 	 1.87295e-04
BADG 	 51.7700000000 	 102.2350000000 	 209 	 1.710136e-03 	 8.079777e+02 	 0.3607 	 8.0695e-08 	 3.07315e-04
BADH 	 50.2280000000 	 8.6100000000 	 223 	 -4.836934e-04 	 2.622196e+02 	 -0.1859 	 5.3633e-03 	 1.71999e-04
BAKE 	 64.3180000000 	 -96.0020000000 	 202 	 1.395561e-02 	 -2.354712e+01 	 0.9840 	 7.3571e-152 	 1.78556e-04
BAR3 	 51.5150000000 	 0.0970000000 	 300 	 1.203779e-04 	 1.039342e+02 	 0.0482 	 4.0513e-01 	 1.44393e-04
BAY5 	 55.1900000000 	 -162.7070000000 	 306 	 3.939351e-02 	 -2.849764e+01 	 0.8628 	 4.4532e-92 	 1.32360e-03
BAY6 	 55.1900000000 	 -162.7070000000 	 297 	 3.794282e-02 	 -2.557512e+01 	 0.8642 	 5.4431e-90 	 1.28626e-03
BCOV 	 50.5440000000 	 -126.8430000000 	 299 	 2.549381e-03 	 3.221842e+01 	 0.7502 	 2.7495e-55 	 1.30399e-04
BEA2 	 62.4080000000 	 -140.8630000000 	 227 	 7.144479e-04 	 6.610049e+02 	 0.2276 	 5.4911e-04 	 2.03783e-04
BELF 	 54.5770000000 	 -5.9320000000 	 249 	 7.876506e-04 	 8.042727e+01 	 0.3417 	 3.1699e-08 	 1.37853e-04
BILI 	 68.0760000000 	 166.4380000000 	 212 	 2.136336e-04 	 4.557041e+02 	 0.0726 	 2.9272e-01 	 2.02530e-04
BIS5 	 56.8540000000 	 -135.5390000000 	 293 	 2.847798e-02 	 9.499374e+00 	 0.8274 	 7.0989e-75 	 1.13332e-03
BISK 	 50.2570000000 	 17.4290000000 	 181 	 6.866654e-06 	 9.508428e+02 	 0.0014 	 9.8496e-01 	 3.63840e-04
BLAP 	 53.7770000000 	 -3.0350000000 	 308 	 3.386693e-03 	 5.921743e+01 	 0.8018 	 2.1267e-70 	 1.44286e-04
BOGI 	 52.4750000000 	 21.0350000000 	 297 	 5.478116e-04 	 1.388326e+02 	 0.0081 	 8.8970e-01 	 3.94677e-03
BOGO 	 52.4760000000 	 21.0350000000 	 309 	 -1.168029e-04 	 1.498449e+02 	 -0.0021 	 9.7059e-01 	 3.16577e-03
BOR1 	 52.2770000000 	 17.0730000000 	 309 	 -1.495061e-04 	 1.246607e+02 	 -0.0883 	 1.2125e-01 	 9.62157e-05
BORJ 	 53.5790000000 	 6.6660000000 	 213 	 -3.204054e-04 	 5.367945e+01 	 -0.1467 	 3.2309e-02 	 1.48693e-04
BRAE 	 57.0070000000 	 -3.3960000000 	 199 	 3.402245e-03 	 3.940431e+02 	 0.7719 	 1.3009e-40 	 1.99653e-04
BRE1 	 51.9530000000 	 -3.3820000000 	 209 	 1.966109e-03 	 2.383729e+02 	 0.6571 	 3.2559e-27 	 1.56754e-04
BRUS 	 50.7980000000 	 4.3590000000 	 290 	 9.265560e-04 	 1.478172e+02 	 0.5793 	 2.1511e-27 	 7.68150e-05
BUCK 	 57.6760000000 	 -2.9610000000 	 193 	 6.893459e-03 	 6.798220e+01 	 0.8637 	 9.6517e-59 	 2.91047e-04
BUDP 	 55.7390000000 	 12.5000000000 	 251 	 1.328191e-03 	 9.135899e+01 	 0.5801 	 5.6649e-24 	 1.18184e-04
CABW 	 51.9700000000 	 4.9260000000 	 294 	 4.538073e-05 	 4.599336e+01 	 0.0309 	 5.9794e-01 	 8.59577e-05
CAM1 	 50.2180000000 	 -5.3270000000 	 300 	 1.050641e-01 	 -7.110227e+01 	 0.5696 	 3.3116e-27 	 8.78115e-03
CARD 	 52.1050000000 	 -0.4210000000 	 181 	 1.287379e-03 	 7.339203e+01 	 0.3156 	 1.5058e-05 	 2.89296e-04
CARF 	 51.5310000000 	 -3.1070000000 	 233 	 6.386001e-04 	 9.185085e+01 	 0.3309 	 2.3462e-07 	 1.19839e-04
CARL 	 54.8950000000 	 -2.9380000000 	 294 	 4.846056e-04 	 9.259171e+01 	 0.3326 	 5.0130e-09 	 8.03988e-05
CAS1 	 -66.2830000000 	 110.5200000000 	 309 	 1.711878e-03 	 1.901426e+01 	 0.7114 	 6.0743e-49 	 9.65249e-05
CDB7 	 55.2000000000 	 -162.7180000000 	 235 	 -8.825521e-03 	 7.087495e+01 	 -0.0651 	 3.2008e-01 	 8.85715e-03
CENA 	 65.4980000000 	 -144.6780000000 	 283 	 1.788856e-03 	 2.801824e+02 	 0.3698 	 1.3345e-10 	 2.68088e-04
CHI5 	 60.2380000000 	 -146.6470000000 	 240 	 2.942682e-02 	 3.558089e+01 	 0.8127 	 9.5583e-58 	 1.36770e-03
CHI6 	 60.2380000000 	 -146.6470000000 	 192 	 2.847152e-02 	 3.411498e+01 	 0.6945 	 5.6809e-29 	 2.13995e-03
CHUR 	 58.7590000000 	 -94.0890000000 	 297 	 1.092157e-02 	 -4.124877e+01 	 0.9841 	 1.6063e-223 	 1.14707e-04
CLAW 	 52.3590000000 	 -1.3310000000 	 245 	 1.001414e-01 	 -4.216375e+01 	 0.8483 	 4.7021e-69 	 4.00945e-03
CLGO 	 64.8740000000 	 -147.8600000000 	 309 	 8.070379e-04 	 1.944653e+02 	 0.2720 	 1.2147e-06 	 1.62973e-04
CNIV 	 51.5190000000 	 31.3140000000 	 200 	 1.865783e-03 	 1.721931e+02 	 0.4083 	 1.9512e-09 	 2.96439e-04
COLH 	 51.8940000000 	 0.8970000000 	 216 	 -5.587791e-04 	 7.640444e+01 	 -0.1805 	 7.8310e-03 	 2.08145e-04
CONG 	 -77.5350000000 	 167.0850000000 	 222 	 -3.310889e-05 	 3.402880e+03 	 -0.0109 	 8.7150e-01 	 2.04442e-04
CPAR 	 50.0400000000 	 15.7830000000 	 192 	 -6.518019e-05 	 2.834003e+02 	 -0.0271 	 7.0924e-01 	 1.74544e-04
CRAK 	 50.1020000000 	 13.7290000000 	 182 	 -1.419645e-04 	 3.821580e+02 	 -0.0569 	 4.4566e-01 	 1.85733e-04
CRAR 	 -77.8480000000 	 166.6680000000 	 308 	 6.173858e-05 	 -2.000884e+01 	 0.0362 	 5.2663e-01 	 9.73972e-05
DARE 	 53.3450000000 	 -2.6400000000 	 254 	 1.801733e-03 	 8.482097e+01 	 0.7086 	 4.8284e-40 	 1.13013e-04
DAV1 	 -68.5770000000 	 77.9730000000 	 308 	 1.034443e-04 	 4.417904e+01 	 0.0663 	 2.4633e-01 	 8.90583e-05
DEGE 	 60.0320000000 	 20.3850000000 	 201 	 6.522083e-03 	 1.052480e+01 	 0.9177 	 1.0534e-81 	 2.00188e-04
DELF 	 51.9860000000 	 4.3880000000 	 309 	 2.502624e-04 	 7.386594e+01 	 0.1343 	 1.8192e-02 	 1.05401e-04
DENT 	 50.9340000000 	 3.4000000000 	 285 	 -7.758397e-04 	 6.545209e+01 	 -0.5365 	 1.2067e-22 	 7.25414e-05
DGLG 	 50.9940000000 	 2.3450000000 	 292 	 -1.593151e-04 	 5.709109e+01 	 -0.0872 	 1.3736e-01 	 1.06937e-04
DIEP 	 52.5880000000 	 8.3420000000 	 231 	 1.189612e-04 	 8.145902e+01 	 0.0608 	 3.5767e-01 	 1.29070e-04
DLFT 	 51.9860000000 	 4.3880000000 	 309 	 -5.490012e-04 	 7.533930e+01 	 -0.2670 	 1.9240e-06 	 1.13089e-04
DOUR 	 50.0950000000 	 4.5950000000 	 283 	 4.788696e-04 	 2.817472e+02 	 0.3090 	 1.1286e-07 	 8.79409e-05
DRES 	 51.0300000000 	 13.7300000000 	 305 	 -1.608086e-04 	 2.033801e+02 	 -0.0466 	 4.1726e-01 	 1.97968e-04
DROW 	 52.2520000000 	 -2.1980000000 	 206 	 1.329463e-03 	 8.443335e+01 	 0.5231 	 7.2574e-16 	 1.51656e-04
DRUM 	 55.6270000000 	 -3.7360000000 	 234 	 1.944820e-03 	 2.986594e+02 	 0.7496 	 1.8441e-43 	 1.12745e-04
DSL1 	 70.3330000000 	 -148.4730000000 	 223 	 -6.153358e-03 	 2.945687e+01 	 -0.9360 	 3.5728e-102 	 1.55679e-04
DUBO 	 50.2590000000 	 -95.8660000000 	 307 	 1.486266e-03 	 2.422860e+02 	 0.5146 	 3.6756e-22 	 1.41782e-04
DUM1 	 -66.6650000000 	 140.0020000000 	 308 	 -7.177556e-05 	 -1.215139e+00 	 -0.0381 	 5.0513e-01 	 1.07574e-04
DUNG 	 50.9270000000 	 0.9760000000 	 243 	 2.719541e-03 	 5.055489e+01 	 0.7288 	 1.6001e-41 	 1.64582e-04
DUNK 	 50.8600000000 	 -3.2400000000 	 302 	 1.880906e-03 	 3.016086e+02 	 0.4685 	 7.0034e-18 	 2.04789e-04
DZYL 	 53.3200000000 	 6.9400000000 	 200 	 -4.942594e-03 	 6.650895e+01 	 -0.9009 	 1.0514e-73 	 1.69214e-04
E1G2 	 -77.5300000000 	 167.1400000000 	 207 	 -3.852780e-03 	 3.661978e+03 	 -0.8703 	 5.4965e-65 	 1.52256e-04
EASN 	 53.6490000000 	 0.1160000000 	 247 	 9.329463e-04 	 5.017135e+01 	 0.4728 	 3.7053e-15 	 1.11098e-04
EDIN 	 55.9250000000 	 -3.2950000000 	 302 	 1.362483e-03 	 1.163320e+02 	 0.7012 	 5.4876e-46 	 7.99869e-05
EDOC 	 70.3100000000 	 -148.3180000000 	 261 	 -6.506836e-03 	 3.548711e+01 	 -0.8892 	 6.5084e-90 	 2.08083e-04
EFBG 	 50.5250000000 	 6.8820000000 	 291 	 1.501125e-03 	 4.005138e+02 	 0.6456 	 1.0309e-35 	 1.04438e-04
EIJS 	 50.7580000000 	 5.6840000000 	 309 	 1.332180e-03 	 1.011288e+02 	 0.6789 	 4.2464e-43 	 8.22186e-05
EIL1 	 64.6880000000 	 -147.1130000000 	 279 	 4.423521e-03 	 1.676243e+02 	 0.6085 	 1.1788e-29 	 3.46576e-04
EIL2 	 64.6880000000 	 -147.1130000000 	 182 	 2.442711e-03 	 1.716027e+02 	 0.3079 	 2.3509e-05 	 5.62556e-04
ESBC 	 55.4940000000 	 8.4570000000 	 225 	 7.655960e-04 	 5.795530e+01 	 0.3323 	 3.3666e-07 	 1.45539e-04
ESBH 	 55.4600000000 	 8.4400000000 	 234 	 2.005714e-03 	 4.608095e+01 	 0.5505 	 6.1332e-20 	 1.99712e-04
ESKD 	 55.3120000000 	 -3.2070000000 	 197 	 3.176063e-03 	 2.910551e+02 	 0.7971 	 1.3397e-44 	 1.72277e-04
EUR2 	 79.9890000000 	 -85.9380000000 	 200 	 7.226201e-03 	 1.447128e+01 	 0.8620 	 2.4634e-60 	 3.01989e-04
EUSK 	 50.6740000000 	 6.7640000000 	 309 	 -8.471843e-04 	 2.470195e+02 	 -0.3861 	 1.9966e-12 	 1.15509e-04
EXMO 	 50.6130000000 	 -3.4100000000 	 215 	 3.513897e-03 	 5.862602e+01 	 0.6413 	 2.6702e-26 	 2.88091e-04
EYAC 	 60.5490000000 	 -145.7500000000 	 187 	 1.148358e-03 	 1.437183e+02 	 0.2308 	 1.4801e-03 	 3.55869e-04
FAIC 	 64.9780000000 	 -147.4990000000 	 196 	 -2.027989e-02 	 3.650731e+02 	 -0.8209 	 4.4013e-49 	 1.01296e-03
FAIR 	 64.9780000000 	 -147.4990000000 	 309 	 2.663201e-03 	 3.136516e+02 	 0.7252 	 1.1130e-51 	 1.44326e-04
FARN 	 51.2800000000 	 -0.7730000000 	 236 	 2.598463e-03 	 1.074559e+02 	 0.6067 	 4.0177e-25 	 2.22546e-04
FFMJ 	 50.0910000000 	 8.6650000000 	 309 	 1.416099e-03 	 1.753788e+02 	 0.5561 	 1.7797e-26 	 1.20804e-04
FLIN 	 54.7260000000 	 -101.9780000000 	 309 	 3.147794e-03 	 3.051966e+02 	 0.8538 	 5.0325e-89 	 1.09553e-04
FLM5 	 -77.5330000000 	 160.2710000000 	 196 	 2.123371e-03 	 1.865412e+03 	 0.6872 	 9.9022e-29 	 1.61168e-04
FRIG 	 62.4110000000 	 -143.0050000000 	 276 	 6.353130e-03 	 8.505590e+02 	 0.8808 	 6.0744e-91 	 2.06347e-04
FTP4 	 -78.9280000000 	 162.5650000000 	 189 	 2.824227e-03 	 2.374895e+02 	 0.7334 	 3.5717e-33 	 1.91432e-04
GESR 	 54.5740000000 	 11.9230000000 	 235 	 7.084081e-04 	 4.255312e+01 	 0.3037 	 2.1096e-06 	 1.45618e-04
GIGG 	 54.0760000000 	 -2.3090000000 	 251 	 2.148488e-03 	 2.798594e+02 	 0.7421 	 3.6888e-45 	 1.22971e-04
GIRA 	 55.2430000000 	 -4.8580000000 	 225 	 1.115790e-03 	 6.300282e+01 	 0.5412 	 1.6088e-18 	 1.16094e-04
GLAS 	 55.8540000000 	 -4.2960000000 	 307 	 2.427041e-03 	 6.677821e+01 	 0.8206 	 4.2711e-76 	 9.67812e-05
GLSV 	 50.3640000000 	 30.4970000000 	 308 	 -8.034783e-04 	 2.279293e+02 	 -0.2912 	 1.9644e-07 	 1.50905e-04
GNAA 	 62.1120000000 	 -145.9700000000 	 299 	 9.587597e-03 	 5.838644e+02 	 0.8993 	 1.0929e-108 	 2.70562e-04
GORS 	 52.5760000000 	 1.7320000000 	 215 	 2.746480e-03 	 4.633449e+01 	 0.6705 	 1.9848e-29 	 2.08251e-04
GRNR 	 63.8360000000 	 -148.9780000000 	 220 	 6.177957e-03 	 5.837507e+02 	 0.9301 	 9.1541e-97 	 1.65285e-04
GRNX 	 63.8350000000 	 -148.9780000000 	 242 	 5.185438e-03 	 5.840062e+02 	 0.8878 	 7.8920e-83 	 1.73560e-04
GUS5 	 58.4170000000 	 -135.6970000000 	 273 	 5.164025e-02 	 -8.381800e+01 	 0.9293 	 2.9101e-119 	 1.24643e-03
GUS6 	 58.4180000000 	 -135.6970000000 	 300 	 5.045881e-02 	 -8.124892e+01 	 0.9234 	 5.5208e-126 	 1.21467e-03
HARD 	 50.9500000000 	 -0.5290000000 	 251 	 2.486659e-03 	 6.089144e+01 	 0.6772 	 4.9806e-35 	 1.71234e-04
HEL3 	 54.1860000000 	 7.8770000000 	 197 	 1.315886e-03 	 8.954694e+01 	 0.4149 	 1.3527e-09 	 2.06679e-04
HELG 	 54.1740000000 	 7.8930000000 	 221 	 5.365420e-04 	 4.732759e+01 	 0.2436 	 2.5578e-04 	 1.44337e-04
HERS 	 50.8670000000 	 0.3360000000 	 308 	 -6.257681e-04 	 7.774720e+01 	 -0.3222 	 7.1516e-09 	 1.05093e-04
HERT 	 50.8670000000 	 0.3340000000 	 288 	 1.126441e-03 	 8.107130e+01 	 0.6112 	 6.9384e-31 	 8.62603e-05
HIRS 	 57.5910000000 	 9.9680000000 	 234 	 2.764506e-03 	 4.459086e+01 	 0.8087 	 2.2018e-55 	 1.32015e-04
HOE2 	 54.7590000000 	 8.2930000000 	 279 	 3.047114e-02 	 1.505872e+00 	 0.7407 	 9.0855e-50 	 1.66054e-03
HOFN 	 64.2670000000 	 -15.1980000000 	 304 	 1.200674e-02 	 5.863334e+01 	 0.9820 	 8.5080e-221 	 1.32736e-04
HOL2 	 54.3730000000 	 10.1570000000 	 201 	 1.063754e-04 	 4.748404e+01 	 0.0444 	 5.3183e-01 	 1.69843e-04
HOLB 	 50.6400000000 	 -128.1350000000 	 271 	 1.914586e-03 	 5.557470e+02 	 0.6647 	 6.3160e-36 	 1.31202e-04
HOLM 	 70.7360000000 	 -117.7610000000 	 309 	 3.231338e-03 	 -6.057120e+00 	 0.8724 	 1.8232e-97 	 1.03311e-04
HOLY 	 53.3180000000 	 -4.6420000000 	 232 	 4.274887e-03 	 5.933574e+01 	 0.8021 	 2.0734e-53 	 2.09852e-04
HOOB 	 53.4830000000 	 -1.3800000000 	 251 	 2.288438e-03 	 1.814715e+02 	 0.7780 	 3.5175e-52 	 1.17108e-04
HRM1 	 51.4540000000 	 -1.2840000000 	 294 	 -7.414747e-05 	 1.631654e+02 	 -0.0622 	 2.8780e-01 	 6.96284e-05
HRM2 	 51.4540000000 	 -1.2840000000 	 185 	 -1.553220e-04 	 1.633284e+02 	 -0.0800 	 2.7904e-01 	 1.43061e-04
HURN 	 50.7790000000 	 -1.8360000000 	 249 	 1.279898e-03 	 5.444804e+01 	 0.3893 	 1.9456e-10 	 1.92669e-04
IESG 	 52.9410000000 	 -1.1920000000 	 286 	 3.466799e-04 	 9.777478e+01 	 0.2660 	 5.0679e-06 	 7.45382e-05
IJMU 	 52.4620000000 	 4.5560000000 	 212 	 -1.164591e-03 	 5.640978e+01 	 -0.4701 	 4.7081e-13 	 1.50883e-04
ILUL 	 69.2400000000 	 -51.0610000000 	 181 	 8.416711e-03 	 3.852784e+01 	 0.9488 	 1.7118e-91 	 2.09506e-04
INVK 	 68.3060000000 	 -133.5270000000 	 309 	 -2.148314e-03 	 5.067349e+01 	 -0.4194 	 1.3510e-14 	 2.65376e-04
INVR 	 57.4860000000 	 -4.2190000000 	 306 	 7.451859e-04 	 6.471646e+01 	 0.3868 	 2.3417e-12 	 1.01909e-04
IOMS 	 54.0870000000 	 -4.6350000000 	 253 	 -3.655189e-03 	 9.172515e+01 	 -0.3023 	 9.6231e-07 	 7.27562e-04
IRKJ 	 52.2190000000 	 104.3160000000 	 288 	 -3.449643e-04 	 5.027436e+02 	 -0.1628 	 5.6211e-03 	 1.23633e-04
IRKM 	 52.2190000000 	 104.3160000000 	 213 	 1.118567e-03 	 5.001015e+02 	 0.2549 	 1.6917e-04 	 2.92078e-04
IRKT 	 52.2190000000 	 104.3160000000 	 309 	 2.791224e-04 	 5.017830e+02 	 0.0956 	 9.3355e-02 	 1.65830e-04
JANL 	 63.5680000000 	 -143.9060000000 	 280 	 3.320480e-03 	 4.941733e+02 	 0.7474 	 2.7216e-51 	 1.77025e-04
JNU1 	 58.3630000000 	 -134.5860000000 	 291 	 1.995779e-02 	 -2.450365e+01 	 0.9002 	 2.3325e-106 	 5.67870e-04
JOEN 	 62.3910000000 	 30.0960000000 	 304 	 3.824131e-03 	 1.060782e+02 	 0.8751 	 3.3336e-97 	 1.21688e-04
JOZ2 	 52.0980000000 	 21.0320000000 	 297 	 1.916065e-03 	 1.486730e+02 	 0.5671 	 1.1293e-26 	 1.62021e-04
JOZE 	 52.0970000000 	 21.0320000000 	 309 	 6.271291e-04 	 1.401863e+02 	 0.3218 	 7.0926e-09 	 1.05304e-04
KATO 	 50.2530000000 	 19.0360000000 	 269 	 -1.659654e-03 	 3.362185e+02 	 -0.5448 	 3.4182e-22 	 1.56342e-04
KELY 	 66.9870000000 	 -50.9450000000 	 295 	 2.907943e-03 	 2.239892e+02 	 0.8422 	 1.3421e-80 	 1.08747e-04
KEN5 	 60.6750000000 	 -151.3500000000 	 300 	 4.647573e-02 	 -3.711140e+01 	 0.9094 	 1.5367e-115 	 1.23151e-03
KHAR 	 50.0050000000 	 36.2390000000 	 294 	 -2.586916e-05 	 2.010831e+02 	 -0.0075 	 8.9795e-01 	 2.01538e-04
