BRMU 	 32.3703985120 	 -64.6962727953 	 298 	 -1.392137e-04 	 -1.133813e+01 	 -0.0769 	 1.8551e-01 	 1.04904e-04
BRUS 	 50.7978177312 	 4.3592186653 	 309 	 7.734196e-04 	 1.481289e+02 	 0.3760 	 8.1676e-12 	 1.08775e-04
CAGL 	 39.1359117325 	 8.9727523011 	 299 	 5.784121e-05 	 2.382495e+02 	 0.0342 	 5.5579e-01 	 9.80741e-05
CAS1 	 -66.2833592932 	 110.5197059271 	 305 	 1.407868e-03 	 1.963566e+01 	 0.5713 	 8.0295e-28 	 1.16191e-04
CASC 	 38.6934151023 	 -9.4185208758 	 305 	 1.882645e-04 	 7.564682e+01 	 0.1315 	 2.1638e-02 	 8.15488e-05
CEDU 	 -31.8666657857 	 133.8098299735 	 308 	 -1.281410e-03 	 1.473120e+02 	 -0.5728 	 2.9580e-28 	 1.04817e-04
CFAG 	 -31.6021675224 	 -68.2326482753 	 234 	 -1.762643e-04 	 7.029069e+02 	 -0.0940 	 1.5194e-01 	 1.22625e-04
CHAT 	 -43.9557856919 	 -176.5658415079 	 308 	 -3.057692e-04 	 5.859501e+01 	 -0.2127 	 1.6941e-04 	 8.03009e-05
CHPI 	 -22.6871454655 	 -44.9851584921 	 282 	 2.691297e-04 	 6.168735e+02 	 0.1025 	 8.5641e-02 	 1.56022e-04
CHUR 	 58.7590778287 	 -94.0887272146 	 293 	 1.021655e-02 	 -3.983243e+01 	 0.9653 	 1.0715e-171 	 1.62068e-04
CIC1 	 31.8706778000 	 -116.6657604962 	 189 	 -1.392031e-03 	 6.712471e+01 	 -0.6737 	 2.3557e-26 	 1.11665e-04
CNCL 	 -43.6662403224 	 169.8558542855 	 281 	 2.684108e-03 	 1.216928e+03 	 0.8271 	 8.9228e-72 	 1.09201e-04
COPO 	 -27.3845266449 	 -70.3382363172 	 258 	 7.470114e-04 	 4.776002e+02 	 0.2799 	 4.9900e-06 	 1.60151e-04
CRAO 	 44.4132597208 	 33.9909822444 	 184 	 9.341514e-05 	 3.656167e+02 	 0.0238 	 7.4824e-01 	 2.90607e-04
CRO1 	 17.7568979764 	 -64.5843199445 	 285 	 -1.628335e-03 	 -2.867897e+01 	 -0.6310 	 4.7099e-33 	 1.19012e-04
DAEJ 	 36.3994287116 	 127.3744793869 	 307 	 1.381436e-03 	 1.140685e+02 	 0.5326 	 6.8399e-24 	 1.25701e-04
DARW 	 -12.8437052828 	 131.1327390216 	 302 	 -1.369882e-03 	 1.278669e+02 	 -0.4521 	 1.2753e-16 	 1.56032e-04
DGAR 	 -7.2696856017 	 72.3702385017 	 259 	 -8.604417e-04 	 -6.320207e+01 	 -0.4127 	 4.4937e-12 	 1.18458e-04
DRAO 	 49.3226192247 	 -119.6249817408 	 309 	 1.483596e-04 	 5.415828e+02 	 0.0588 	 3.0260e-01 	 1.43674e-04
DUBO 	 50.2588090408 	 -95.8661803517 	 307 	 8.858247e-04 	 2.434958e+02 	 0.3129 	 2.1359e-08 	 1.53985e-04
DUBR 	 42.6499835225 	 18.1104347228 	 209 	 4.651713e-04 	 4.533579e+02 	 0.1844 	 7.5243e-03 	 1.72335e-04
ELAT 	 29.5092792895 	 34.9205999838 	 276 	 8.193340e-04 	 2.789058e+01 	 0.2281 	 1.3239e-04 	 2.11327e-04
ELRO 	 33.1820083746 	 35.7706492749 	 291 	 4.343412e-04 	 1.082311e+03 	 0.1908 	 1.0692e-03 	 1.31416e-04
FAIR 	 64.9779998801 	 -147.4992390371 	 309 	 2.499551e-03 	 3.139905e+02 	 0.6877 	 1.3227e-44 	 1.50591e-04
FLIN 	 54.7255841715 	 -101.9780337470 	 308 	 2.794053e-03 	 3.059156e+02 	 0.6229 	 1.7075e-34 	 2.00591e-04
GLPS 	 -0.7429992572 	 -90.3036713018 	 259 	 -1.155735e-03 	 4.115096e+00 	 -0.5975 	 1.8747e-26 	 9.67541e-05
GMAS 	 27.7647830243 	 -15.6342696354 	 301 	 -7.953083e-04 	 1.970286e+02 	 -0.2605 	 4.6618e-06 	 1.70486e-04
GODE 	 39.0217274888 	 -76.8268297290 	 309 	 -8.494055e-04 	 1.621046e+01 	 -0.3791 	 5.3519e-12 	 1.18335e-04
GODZ 	 39.0217276175 	 -76.8268303215 	 309 	 -1.215296e-03 	 1.694587e+01 	 -0.4903 	 4.2674e-20 	 1.23282e-04
GOL2 	 35.4251560601 	 -116.8892496864 	 247 	 -6.852274e-04 	 9.880373e+02 	 -0.3485 	 1.8278e-08 	 1.17723e-04
GOLD 	 35.4251560936 	 -116.8892494841 	 307 	 -5.563360e-04 	 9.877793e+02 	 -0.2570 	 5.0837e-06 	 1.19794e-04
GRAS 	 43.7547375916 	 6.9205728670 	 300 	 4.570130e-04 	 1.318399e+03 	 0.2166 	 1.5672e-04 	 1.19349e-04
GRAZ 	 47.0671295364 	 15.4934794102 	 308 	 -2.343128e-05 	 5.383424e+02 	 -0.0077 	 8.9349e-01 	 1.74857e-04
GUAM 	 13.5893292797 	 144.8683612243 	 303 	 8.668020e-05 	 2.017460e+02 	 0.0403 	 4.8505e-01 	 1.23994e-04
GUAO 	 43.4711077670 	 87.1773073096 	 275 	 1.766695e-03 	 2.025161e+03 	 0.6519 	 1.1736e-34 	 1.24390e-04
GUAT 	 14.5904040991 	 -90.5201829225 	 261 	 -1.506597e-03 	 1.522904e+03 	 -0.5832 	 3.5421e-25 	 1.30405e-04
GUUG 	 13.4332082536 	 144.8027127007 	 232 	 -5.602991e-04 	 1.358670e+02 	 -0.2851 	 1.0269e-05 	 1.24194e-04
HERS 	 50.8673133527 	 0.3362709212 	 308 	 -4.969034e-04 	 7.748690e+01 	 -0.2196 	 1.0181e-04 	 1.26183e-04
HILO 	 19.7191822566 	 -155.0526935546 	 218 	 -1.605182e-03 	 3.251532e+01 	 -0.6688 	 1.2518e-29 	 1.21413e-04
HLFX 	 44.6835496577 	 -63.6112800596 	 297 	 -1.176361e-03 	 5.469124e+00 	 -0.5156 	 1.4376e-21 	 1.13829e-04
HNLC 	 21.3032879622 	 -157.8645451216 	 274 	 -1.463150e-04 	 2.226591e+01 	 -0.1019 	 9.2359e-02 	 8.66264e-05
HOB2 	 -42.8047135146 	 147.4387340751 	 308 	 -5.709751e-04 	 4.221193e+01 	 -0.3493 	 2.8729e-10 	 8.75517e-05
HOLM 	 70.7363039954 	 -117.7612361053 	 309 	 2.802294e-03 	 -5.193405e+00 	 0.7670 	 4.0256e-61 	 1.33784e-04
HRAO 	 -25.8901049928 	 27.6869803559 	 292 	 -1.010666e-03 	 1.416188e+03 	 -0.4515 	 4.4873e-16 	 1.17277e-04
HYDE 	 17.4172587690 	 78.5508698903 	 294 	 -9.911053e-04 	 4.436861e+02 	 -0.3480 	 8.5518e-10 	 1.56249e-04
IENG 	 45.0151327724 	 7.6394055504 	 262 	 4.461666e-04 	 3.157281e+02 	 0.1687 	 6.1980e-03 	 1.61676e-04
IISC 	 13.0211654608 	 77.5703749015 	 288 	 -1.332105e-03 	 8.463765e+02 	 -0.4849 	 2.1650e-18 	 1.42065e-04
IRKJ 	 52.2190205375 	 104.3161829897 	 288 	 -8.726983e-04 	 5.038094e+02 	 -0.2557 	 1.1142e-05 	 1.95105e-04
IRKM 	 52.2190240671 	 104.3162413430 	 192 	 6.182578e-04 	 5.011061e+02 	 0.1233 	 8.8314e-02 	 3.60887e-04
IRKT 	 52.2190243131 	 104.3162397997 	 307 	 2.566051e-04 	 5.018318e+02 	 0.0791 	 1.6681e-01 	 1.85162e-04
ISPA 	 -27.1249829124 	 -109.3444099719 	 224 	 -1.892192e-04 	 1.128762e+02 	 -0.0691 	 3.0331e-01 	 1.83395e-04
ISTA 	 41.1044475948 	 29.0193404556 	 274 	 9.082449e-05 	 1.470670e+02 	 0.0320 	 5.9813e-01 	 1.72112e-04
JOZ2 	 52.0978361021 	 21.0323517842 	 285 	 2.689423e-03 	 1.471186e+02 	 0.6548 	 2.8153e-36 	 1.84538e-04
JOZE 	 52.0972746001 	 21.0315380601 	 303 	 2.434888e-04 	 1.409575e+02 	 0.1072 	 6.2486e-02 	 1.30224e-04
JPLM 	 34.2048195449 	 -118.1732247460 	 309 	 -2.842815e-04 	 4.245561e+02 	 -0.1506 	 8.0171e-03 	 1.06521e-04
KABR 	 33.0228158621 	 35.1450582652 	 295 	 1.409287e-03 	 1.005816e+02 	 0.5592 	 1.1397e-25 	 1.22053e-04
KARA 	 -43.6083871028 	 169.7751621685 	 270 	 1.819297e-03 	 1.399634e+03 	 0.6835 	 1.6109e-38 	 1.18670e-04
KARR 	 -20.9814311591 	 117.0971906197 	 308 	 -6.451728e-04 	 1.104495e+02 	 -0.3363 	 1.3989e-09 	 1.03277e-04
KELY 	 66.9874182997 	 -50.9448377012 	 293 	 2.776747e-03 	 2.242507e+02 	 0.8096 	 2.6365e-69 	 1.18004e-04
KERG 	 -49.3514667707 	 70.2555219743 	 300 	 -7.829794e-06 	 7.304129e+01 	 -0.0044 	 9.3953e-01 	 1.03124e-04
KIRI 	 1.3545822382 	 172.9228951774 	 271 	 7.334374e-05 	 3.602899e+01 	 0.0308 	 6.1377e-01 	 1.45153e-04
KIRU 	 67.8573512590 	 20.9684463241 	 307 	 7.182345e-03 	 3.765839e+02 	 0.7917 	 2.9573e-67 	 3.17299e-04
KOUC 	 -20.5586937976 	 164.2873358861 	 198 	 -2.484875e-03 	 8.913534e+01 	 -0.6733 	 1.6602e-27 	 1.94902e-04
KOUR 	 5.2521809196 	 -52.8059595447 	 307 	 -1.533607e-03 	 -2.267561e+01 	 -0.4772 	 7.3161e-19 	 1.61729e-04
KUNM 	 25.0295388145 	 102.7971955663 	 309 	 -1.432200e-03 	 1.989090e+03 	 -0.3983 	 3.4235e-13 	 1.88235e-04
LAMA 	 53.8923999264 	 20.6699413861 	 296 	 1.535605e-03 	 1.839420e+02 	 0.4913 	 2.1533e-19 	 1.58759e-04
LAMP 	 35.4997742491 	 12.6056566053 	 264 	 6.585604e-04 	 5.647015e+01 	 0.3688 	 6.2658e-10 	 1.02536e-04
LAUT 	 -17.6088134885 	 177.4465804871 	 274 	 -1.740524e-03 	 9.316437e+01 	 -0.6060 	 7.3859e-29 	 1.38531e-04
LHAZ 	 29.6573321143 	 91.1040258050 	 305 	 2.016605e-03 	 3.620558e+03 	 0.6805 	 8.1553e-43 	 1.24754e-04
LKHU 	 29.9134607304 	 -95.1457547298 	 233 	 -2.704760e-03 	 -3.069866e+00 	 -0.7963 	 2.4055e-52 	 1.35174e-04
LPGS 	 -34.9067453218 	 -57.9322995258 	 304 	 1.825495e-03 	 2.621302e+01 	 0.6413 	 1.2790e-36 	 1.25675e-04
MAC1 	 -54.4995310456 	 158.9358326618 	 295 	 -1.394393e-03 	 -3.992456e+00 	 -0.6627 	 1.1083e-38 	 9.20490e-05
MAD2 	 40.4291618825 	 -4.2496590675 	 284 	 -1.628943e-04 	 8.297786e+02 	 -0.0621 	 2.9708e-01 	 1.55933e-04
MADR 	 40.4291616275 	 -4.2496592027 	 309 	 1.206329e-04 	 8.292091e+02 	 0.0297 	 6.0277e-01 	 2.31559e-04
MALI 	 -2.9959114738 	 40.1943946847 	 212 	 -2.129874e-03 	 -1.906677e+01 	 -0.5125 	 1.3508e-15 	 2.46257e-04
MANA 	 12.1489383938 	 -86.2489938933 	 257 	 -2.593430e-03 	 7.625125e+01 	 -0.6684 	 1.2398e-34 	 1.80730e-04
MAR6 	 60.5951438515 	 17.2585265733 	 299 	 7.999544e-03 	 5.940737e+01 	 0.9573 	 4.7393e-162 	 1.40252e-04
MAS1 	 27.7637410016 	 -15.6332760093 	 309 	 -9.292725e-04 	 1.990186e+02 	 -0.5820 	 2.0683e-29 	 7.40984e-05
MAT1 	 40.6490623176 	 16.7045465717 	 309 	 6.558204e-04 	 5.332109e+02 	 0.2283 	 5.1034e-05 	 1.59606e-04
MATE 	 40.6491311527 	 16.7044586114 	 309 	 3.022285e-04 	 5.350486e+02 	 0.1407 	 1.3334e-02 	 1.21418e-04
MAUI 	 20.7066545171 	 -156.2570241969 	 297 	 -5.660621e-04 	 3.063242e+03 	 -0.4214 	 3.2718e-14 	 7.09349e-05
MAW1 	 -67.6047665451 	 62.8707154322 	 297 	 -2.936322e-04 	 5.972397e+01 	 -0.1796 	 1.8880e-03 	 9.36447e-05
MBAR 	 -0.6014690957 	 30.7378761391 	 200 	 -2.116213e-04 	 1.337975e+03 	 -0.0957 	 1.7766e-01 	 1.56430e-04
MCM4 	 -77.8383491903 	 166.6693275004 	 309 	 -1.316865e-03 	 1.006255e+02 	 -0.4284 	 3.1849e-15 	 1.58523e-04
MDO1 	 30.6805112592 	 -104.0149927243 	 309 	 -9.865673e-04 	 2.006476e+03 	 -0.4332 	 1.4474e-15 	 1.17151e-04
MDVJ 	 56.0214925392 	 37.2145047429 	 301 	 1.334359e-03 	 2.544460e+02 	 0.1108 	 5.4924e-02 	 6.92447e-04
MEDI 	 44.5199570735 	 11.6468145352 	 303 	 -1.365916e-03 	 5.276670e+01 	 -0.5217 	 1.5107e-22 	 1.28756e-04
MERS 	 36.5663886797 	 34.2558525811 	 244 	 9.546390e-04 	 3.656230e+01 	 0.3492 	 2.0934e-08 	 1.64671e-04
METS 	 60.2174717805 	 24.3953191398 	 288 	 3.024174e-03 	 8.855593e+01 	 0.6583 	 3.7131e-37 	 2.04458e-04
MIKL 	 46.9727848172 	 31.9728411503 	 309 	 1.365577e-04 	 9.363870e+01 	 0.0500 	 3.8145e-01 	 1.55799e-04
MOBS 	 -37.8294096938 	 144.9753383197 	 284 	 -8.743345e-04 	 4.234813e+01 	 -0.3698 	 1.2397e-10 	 1.30806e-04
MORP 	 55.2127903300 	 -1.6854962886 	 283 	 1.755921e-03 	 1.409241e+02 	 0.6445 	 1.2756e-34 	 1.24256e-04
NETP 	 29.7911557261 	 -95.3342208314 	 248 	 -1.122640e-03 	 -8.297601e+00 	 -0.3543 	 9.5846e-09 	 1.88941e-04
NICO 	 35.1409862610 	 33.3964458226 	 258 	 7.775619e-04 	 1.884593e+02 	 0.3365 	 2.9989e-08 	 1.35990e-04
NISU 	 39.9954250565 	 -105.2622522342 	 183 	 -7.022642e-04 	 1.655197e+03 	 -0.2302 	 1.7194e-03 	 2.20673e-04
NLIB 	 41.7715909951 	 -91.5748946415 	 251 	 -2.609641e-03 	 2.122643e+02 	 -0.7133 	 2.5713e-40 	 1.62494e-04
NOT1 	 36.8758445930 	 14.9897875372 	 309 	 -8.125673e-04 	 1.279753e+02 	 -0.3983 	 3.4176e-13 	 1.06793e-04
NRIL 	 69.3618332995 	 88.3597809878 	 280 	 1.339220e-03 	 4.523053e+01 	 0.4163 	 3.6472e-13 	 1.75410e-04
NSSP 	 40.2264551462 	 44.5029268532 	 229 	 3.260643e-04 	 1.194093e+03 	 0.1057 	 1.1075e-01 	 2.03650e-04
NSSS 	 32.5793146124 	 -116.9726810305 	 270 	 -1.372091e-03 	 1.263539e+02 	 -0.6213 	 3.2155e-30 	 1.05710e-04
NYA1 	 78.9295547676 	 11.8653094013 	 309 	 7.675514e-03 	 6.885053e+01 	 0.9567 	 1.5437e-166 	 1.33348e-04
NYAL 	 78.9295843596 	 11.8650848642 	 250 	 9.591117e-03 	 5.928479e+01 	 0.7294 	 8.7683e-43 	 5.71156e-04
OBE2 	 48.0861698806 	 11.2798702162 	 188 	 1.365528e-03 	 6.386958e+02 	 0.2069 	 4.3898e-03 	 4.73484e-04
OHI2 	 -63.3210809863 	 -57.9013321380 	 301 	 4.453497e-03 	 2.354066e+01 	 0.6644 	 1.0496e-39 	 2.89683e-04
OHI3 	 -63.3210922627 	 -57.9013853163 	 275 	 5.018213e-03 	 2.253949e+01 	 0.7658 	 2.7985e-54 	 2.55018e-04
ONSA 	 57.3952984831 	 11.9255165219 	 309 	 3.154393e-03 	 3.925705e+01 	 0.8420 	 2.7424e-84 	 1.15335e-04
ORID 	 41.1273116485 	 20.7940502995 	 187 	 2.637239e-04 	 7.724811e+02 	 0.0628 	 3.9291e-01 	 3.07963e-04
OUS2 	 -45.8694741701 	 170.5109323359 	 302 	 -5.813287e-04 	 2.726837e+01 	 -0.3511 	 3.4591e-10 	 8.95152e-05
OUSD 	 -45.8695009581 	 170.5109196817 	 205 	 -3.789775e-04 	 2.691684e+01 	 -0.1745 	 1.2341e-02 	 1.50102e-04
PALM 	 -64.7750901609 	 -64.0511225448 	 301 	 8.742785e-03 	 1.351680e+01 	 0.9605 	 3.9628e-168 	 1.46507e-04
PDEL 	 37.7477495588 	 -25.6627633707 	 304 	 -5.044737e-04 	 1.116386e+02 	 -0.3048 	 5.8662e-08 	 9.06943e-05
PERT 	 -31.8019669545 	 115.8852499352 	 308 	 -2.334819e-03 	 1.739151e+01 	 -0.7724 	 2.8392e-62 	 1.09761e-04
PETS 	 53.0232999232 	 158.6501340491 	 224 	 -3.777341e-03 	 1.096758e+02 	 -0.8185 	 2.4362e-55 	 1.77970e-04
PIE1 	 34.3015060811 	 -108.1189266735 	 293 	 -1.164339e-03 	 2.350068e+03 	 -0.5915 	 4.8492e-29 	 9.30404e-05
PIMO 	 14.6357197281 	 121.0777315654 	 274 	 1.378598e-03 	 9.276099e+01 	 0.5368 	 7.4423e-22 	 1.31368e-04
POL2 	 42.6797699459 	 74.6942645218 	 304 	 1.105327e-03 	 1.711988e+03 	 0.4653 	 9.7273e-18 	 1.20995e-04
POLV 	 49.6026140567 	 34.5429309782 	 309 	 3.464872e-04 	 1.776737e+02 	 0.1263 	 2.6415e-02 	 1.55318e-04
POTS 	 52.3792971109 	 13.0660908033 	 309 	 -2.383069e-04 	 1.448984e+02 	 -0.0714 	 2.1102e-01 	 1.90130e-04
PRDS 	 50.8713517470 	 -114.2934968743 	 304 	 -7.288055e-04 	 1.249417e+03 	 -0.3137 	 2.2960e-08 	 1.26955e-04
PTBB 	 52.2961894906 	 10.4597465790 	 309 	 2.079198e-04 	 1.298334e+02 	 0.1036 	 6.8945e-02 	 1.13917e-04
QAQ1 	 60.7152636786 	 -46.0477634963 	 304 	 4.322156e-03 	 1.017579e+02 	 0.9162 	 6.0359e-122 	 1.08803e-04
QUAR 	 -43.5316777144 	 169.8158182624 	 281 	 -7.534323e-04 	 5.953269e+01 	 -0.3518 	 1.3144e-09 	 1.20028e-04
QUIN 	 39.9745542965 	 -120.9444272684 	 290 	 1.151747e-04 	 1.105551e+03 	 0.0374 	 5.2547e-01 	 1.81174e-04
RABT 	 33.9981037482 	 -6.8542891322 	 308 	 -1.739461e-03 	 9.359135e+01 	 -0.7262 	 9.9212e-52 	 9.41341e-05
RAMO 	 30.5976054639 	 34.7631393286 	 306 	 6.175011e-04 	 8.855972e+02 	 0.2780 	 7.7886e-07 	 1.22381e-04
RBAY 	 -28.7955461640 	 32.0783846907 	 195 	 -1.410817e-04 	 3.204826e+01 	 -0.0748 	 2.9866e-01 	 1.35380e-04
RIGA 	 56.9486196905 	 24.0587738088 	 286 	 4.097259e-04 	 3.390333e+01 	 0.1629 	 5.7476e-03 	 1.47226e-04
SANT 	 -33.1502887629 	 -70.6685548727 	 309 	 1.183976e-03 	 7.206881e+02 	 0.4748 	 8.8684e-19 	 1.25257e-04
SCIP 	 32.9144263276 	 -118.4879362747 	 219 	 -1.220035e-03 	 4.553098e+02 	 -0.7479 	 1.7632e-40 	 7.35162e-05
SCOR 	 70.4853341854 	 -21.9503372041 	 227 	 4.144039e-03 	 1.201835e+02 	 0.8598 	 1.2932e-67 	 1.64069e-04
SCUB 	 20.0120633464 	 -75.7623163889 	 293 	 -3.986816e-04 	 2.171891e+01 	 -0.2076 	 3.4771e-04 	 1.10141e-04
SELE 	 43.1787320771 	 77.0168979933 	 307 	 7.211715e-04 	 1.340559e+03 	 0.3042 	 5.4144e-08 	 1.29327e-04
SFER 	 36.4643453630 	 -6.2056457980 	 307 	 8.902159e-04 	 8.238570e+01 	 0.3992 	 3.5670e-13 	 1.17064e-04
SNI1 	 33.2478739177 	 -119.5243630224 	 221 	 -1.140158e-03 	 2.419463e+02 	 -0.5870 	 7.3750e-22 	 1.06257e-04
SPMX 	 31.0450445079 	 -115.4658600893 	 183 	 5.812842e-04 	 2.762495e+03 	 0.3787 	 1.2524e-07 	 1.05602e-04
SPT0 	 57.7149588614 	 12.8913496484 	 307 	 5.339393e-03 	 2.092565e+02 	 0.9279 	 9.7646e-133 	 1.22830e-04
STJO 	 47.5952395162 	 -52.6777489637 	 306 	 -7.719368e-05 	 1.529987e+02 	 -0.0414 	 4.7029e-01 	 1.06782e-04
STR1 	 -35.3155334261 	 149.0100524655 	 281 	 -3.748488e-04 	 8.006945e+02 	 -0.1900 	 1.3771e-03 	 1.15984e-04
STR2 	 -35.3161603351 	 149.0101548987 	 241 	 -9.304597e-04 	 8.043523e+02 	 -0.3498 	 2.4168e-08 	 1.61196e-04
SUTH 	 -32.3802105932 	 20.8104625581 	 290 	 -2.843436e-04 	 1.800337e+03 	 -0.1676 	 4.2044e-03 	 9.85450e-05
SUTM 	 -32.3814336926 	 20.8109113676 	 304 	 5.726453e-04 	 1.796468e+03 	 0.3233 	 7.9614e-09 	 9.64522e-05
SYDN 	 -33.7808775202 	 151.1503800615 	 214 	 -6.153249e-04 	 8.682821e+01 	 -0.2312 	 6.5411e-04 	 1.77864e-04
SYOG 	 -69.0069572780 	 39.5837436521 	 309 	 -1.074236e-04 	 5.022433e+01 	 -0.0627 	 2.7171e-01 	 9.75586e-05
TCMS 	 24.7979858866 	 120.9873905438 	 263 	 -3.563054e-04 	 7.796627e+01 	 -0.1909 	 1.8770e-03 	 1.13433e-04
TEHN 	 35.6972825275 	 51.3340936314 	 230 	 1.750589e-03 	 1.191058e+03 	 0.5564 	 4.2619e-20 	 1.73123e-04
THTI 	 -17.5770619927 	 -149.6064488613 	 307 	 -3.395475e-04 	 9.871324e+01 	 -0.1859 	 1.0631e-03 	 1.02738e-04
THU2 	 76.5370475831 	 -68.8250371510 	 309 	 6.731604e-03 	 2.261794e+01 	 0.9446 	 1.3757e-150 	 1.33488e-04
THU3 	 76.5370476473 	 -68.8250384729 	 309 	 6.735825e-03 	 2.260983e+01 	 0.9429 	 1.2316e-148 	 1.35784e-04
TID1 	 -35.3992047330 	 148.9799981601 	 303 	 -7.086440e-04 	 6.667632e+02 	 -0.3521 	 2.8429e-10 	 1.08570e-04
TID2 	 -35.3992060612 	 148.9799976237 	 202 	 -6.821670e-04 	 6.667113e+02 	 -0.2653 	 1.3566e-04 	 1.75297e-04
TIDB 	 -35.3992061231 	 148.9799976070 	 307 	 -6.015337e-04 	 6.665491e+02 	 -0.3162 	 1.4799e-08 	 1.03337e-04
