site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
LCNG 13JUL21 2013.5524 56494 1750 0   35.2   4728  0.418334  -1471044 -0.186770  1360  0.218373  0.1770 0.001522 0.001183 0.005111  0.161953 -0.109440  0.286073
LCNG 14JUN27 2014.4860 56835 1798 5   35.2   4728  0.433597  -1471044 -0.172680  1360  0.224719  0.1770 0.000555 0.000521 0.002375  0.084355  0.186473  0.116988
LCNG 14JUN28 2014.4887 56836 1798 6   35.2   4728  0.434775  -1471044 -0.170581  1360  0.216632  0.1770 0.000548 0.000516 0.002361  0.076587  0.176892  0.131322
LCNG 14JUN29 2014.4914 56837 1799 0   35.2   4728  0.437647  -1471044 -0.169752  1360  0.215207  0.1770 0.000547 0.000518 0.002353  0.076443  0.161734  0.138745
LCNG 14JUN30 2014.4942 56838 1799 1   35.2   4728  0.435812  -1471044 -0.172089  1360  0.214722  0.1770 0.000554 0.000522 0.002401  0.078122  0.172935  0.126224
LCNG 14JUL01 2014.4969 56839 1799 2   35.2   4728  0.435913  -1471044 -0.170927  1360  0.215270  0.1770 0.000584 0.000536 0.002518  0.087595  0.231794  0.123011
LCNG 14JUL02 2014.4997 56840 1799 3   35.2   4728  0.434959  -1471044 -0.173024  1360  0.215490  0.1770 0.000550 0.000518 0.002332  0.096273  0.171063  0.124287
LCNG 14JUL03 2014.5024 56841 1799 4   35.2   4728  0.430121  -1471044 -0.171958  1360  0.212407  0.1770 0.000558 0.000533 0.002392  0.095033  0.196347  0.120519
LCNG 14JUL04 2014.5051 56842 1799 5   35.2   4728  0.435281  -1471044 -0.171029  1360  0.222510  0.1770 0.000564 0.000536 0.002410  0.103214  0.202386  0.124500
LCNG 14JUL05 2014.5079 56843 1799 6   35.2   4728  0.436724  -1471044 -0.169733  1360  0.222249  0.1770 0.000559 0.000531 0.002424  0.081930  0.184010  0.110720
LCNG 14JUL06 2014.5106 56844 1800 0   35.2   4728  0.435755  -1471044 -0.170960  1360  0.218971  0.1770 0.000561 0.000533 0.002423  0.106500  0.196110  0.146630
LCNG 14JUL07 2014.5133 56845 1800 1   35.2   4728  0.437491  -1471044 -0.173313  1360  0.223029  0.1770 0.000568 0.000540 0.002438  0.090270  0.210512  0.131067
LCNG 14JUL08 2014.5161 56846 1800 2   35.2   4728  0.438972  -1471044 -0.176317  1360  0.213832  0.1770 0.000570 0.000541 0.002462  0.087524  0.211634  0.112438
LCNG 14JUL09 2014.5188 56847 1800 3   35.2   4728  0.439667  -1471044 -0.173854  1360  0.216064  0.1770 0.000572 0.000542 0.002472  0.065373  0.202772  0.070558
LCNG 14JUL10 2014.5216 56848 1800 4   35.2   4728  0.441488  -1471044 -0.173318  1360  0.220345  0.1770 0.000575 0.000543 0.002587  0.056614  0.204955  0.136270
LCNG 14JUL11 2014.5243 56849 1800 5   35.2   4728  0.439033  -1471044 -0.173982  1360  0.214014  0.1770 0.000559 0.000532 0.002387  0.092460  0.200564  0.087724
LCNG 14JUL12 2014.5270 56850 1800 6   35.2   4728  0.436444  -1471044 -0.172013  1360  0.221679  0.1770 0.000557 0.000523 0.002379  0.097682  0.202793  0.106855
LCNG 14JUL13 2014.5298 56851 1801 0   35.2   4728  0.436381  -1471044 -0.172704  1360  0.219459  0.1770 0.000555 0.000523 0.002371  0.096140  0.194128  0.121125
LCNG 14JUL14 2014.5325 56852 1801 1   35.2   4728  0.437228  -1471044 -0.171719  1360  0.214382  0.1770 0.000558 0.000527 0.002381  0.111796  0.211187  0.121805
LCNG 14JUL15 2014.5352 56853 1801 2   35.2   4728  0.437271  -1471044 -0.171395  1360  0.225936  0.1770 0.000555 0.000516 0.002345  0.104818  0.200348  0.132921
LCNG 14JUL16 2014.5380 56854 1801 3   35.2   4728  0.435346  -1471044 -0.171450  1360  0.216396  0.1770 0.000550 0.000515 0.002330  0.096146  0.203681  0.127169
LCNG 14JUL17 2014.5407 56855 1801 4   35.2   4728  0.437425  -1471044 -0.173366  1360  0.215989  0.1770 0.000560 0.000529 0.002398  0.107815  0.217189  0.116786
LCNG 14JUL18 2014.5435 56856 1801 5   35.2   4728  0.440107  -1471044 -0.170892  1360  0.216836  0.1770 0.000731 0.000692 0.003007  0.128820  0.240936  0.091378
LCNG 14SEP02 2014.6694 56902 1808 2   35.2   4728  0.441458  -1471044 -0.170875  1360  0.224263  0.1770 0.000596 0.000536 0.002465  0.101645  0.156086  0.123789
LCNG 14SEP03 2014.6721 56903 1808 3   35.2   4728  0.442732  -1471044 -0.172645  1360  0.222412  0.1770 0.000602 0.000536 0.002493  0.104823  0.161290  0.152790
LCNG 14SEP04 2014.6749 56904 1808 4   35.2   4728  0.442579  -1471044 -0.169452  1360  0.220975  0.1770 0.000601 0.000539 0.002532  0.075381  0.162742  0.144737
LCNG 14SEP05 2014.6776 56905 1808 5   35.2   4728  0.437356  -1471044 -0.170194  1360  0.228466  0.1770 0.000591 0.000532 0.002475  0.103099  0.189093  0.143672
LCNG 14SEP06 2014.6804 56906 1808 6   35.2   4728  0.442734  -1471044 -0.169206  1360  0.227409  0.1770 0.000612 0.000547 0.002539  0.092527  0.169175  0.126588
LCNG 14SEP07 2014.6831 56907 1809 0   35.2   4728  0.442927  -1471044 -0.169807  1360  0.220479  0.1770 0.000627 0.000578 0.002631  0.068127  0.179724  0.067019
LCNG 14SEP08 2014.6858 56908 1809 1   35.2   4728  0.443648  -1471044 -0.168139  1360  0.222921  0.1770 0.000613 0.000548 0.002509  0.100286  0.161349  0.130758
LCNG 14SEP09 2014.6886 56909 1809 2   35.2   4728  0.442923  -1471044 -0.169531  1360  0.224233  0.1770 0.000615 0.000540 0.002498  0.086439  0.162984  0.132236
LCNG 14SEP10 2014.6913 56910 1809 3   35.2   4728  0.441571  -1471044 -0.168383  1360  0.227541  0.1770 0.000618 0.000540 0.002514  0.092614  0.173706  0.142676
LCNG 14SEP11 2014.6940 56911 1809 4   35.2   4728  0.441357  -1471044 -0.171322  1360  0.230087  0.1770 0.000625 0.000545 0.002543  0.110424  0.205466  0.157990
LCNG 14SEP12 2014.6968 56912 1809 5   35.2   4728  0.445328  -1471044 -0.170492  1360  0.235444  0.1770 0.000616 0.000545 0.002507  0.111416  0.185847  0.142042
LCNG 14SEP13 2014.6995 56913 1809 6   35.2   4728  0.441319  -1471044 -0.168434  1360  0.219425  0.1770 0.000624 0.000553 0.002540  0.086280  0.200470  0.122703
LCNG 14SEP14 2014.7023 56914 1810 0   35.2   4728  0.445638  -1471044 -0.170344  1360  0.220139  0.1770 0.000631 0.000561 0.002581  0.100852  0.177423  0.112166
LCNG 14SEP15 2014.7050 56915 1810 1   35.2   4728  0.444299  -1471044 -0.168005  1360  0.227367  0.1770 0.000614 0.000555 0.002582  0.081764  0.197634  0.077306
LCNG 14SEP16 2014.7077 56916 1810 2   35.2   4728  0.444176  -1471044 -0.170515  1360  0.228420  0.1770 0.000639 0.000579 0.002698  0.069488  0.210084  0.122111
LCNG 14SEP17 2014.7105 56917 1810 3   35.2   4728  0.445551  -1471044 -0.168648  1360  0.232114  0.1770 0.000633 0.000556 0.002563  0.086654  0.186810  0.129798
LCNG 14SEP18 2014.7132 56918 1810 4   35.2   4728  0.442474  -1471044 -0.171087  1360  0.230230  0.1770 0.000628 0.000568 0.002575  0.109341  0.207268  0.097977
LCNG 14SEP19 2014.7159 56919 1810 5   35.2   4728  0.442693  -1471044 -0.168855  1360  0.231988  0.1770 0.000653 0.000564 0.002634  0.103554  0.179467  0.119216
LCNG 14SEP20 2014.7187 56920 1810 6   35.2   4728  0.439183  -1471044 -0.169625  1360  0.224342  0.1770 0.000619 0.000547 0.002523  0.093710  0.199975  0.147078
LCNG 14SEP21 2014.7214 56921 1811 0   35.2   4728  0.439997  -1471044 -0.167162  1360  0.230571  0.1770 0.000621 0.000546 0.002530  0.074422  0.208368  0.105871
LCNG 14SEP22 2014.7242 56922 1811 1   35.2   4728  0.445189  -1471044 -0.169131  1360  0.237570  0.1770 0.000616 0.000537 0.002468  0.110907  0.182296  0.148141
LCNG 14SEP23 2014.7269 56923 1811 2   35.2   4728  0.443974  -1471044 -0.170422  1360  0.225879  0.1770 0.000613 0.000542 0.002467  0.104255  0.182430  0.131951
LCNG 14SEP24 2014.7296 56924 1811 3   35.2   4728  0.441084  -1471044 -0.167488  1360  0.224382  0.1770 0.000620 0.000548 0.002493  0.108911  0.204550  0.145642
LCNG 14SEP25 2014.7324 56925 1811 4   35.2   4728  0.441738  -1471044 -0.166749  1360  0.228401  0.1770 0.000629 0.000547 0.002529  0.118196  0.210382  0.156251
LCNG 14SEP26 2014.7351 56926 1811 5   35.2   4728  0.440485  -1471044 -0.170106  1360  0.224571  0.1770 0.000617 0.000539 0.002513  0.094728  0.197464  0.168806
LCNG 14SEP27 2014.7379 56927 1811 6   35.2   4728  0.444799  -1471044 -0.165838  1360  0.233879  0.1770 0.000615 0.000540 0.002524  0.094747  0.154864  0.189615
LCNG 14SEP28 2014.7406 56928 1812 0   35.2   4728  0.439216  -1471044 -0.168575  1360  0.237619  0.1770 0.000616 0.000555 0.002492  0.071250  0.170083  0.119853
LCNG 14SEP29 2014.7433 56929 1812 1   35.2   4728  0.442913  -1471044 -0.166091  1360  0.236215  0.1770 0.000644 0.000571 0.002634  0.049704  0.192721  0.084649
LCNG 14SEP30 2014.7461 56930 1812 2   35.2   4728  0.444151  -1471044 -0.166443  1360  0.239192  0.1770 0.000630 0.000552 0.002589  0.089737  0.183551  0.113205
LCNG 14OCT01 2014.7488 56931 1812 3   35.2   4728  0.442307  -1471044 -0.163736  1360  0.241910  0.1770 0.000621 0.000543 0.002514  0.081255  0.175244  0.141469
LCNG 14OCT02 2014.7515 56932 1812 4   35.2   4728  0.445245  -1471044 -0.166823  1360  0.234029  0.1770 0.000634 0.000562 0.002592  0.088880  0.184268  0.105947
LCNG 14OCT03 2014.7543 56933 1812 5   35.2   4728  0.444762  -1471044 -0.165984  1360  0.232800  0.1770 0.000640 0.000557 0.002603  0.105855  0.161218  0.135694
LCNG 14OCT04 2014.7570 56934 1812 6   35.2   4728  0.442711  -1471044 -0.171255  1360  0.238962  0.1770 0.000619 0.000539 0.002517  0.093403  0.191172  0.151065
LCNG 14OCT05 2014.7598 56935 1813 0   35.2   4728  0.444299  -1471044 -0.167912  1360  0.230977  0.1770 0.000645 0.000561 0.002643  0.106320  0.190642  0.082653
LCNG 14OCT06 2014.7625 56936 1813 1   35.2   4728  0.443839  -1471044 -0.166551  1360  0.229938  0.1770 0.000638 0.000567 0.002570  0.093042  0.165876  0.077058
LCNG 14OCT07 2014.7652 56937 1813 2   35.2   4728  0.446588  -1471044 -0.167883  1360  0.229428  0.1770 0.000631 0.000566 0.002577  0.086225  0.164906  0.093615
LCNG 14OCT08 2014.7680 56938 1813 3   35.2   4728  0.444286  -1471044 -0.166729  1360  0.230700  0.1770 0.000648 0.000555 0.002599  0.116562  0.195958  0.127878
LCNG 14OCT09 2014.7707 56939 1813 4   35.2   4728  0.443465  -1471044 -0.170633  1360  0.231637  0.1770 0.000626 0.000538 0.002528  0.094999  0.189721  0.147882
LCNG 14OCT10 2014.7734 56940 1813 5   35.2   4728  0.447362  -1471044 -0.163413  1360  0.233018  0.1770 0.000633 0.000553 0.002598  0.100044  0.190381  0.107188
LCNG 14OCT11 2014.7762 56941 1813 6   35.2   4728  0.444567  -1471044 -0.167757  1360  0.220314  0.1770 0.000641 0.000556 0.002576  0.087021  0.162692  0.099424
LCNG 14OCT12 2014.7789 56942 1814 0   35.2   4728  0.442418  -1471044 -0.169789  1360  0.221995  0.1770 0.000630 0.000555 0.002590  0.085341  0.156183  0.096972
LCNG 14OCT13 2014.7817 56943 1814 1   35.2   4728  0.443336  -1471044 -0.166903  1360  0.232514  0.1770 0.000645 0.000544 0.002603  0.061878  0.162723  0.120717
LCNG 14OCT14 2014.7844 56944 1814 2   35.2   4728  0.445129  -1471044 -0.165524  1360  0.220403  0.1770 0.000678 0.000576 0.002686  0.076291  0.167755  0.096795
LCNG 14OCT15 2014.7871 56945 1814 3   35.2   4728  0.442625  -1471044 -0.166958  1360  0.233443  0.1770 0.000621 0.000531 0.002507  0.088270  0.152099  0.148317
LCNG 14OCT16 2014.7899 56946 1814 4   35.2   4728  0.446010  -1471044 -0.169498  1360  0.237580  0.1770 0.000617 0.000532 0.002516  0.059760  0.138394  0.133506
LCNG 14OCT17 2014.7926 56947 1814 5   35.2   4728  0.446287  -1471044 -0.166003  1360  0.245536  0.1770 0.000642 0.000538 0.002547  0.061601  0.112877  0.133841
LCNG 14OCT18 2014.7953 56948 1814 6   35.2   4728  0.446239  -1471044 -0.167522  1360  0.236047  0.1770 0.000621 0.000528 0.002490  0.100338  0.158316  0.163026
LCNG 14OCT19 2014.7981 56949 1815 0   35.2   4728  0.447999  -1471044 -0.167330  1360  0.234541  0.1770 0.000628 0.000531 0.002518  0.067579  0.150488  0.161023
LCNG 14OCT20 2014.8008 56950 1815 1   35.2   4728  0.447898  -1471044 -0.168087  1360  0.238283  0.1770 0.000633 0.000565 0.002581  0.055539  0.138124  0.116319
LCNG 14OCT21 2014.8036 56951 1815 2   35.2   4728  0.446986  -1471044 -0.166958  1360  0.221778  0.1770 0.000614 0.000531 0.002473  0.061563  0.128069  0.155798
LCNG 14OCT22 2014.8063 56952 1815 3   35.2   4728  0.446444  -1471044 -0.167095  1360  0.218343  0.1770 0.000638 0.000556 0.002597  0.091857  0.144400  0.142745
LCNG 14OCT23 2014.8090 56953 1815 4   35.2   4728  0.446181  -1471044 -0.171638  1360  0.233691  0.1770 0.000624 0.000541 0.002540  0.077802  0.125480  0.150467
LCNG 14OCT24 2014.8118 56954 1815 5   35.2   4728  0.443025  -1471044 -0.169424  1360  0.222080  0.1770 0.000677 0.000565 0.002611  0.109834  0.155021  0.164592
LCNG 14OCT25 2014.8145 56955 1815 6   35.2   4728  0.443486  -1471044 -0.166343  1360  0.240070  0.1770 0.000623 0.000547 0.002505  0.068186  0.133987  0.124308
LCNG 14OCT26 2014.8172 56956 1816 0   35.2   4728  0.445989  -1471044 -0.167134  1360  0.232257  0.1770 0.000626 0.000537 0.002481  0.053690  0.094379  0.124542
LCNG 14OCT27 2014.8200 56957 1816 1   35.2   4728  0.448377  -1471044 -0.167392  1360  0.226421  0.1770 0.000620 0.000529 0.002456  0.069143  0.134779  0.133835
LCNG 14OCT28 2014.8227 56958 1816 2   35.2   4728  0.446502  -1471044 -0.164911  1360  0.226024  0.1770 0.000667 0.000575 0.002707  0.082518  0.128390  0.177631
LCNG 14OCT29 2014.8255 56959 1816 3   35.2   4728  0.444341  -1471044 -0.167123  1360  0.243477  0.1770 0.000873 0.000818 0.004027  0.029790  0.141158  0.142193
LCNG 14OCT30 2014.8282 56960 1816 4   35.2   4728  0.445281  -1471044 -0.166156  1360  0.223356  0.1770 0.000611 0.000530 0.002446  0.057046  0.130323  0.120643
LCNG 14DEC31 2014.9979 57022 1825 3   35.2   4728  0.449554  -1471044 -0.160946  1360  0.245298  0.1770 0.000626 0.000539 0.002551  0.078845  0.111126  0.156472
LCNG 15JAN01 2015.0007 57023 1825 4   35.2   4728  0.446701  -1471044 -0.161424  1360  0.228367  0.1770 0.000642 0.000544 0.002558  0.103628  0.136975  0.139209
LCNG 15JAN02 2015.0034 57024 1825 5   35.2   4728  0.447093  -1471044 -0.161030  1360  0.225219  0.1770 0.000641 0.000549 0.002575  0.110101  0.148806  0.156342
LCNG 15JAN03 2015.0062 57025 1825 6   35.2   4728  0.445883  -1471044 -0.161433  1360  0.239559  0.1770 0.000638 0.000539 0.002553  0.102051  0.134716  0.152303
LCNG 15JAN04 2015.0089 57026 1826 0   35.2   4728  0.447972  -1471044 -0.158330  1360  0.236168  0.1770 0.000643 0.000556 0.002605  0.093531  0.147354  0.144292
LCNG 15JAN05 2015.0116 57027 1826 1   35.2   4728  0.446769  -1471044 -0.161345  1360  0.239358  0.1770 0.000654 0.000561 0.002664  0.090252  0.135479  0.152194
LCNG 15JAN06 2015.0144 57028 1826 2   35.2   4728  0.448550  -1471044 -0.159032  1360  0.229505  0.1770 0.000640 0.000553 0.002605  0.081929  0.125729  0.126863
LCNG 15JAN07 2015.0171 57029 1826 3   35.2   4728  0.445866  -1471044 -0.159493  1360  0.231027  0.1770 0.000663 0.000569 0.002773  0.092962  0.122011  0.148497
LCNG 15JAN08 2015.0198 57030 1826 4   35.2   4728  0.450445  -1471044 -0.162786  1360  0.221657  0.1770 0.000623 0.000537 0.002556  0.068338  0.103476  0.176547
LCNG 15JAN09 2015.0226 57031 1826 5   35.2   4728  0.447916  -1471044 -0.163547  1360  0.231069  0.1770 0.000624 0.000555 0.002635  0.052829  0.111758  0.139638
LCNG 15JAN10 2015.0253 57032 1826 6   35.2   4728  0.445860  -1471044 -0.161263  1360  0.231101  0.1770 0.000623 0.000536 0.002524  0.073479  0.098762  0.146234
LCNG 15JAN11 2015.0281 57033 1827 0   35.2   4728  0.448953  -1471044 -0.160256  1360  0.234898  0.1770 0.000626 0.000538 0.002544  0.071993  0.113002  0.142794
LCNG 15JAN12 2015.0308 57034 1827 1   35.2   4728  0.452170  -1471044 -0.158311  1360  0.231383  0.1770 0.000636 0.000549 0.002632  0.098423  0.136309  0.150778
LCNG 15JAN13 2015.0335 57035 1827 2   35.2   4728  0.449868  -1471044 -0.159895  1360  0.231566  0.1770 0.000626 0.000536 0.002519  0.069920  0.123015  0.143342
LCNG 15JAN14 2015.0363 57036 1827 3   35.2   4728  0.449134  -1471044 -0.159752  1360  0.232882  0.1770 0.000637 0.000542 0.002631  0.067579  0.126015  0.169599
LCNG 15JAN15 2015.0390 57037 1827 4   35.2   4728  0.450129  -1471044 -0.160714  1360  0.219146  0.1770 0.000624 0.000538 0.002582  0.073970  0.144491  0.153078
LCNG 15JAN16 2015.0418 57038 1827 5   35.2   4728  0.451936  -1471044 -0.161016  1360  0.217511  0.1770 0.000641 0.000550 0.002599  0.095212  0.142278  0.145686
LCNG 15JAN17 2015.0445 57039 1827 6   35.2   4728  0.448279  -1471044 -0.158824  1360  0.234206  0.1770 0.000657 0.000566 0.002720  0.098808  0.172834  0.145839
LCNG 15JAN18 2015.0472 57040 1828 0   35.2   4728  0.450331  -1471044 -0.158605  1360  0.228095  0.1770 0.000632 0.000545 0.002579  0.083529  0.141224  0.162226
LCNG 15JAN19 2015.0500 57041 1828 1   35.2   4728  0.449899  -1471044 -0.154869  1360  0.221084  0.1770 0.000638 0.000556 0.002613  0.078335  0.160247  0.115632
LCNG 15JAN20 2015.0527 57042 1828 2   35.2   4728  0.445115  -1471044 -0.158885  1360  0.226034  0.1770 0.000661 0.000562 0.002664  0.099411  0.157258  0.158385
LCNG 15JAN21 2015.0554 57043 1828 3   35.2   4728  0.448463  -1471044 -0.160246  1360  0.215558  0.1770 0.000627 0.000538 0.002555  0.083435  0.146879  0.151188
LCNG 15JAN22 2015.0582 57044 1828 4   35.2   4728  0.448403  -1471044 -0.162845  1360  0.229891  0.1770 0.000629 0.000540 0.002571  0.103015  0.169247  0.151730
LCNG 15JAN23 2015.0609 57045 1828 5   35.2   4728  0.449188  -1471044 -0.160298  1360  0.218050  0.1770 0.000668 0.000564 0.002674  0.108098  0.144352  0.141382
LCNG 15JAN24 2015.0637 57046 1828 6   35.2   4728  0.447269  -1471044 -0.163376  1360  0.230431  0.1770 0.000624 0.000535 0.002561  0.079846  0.146526  0.140897
LCNG 15JAN25 2015.0664 57047 1829 0   35.2   4728  0.448713  -1471044 -0.159904  1360  0.216772  0.1770 0.000622 0.000541 0.002569  0.081485  0.156980  0.139921
LCNG 15JAN26 2015.0691 57048 1829 1   35.2   4728  0.449775  -1471044 -0.160697  1360  0.229152  0.1770 0.000622 0.000539 0.002552  0.078929  0.149765  0.151067
LCNG 15JAN27 2015.0719 57049 1829 2   35.2   4728  0.449380  -1471044 -0.159511  1360  0.234371  0.1770 0.000666 0.000572 0.002812  0.118318  0.148725  0.135848
LCNG 15JAN28 2015.0746 57050 1829 3   35.2   4728  0.449374  -1471044 -0.158328  1360  0.230104  0.1770 0.000653 0.000560 0.002717  0.111505  0.147744  0.163055
LCNG 15JAN29 2015.0773 57051 1829 4   35.2   4728  0.450348  -1471044 -0.162327  1360  0.222238  0.1770 0.000641 0.000553 0.002618  0.098320  0.172688  0.148595
LCNG 15JAN30 2015.0801 57052 1829 5   35.2   4728  0.451779  -1471044 -0.160602  1360  0.228892  0.1770 0.000643 0.000555 0.002614  0.092096  0.191266  0.127017
LCNG 15JAN31 2015.0828 57053 1829 6   35.2   4728  0.450200  -1471044 -0.161756  1360  0.221620  0.1770 0.000628 0.000544 0.002576  0.113523  0.175438  0.158002
LCNG 15FEB01 2015.0856 57054 1830 0   35.2   4728  0.449287  -1471044 -0.160975  1360  0.223574  0.1770 0.000616 0.000536 0.002537  0.087625  0.151317  0.155005
LCNG 15FEB02 2015.0883 57055 1830 1   35.2   4728  0.447903  -1471044 -0.156781  1360  0.223807  0.1770 0.000635 0.000546 0.002622  0.110542  0.183039  0.175799
LCNG 15FEB03 2015.0910 57056 1830 2   35.2   4728  0.447636  -1471044 -0.161248  1360  0.220777  0.1770 0.000643 0.000554 0.002685  0.123409  0.147127  0.182319
LCNG 15FEB04 2015.0938 57057 1830 3   35.2   4728  0.448204  -1471044 -0.161109  1360  0.225175  0.1770 0.000628 0.000545 0.002686  0.074559  0.107018  0.185898
LCNG 15FEB05 2015.0965 57058 1830 4   35.2   4728  0.450157  -1471044 -0.157597  1360  0.228509  0.1770 0.000637 0.000546 0.002579  0.103834  0.155821  0.143495
LCNG 15FEB06 2015.0992 57059 1830 5   35.2   4728  0.449833  -1471044 -0.160291  1360  0.219746  0.1770 0.000626 0.000543 0.002571  0.095114  0.154228  0.160977
LCNG 15FEB07 2015.1020 57060 1830 6   35.2   4728  0.443922  -1471044 -0.159197  1360  0.214050  0.1770 0.000644 0.000557 0.002700  0.099680  0.181564  0.159001
LCNG 15FEB08 2015.1047 57061 1831 0   35.2   4728  0.448256  -1471044 -0.160682  1360  0.231150  0.1770 0.000653 0.000552 0.002677  0.087695  0.128624  0.171338
LCNG 15FEB09 2015.1075 57062 1831 1   35.2   4728  0.448970  -1471044 -0.162404  1360  0.228346  0.1770 0.000621 0.000544 0.002595  0.089797  0.162886  0.178583
LCNG 15FEB10 2015.1102 57063 1831 2   35.2   4728  0.450005  -1471044 -0.155955  1360  0.235116  0.1770 0.000624 0.000544 0.002587  0.104430  0.153954  0.173802
LCNG 15FEB11 2015.1129 57064 1831 3   35.2   4728  0.448851  -1471044 -0.161312  1360  0.218616  0.1770 0.000635 0.000559 0.002605  0.141052  0.180808  0.161303
LCNG 15FEB12 2015.1157 57065 1831 4   35.2   4728  0.442951  -1471044 -0.161261  1360  0.217565  0.1770 0.000646 0.000562 0.002636  0.155561  0.187075  0.168084
LCNG 15FEB13 2015.1184 57066 1831 5   35.2   4728  0.450740  -1471044 -0.157610  1360  0.234901  0.1770 0.000626 0.000544 0.002575  0.108389  0.169673  0.169536
LCNG 15FEB14 2015.1211 57067 1831 6   35.2   4728  0.453283  -1471044 -0.159892  1360  0.229377  0.1770 0.000662 0.000564 0.002836  0.086034  0.178248  0.185298
LCNG 15FEB15 2015.1239 57068 1832 0   35.2   4728  0.450485  -1471044 -0.158796  1360  0.229619  0.1770 0.000636 0.000554 0.002630  0.123002  0.195033  0.158779
LCNG 15FEB16 2015.1266 57069 1832 1   35.2   4728  0.447474  -1471044 -0.159639  1360  0.218850  0.1770 0.000648 0.000563 0.002672  0.136651  0.192637  0.177995
LCNG 15FEB17 2015.1294 57070 1832 2   35.2   4728  0.451331  -1471044 -0.161968  1360  0.208820  0.1770 0.000648 0.000559 0.002723  0.104463  0.154202  0.166524
LCNG 15FEB18 2015.1321 57071 1832 3   35.2   4728  0.447226  -1471044 -0.161845  1360  0.230547  0.1770 0.000639 0.000549 0.002574  0.125391  0.186264  0.169916
LCNG 15FEB19 2015.1348 57072 1832 4   35.2   4728  0.449099  -1471044 -0.161362  1360  0.229142  0.1770 0.000657 0.000566 0.002718  0.091600  0.166136  0.149919
LCNG 15FEB20 2015.1376 57073 1832 5   35.2   4728  0.449521  -1471044 -0.159568  1360  0.223695  0.1770 0.000615 0.000538 0.002508  0.089851  0.149972  0.157127
LCNG 15FEB21 2015.1403 57074 1832 6   35.2   4728  0.447939  -1471044 -0.159991  1360  0.225586  0.1770 0.000633 0.000574 0.002734  0.075483  0.160416  0.168964
LCNG 15FEB22 2015.1431 57075 1833 0   35.2   4728  0.446355  -1471044 -0.160212  1360  0.213793  0.1770 0.000625 0.000554 0.002628  0.087993  0.142180  0.160591
LCNG 15FEB23 2015.1458 57076 1833 1   35.2   4728  0.450349  -1471044 -0.157584  1360  0.226806  0.1770 0.000675 0.000569 0.002803  0.127369  0.166981  0.178000
LCNG 15FEB24 2015.1485 57077 1833 2   35.2   4728  0.446243  -1471044 -0.156926  1360  0.233027  0.1770 0.000650 0.000567 0.002678  0.110436  0.197938  0.119658
LCNG 15FEB25 2015.1513 57078 1833 3   35.2   4728  0.445503  -1471044 -0.160253  1360  0.222412  0.1770 0.000660 0.000564 0.002736  0.110836  0.193628  0.133523
