site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
NCAB 16APR18 2016.2957 57496 1893 1  -79.5   2691  0.735633   3890774  0.597002   118  0.887637  0.0000 0.000971 0.000997 0.003530 -0.073941 -0.032763 -0.155113
NCAB 16MAY11 2016.3587 57519 1896 3  -79.5   2691  0.735099   3890774  0.597113   118  0.903940  0.0000 0.000478 0.000568 0.001879 -0.057370  0.069012 -0.213000
NCAB 16MAY12 2016.3614 57520 1896 4  -79.5   2691  0.735136   3890774  0.599065   118  0.902314  0.0000 0.000477 0.000570 0.001860 -0.052567  0.072045 -0.204544
NCAB 16MAY13 2016.3641 57521 1896 5  -79.5   2691  0.732444   3890774  0.597943   118  0.901195  0.0000 0.000479 0.000568 0.001876 -0.061924  0.095200 -0.223881
NCAB 16MAY14 2016.3669 57522 1896 6  -79.5   2691  0.734805   3890774  0.597428   118  0.897424  0.0000 0.000479 0.000570 0.001865 -0.058070  0.076188 -0.216173
NCAB 16MAY15 2016.3696 57523 1897 0  -79.5   2691  0.733435   3890774  0.599624   118  0.891565  0.0000 0.000494 0.000573 0.001906 -0.062934  0.078760 -0.206265
NCAB 16MAY16 2016.3723 57524 1897 1  -79.5   2691  0.733837   3890774  0.598919   118  0.894540  0.0000 0.000480 0.000569 0.001880 -0.065596  0.083260 -0.222853
NCAB 16MAY17 2016.3751 57525 1897 2  -79.5   2691  0.733194   3890774  0.599045   118  0.900262  0.0000 0.000478 0.000568 0.001861 -0.056332  0.075351 -0.221584
NCAB 16MAY18 2016.3778 57526 1897 3  -79.5   2691  0.732430   3890774  0.599934   118  0.899384  0.0000 0.000478 0.000566 0.001852 -0.058047  0.072024 -0.222289
NCAB 16MAY19 2016.3806 57527 1897 4  -79.5   2691  0.732450   3890774  0.598954   118  0.905417  0.0000 0.000491 0.000573 0.001885 -0.066714  0.081979 -0.205612
NCAB 16MAY20 2016.3833 57528 1897 5  -79.5   2691  0.732776   3890774  0.599952   118  0.895767  0.0000 0.000477 0.000563 0.001853 -0.059404  0.073297 -0.222843
NCAB 16MAY21 2016.3860 57529 1897 6  -79.5   2691  0.734393   3890774  0.598026   118  0.900094  0.0000 0.000480 0.000570 0.001891 -0.065671  0.089762 -0.227726
NCAB 16MAY22 2016.3888 57530 1898 0  -79.5   2691  0.731347   3890774  0.599176   118  0.895315  0.0000 0.000478 0.000571 0.001865 -0.054594  0.068973 -0.227301
NCAB 16MAY23 2016.3915 57531 1898 1  -79.5   2691  0.732843   3890774  0.598694   118  0.890367  0.0000 0.000476 0.000565 0.001850 -0.050350  0.054338 -0.222657
NCAB 16MAY24 2016.3943 57532 1898 2  -79.5   2691  0.733052   3890774  0.597651   118  0.893679  0.0000 0.000479 0.000565 0.001854 -0.062338  0.080062 -0.225356
NCAB 16MAY25 2016.3970 57533 1898 3  -79.5   2691  0.734447   3890774  0.596228   118  0.898999  0.0000 0.000478 0.000564 0.001859 -0.054487  0.065443 -0.224604
NCAB 16MAY26 2016.3997 57534 1898 4  -79.5   2691  0.735158   3890774  0.595989   118  0.904229  0.0000 0.000493 0.000570 0.001896 -0.052352  0.073086 -0.199930
NCAB 16MAY27 2016.4025 57535 1898 5  -79.5   2691  0.734480   3890774  0.597712   118  0.904218  0.0000 0.000493 0.000573 0.001903 -0.052359  0.075211 -0.196474
NCAB 16MAY28 2016.4052 57536 1898 6  -79.5   2691  0.732900   3890774  0.597371   118  0.904547  0.0000 0.000478 0.000571 0.001862 -0.062298  0.068429 -0.222294
NCAB 16MAY29 2016.4079 57537 1899 0  -79.5   2691  0.731907   3890774  0.595978   118  0.927124  0.0000 0.000486 0.000584 0.001933 -0.066284  0.065327 -0.222775
NCAB 16MAY30 2016.4107 57538 1899 1  -79.5   2691  0.732932   3890774  0.602377   118  0.906939  0.0000 0.000486 0.000573 0.001888 -0.066980  0.068786 -0.215464
NCAB 16MAY31 2016.4134 57539 1899 2  -79.5   2691  0.734360   3890774  0.598976   118  0.906051  0.0000 0.000483 0.000567 0.001895 -0.052392  0.070671 -0.228248
NCAB 16JUN01 2016.4162 57540 1899 3  -79.5   2691  0.731287   3890774  0.600745   118  0.899580  0.0000 0.000488 0.000577 0.001910 -0.066629  0.085515 -0.223979
NCAB 16JUN02 2016.4189 57541 1899 4  -79.5   2691  0.734775   3890774  0.599933   118  0.900685  0.0000 0.000477 0.000570 0.001862 -0.060881  0.079405 -0.209093
NCAB 16JUN03 2016.4216 57542 1899 5  -79.5   2691  0.732326   3890774  0.596446   118  0.905652  0.0000 0.000484 0.000587 0.001961 -0.038470  0.057700 -0.241337
NCAB 16JUN04 2016.4244 57543 1899 6  -79.5   2691  0.734003   3890774  0.596440   118  0.895082  0.0000 0.000488 0.000587 0.001952 -0.066104  0.084985 -0.240651
NCAB 16JUN05 2016.4271 57544 1900 0  -79.5   2691  0.734668   3890774  0.601644   118  0.917330  0.0000 0.000485 0.000573 0.001909 -0.065572  0.088664 -0.240062
NCAB 16JUN06 2016.4298 57545 1900 1  -79.5   2691  0.732289   3890774  0.596991   118  0.905950  0.0000 0.000484 0.000573 0.001891 -0.062634  0.067867 -0.224639
NCAB 16JUN07 2016.4326 57546 1900 2  -79.5   2691  0.733134   3890774  0.596983   118  0.908065  0.0000 0.000481 0.000570 0.001887 -0.055485  0.069027 -0.211782
NCAB 16JUN08 2016.4353 57547 1900 3  -79.5   2691  0.734266   3890774  0.596839   118  0.905588  0.0000 0.000479 0.000572 0.001890 -0.043875  0.041199 -0.218907
NCAB 16JUN09 2016.4381 57548 1900 4  -79.5   2691  0.733184   3890774  0.600676   118  0.902623  0.0000 0.000474 0.000569 0.001867 -0.064713  0.075096 -0.219070
NCAB 16JUN10 2016.4408 57549 1900 5  -79.5   2691  0.733845   3890774  0.599337   118  0.904570  0.0000 0.000480 0.000572 0.001886 -0.062988  0.071489 -0.222805
NCAB 16JUN11 2016.4435 57550 1900 6  -79.5   2691  0.734332   3890774  0.598400   118  0.905932  0.0000 0.000480 0.000570 0.001898 -0.054433  0.059163 -0.238154
NCAB 16JUN12 2016.4463 57551 1901 0  -79.5   2691  0.732712   3890774  0.596848   118  0.903962  0.0000 0.000479 0.000566 0.001876 -0.053792  0.070119 -0.222315
NCAB 16JUN13 2016.4490 57552 1901 1  -79.5   2691  0.734802   3890774  0.599832   118  0.902573  0.0000 0.000490 0.000570 0.001910 -0.046330  0.071817 -0.196313
NCAB 16JUN14 2016.4517 57553 1901 2  -79.5   2691  0.733903   3890774  0.596821   118  0.903156  0.0000 0.000483 0.000573 0.001905 -0.052139  0.051252 -0.203682
NCAB 16JUN15 2016.4545 57554 1901 3  -79.5   2691  0.732511   3890774  0.600247   118  0.894456  0.0000 0.000485 0.000572 0.001905 -0.056138  0.067670 -0.213917
NCAB 16JUN16 2016.4572 57555 1901 4  -79.5   2691  0.732658   3890774  0.600413   118  0.906352  0.0000 0.000482 0.000574 0.001915 -0.059765  0.080587 -0.232496
NCAB 16JUN17 2016.4600 57556 1901 5  -79.5   2691  0.732008   3890774  0.597665   118  0.906910  0.0000 0.000477 0.000568 0.001883 -0.046869  0.054376 -0.244323
NCAB 16JUN18 2016.4627 57557 1901 6  -79.5   2691  0.732035   3890774  0.596741   118  0.897795  0.0000 0.000475 0.000569 0.001872 -0.044186  0.064463 -0.223371
NCAB 16JUN19 2016.4654 57558 1902 0  -79.5   2691  0.733111   3890774  0.597906   118  0.902417  0.0000 0.000475 0.000569 0.001868 -0.049038  0.070229 -0.211331
NCAB 16JUN20 2016.4682 57559 1902 1  -79.5   2691  0.733079   3890774  0.596340   118  0.901698  0.0000 0.000476 0.000569 0.001863 -0.042343  0.062108 -0.213127
NCAB 16JUN21 2016.4709 57560 1902 2  -79.5   2691  0.733708   3890774  0.597157   118  0.906776  0.0000 0.000474 0.000566 0.001858 -0.048116  0.060920 -0.229781
NCAB 16JUN22 2016.4736 57561 1902 3  -79.5   2691  0.732484   3890774  0.593991   118  0.911334  0.0000 0.000478 0.000569 0.001894 -0.047060  0.071450 -0.242930
NCAB 16JUN23 2016.4764 57562 1902 4  -79.5   2691  0.732754   3890774  0.599283   118  0.910029  0.0000 0.000484 0.000583 0.001943 -0.023358  0.052034 -0.235984
NCAB 16JUN24 2016.4791 57563 1902 5  -79.5   2691  0.733863   3890774  0.598620   118  0.906282  0.0000 0.000484 0.000585 0.001945 -0.031586  0.084215 -0.210838
NCAB 16JUN25 2016.4819 57564 1902 6  -79.5   2691  0.733033   3890774  0.597075   118  0.899981  0.0000 0.000487 0.000575 0.001912 -0.060879  0.064496 -0.219112
NCAB 16JUN26 2016.4846 57565 1903 0  -79.5   2691  0.735494   3890774  0.597663   118  0.905469  0.0000 0.000476 0.000568 0.001865 -0.053867  0.066812 -0.217408
NCAB 16JUN27 2016.4873 57566 1903 1  -79.5   2691  0.734960   3890774  0.597098   118  0.901410  0.0000 0.000475 0.000567 0.001865 -0.048908  0.054964 -0.235591
NCAB 16JUN28 2016.4901 57567 1903 2  -79.5   2691  0.732318   3890774  0.596918   118  0.913849  0.0000 0.000475 0.000567 0.001873 -0.053463  0.063508 -0.229958
NCAB 16JUN29 2016.4928 57568 1903 3  -79.5   2691  0.730224   3890774  0.593362   118  0.909632  0.0000 0.000480 0.000570 0.001887 -0.052707  0.067317 -0.212587
NCAB 16JUN30 2016.4956 57569 1903 4  -79.5   2691  0.735964   3890774  0.601977   118  0.905191  0.0000 0.000478 0.000568 0.001881 -0.057363  0.094106 -0.194355
NCAB 16JUL01 2016.4983 57570 1903 5  -79.5   2691  0.731673   3890774  0.593155   118  0.897115  0.0000 0.000486 0.000578 0.001907 -0.078398  0.077409 -0.197307
NCAB 16JUL02 2016.5010 57571 1903 6  -79.5   2691  0.730344   3890774  0.597456   118  0.910909  0.0000 0.000488 0.000579 0.001926 -0.036894  0.046517 -0.231854
NCAB 16JUL03 2016.5038 57572 1904 0  -79.5   2691  0.733137   3890774  0.599098   118  0.892753  0.0000 0.000509 0.000589 0.002001 -0.049113  0.083726 -0.237877
NCAB 16JUL04 2016.5065 57573 1904 1  -79.5   2691  0.733883   3890774  0.593234   118  0.901722  0.0000 0.000501 0.000587 0.001962 -0.062994  0.091315 -0.225712
NCAB 16JUL05 2016.5092 57574 1904 2  -79.5   2691  0.733083   3890774  0.597256   118  0.906204  0.0000 0.000480 0.000570 0.001882 -0.070108  0.082908 -0.205647
NCAB 16JUL06 2016.5120 57575 1904 3  -79.5   2691  0.734693   3890774  0.597268   118  0.905064  0.0000 0.000479 0.000575 0.001883 -0.065752  0.087583 -0.216375
NCAB 16JUL07 2016.5147 57576 1904 4  -79.5   2691  0.735043   3890774  0.596945   118  0.912560  0.0000 0.000486 0.000586 0.001929 -0.054113  0.087012 -0.231000
NCAB 16JUL08 2016.5175 57577 1904 5  -79.5   2691  0.733192   3890774  0.594710   118  0.900062  0.0000 0.000479 0.000581 0.001896 -0.044486  0.048916 -0.222047
NCAB 16JUL09 2016.5202 57578 1904 6  -79.5   2691  0.732069   3890774  0.597580   118  0.902673  0.0000 0.000480 0.000567 0.001909 -0.048051  0.080602 -0.233274
NCAB 16JUL10 2016.5229 57579 1905 0  -79.5   2691  0.732261   3890774  0.596909   118  0.902160  0.0000 0.000475 0.000566 0.001861 -0.059192  0.092966 -0.218624
NCAB 16JUL11 2016.5257 57580 1905 1  -79.5   2691  0.733399   3890774  0.596327   118  0.910692  0.0000 0.000479 0.000573 0.001889 -0.037038  0.037497 -0.208920
NCAB 16JUL12 2016.5284 57581 1905 2  -79.5   2691  0.730736   3890774  0.596327   118  0.901284  0.0000 0.000475 0.000570 0.001874 -0.049443  0.069266 -0.215667
NCAB 16JUL13 2016.5311 57582 1905 3  -79.5   2691  0.732641   3890774  0.593859   118  0.896467  0.0000 0.000478 0.000569 0.001877 -0.063242  0.075037 -0.214785
NCAB 16JUL14 2016.5339 57583 1905 4  -79.5   2691  0.732039   3890774  0.594835   118  0.903759  0.0000 0.000478 0.000569 0.001880 -0.048078  0.066832 -0.212901
NCAB 16JUL15 2016.5366 57584 1905 5  -79.5   2691  0.731449   3890774  0.591382   118  0.909758  0.0000 0.000477 0.000567 0.001871 -0.045450  0.077907 -0.213531
NCAB 16JUL16 2016.5394 57585 1905 6  -79.5   2691  0.732473   3890774  0.596442   118  0.906152  0.0000 0.000473 0.000565 0.001843 -0.051472  0.071833 -0.199226
NCAB 16JUL17 2016.5421 57586 1906 0  -79.5   2691  0.731262   3890774  0.596059   118  0.908373  0.0000 0.000474 0.000569 0.001848 -0.049563  0.063727 -0.200500
NCAB 16JUL18 2016.5448 57587 1906 1  -79.5   2691  0.732727   3890774  0.595230   118  0.897630  0.0000 0.000478 0.000567 0.001887 -0.053339  0.062092 -0.225589
NCAB 16JUL19 2016.5476 57588 1906 2  -79.5   2691  0.731280   3890774  0.594179   118  0.905602  0.0000 0.000483 0.000577 0.001918 -0.018779  0.066883 -0.212569
NCAB 16JUL20 2016.5503 57589 1906 3  -79.5   2691  0.725987   3890774  0.593696   118  0.889292  0.0000 0.000502 0.000601 0.002021 -0.015748  0.071975 -0.199659
NCAB 16JUL21 2016.5530 57590 1906 4  -79.5   2691  0.733354   3890774  0.596219   118  0.890208  0.0000 0.000475 0.000563 0.001853 -0.052240  0.091153 -0.209268
NCAB 16JUL22 2016.5558 57591 1906 5  -79.5   2691  0.730995   3890774  0.596163   118  0.891978  0.0000 0.000483 0.000590 0.001956 -0.035176  0.074589 -0.228367
NCAB 16JUL23 2016.5585 57592 1906 6  -79.5   2691  0.732521   3890774  0.595382   118  0.908548  0.0000 0.000477 0.000567 0.001878 -0.053445  0.063119 -0.224019
NCAB 16JUL24 2016.5613 57593 1907 0  -79.5   2691  0.732272   3890774  0.596930   118  0.889093  0.0000 0.000479 0.000565 0.001869 -0.052707  0.081325 -0.214818
NCAB 16JUL25 2016.5640 57594 1907 1  -79.5   2691  0.732057   3890774  0.599293   118  0.904658  0.0000 0.000476 0.000567 0.001867 -0.055925  0.079862 -0.211971
NCAB 16JUL26 2016.5667 57595 1907 2  -79.5   2691  0.731406   3890774  0.596232   118  0.894096  0.0000 0.000488 0.000579 0.001915 -0.047720  0.064836 -0.228606
NCAB 16JUL27 2016.5695 57596 1907 3  -79.5   2691  0.730570   3890774  0.591926   118  0.924229  0.0000 0.000486 0.000582 0.001900 -0.054322  0.062540 -0.223100
NCAB 16JUL28 2016.5722 57597 1907 4  -79.5   2691  0.733244   3890774  0.597617   118  0.905607  0.0000 0.000485 0.000576 0.001882 -0.056910  0.074157 -0.210134
NCAB 16JUL29 2016.5749 57598 1907 5  -79.5   2691  0.731184   3890774  0.597076   118  0.909356  0.0000 0.000487 0.000581 0.001921 -0.044771  0.071475 -0.236308
NCAB 16JUL30 2016.5777 57599 1907 6  -79.5   2691  0.732944   3890774  0.593727   118  0.907657  0.0000 0.000481 0.000563 0.001874 -0.051842  0.096416 -0.222211
NCAB 16JUL31 2016.5804 57600 1908 0  -79.5   2691  0.731470   3890774  0.597828   118  0.908886  0.0000 0.000474 0.000565 0.001859 -0.045952  0.073160 -0.221601
NCAB 16AUG01 2016.5832 57601 1908 1  -79.5   2691  0.730037   3890774  0.600509   118  0.910246  0.0000 0.000480 0.000568 0.001891 -0.054645  0.075988 -0.231145
NCAB 16AUG02 2016.5859 57602 1908 2  -79.5   2691  0.729058   3890774  0.599540   118  0.900485  0.0000 0.000472 0.000565 0.001845 -0.057156  0.074380 -0.225621
NCAB 16AUG03 2016.5886 57603 1908 3  -79.5   2691  0.733864   3890774  0.598372   118  0.906252  0.0000 0.000479 0.000572 0.001875 -0.049783  0.040526 -0.203097
NCAB 16AUG04 2016.5914 57604 1908 4  -79.5   2691  0.730484   3890774  0.597224   118  0.915848  0.0000 0.000477 0.000563 0.001863 -0.043758  0.068859 -0.229246
NCAB 16AUG05 2016.5941 57605 1908 5  -79.5   2691  0.733154   3890774  0.593786   118  0.911507  0.0000 0.000471 0.000560 0.001836 -0.043984  0.069332 -0.220320
NCAB 16AUG06 2016.5969 57606 1908 6  -79.5   2691  0.732906   3890774  0.596670   118  0.886157  0.0000 0.000477 0.000572 0.001861 -0.053158  0.063632 -0.207118
NCAB 16AUG07 2016.5996 57607 1909 0  -79.5   2691  0.729244   3890774  0.597069   118  0.888914  0.0000 0.000477 0.000566 0.001868 -0.048177  0.058753 -0.220720
NCAB 16AUG08 2016.6023 57608 1909 1  -79.5   2691  0.730944   3890774  0.599742   118  0.901215  0.0000 0.000475 0.000568 0.001879 -0.046827  0.082640 -0.222478
NCAB 16AUG09 2016.6051 57609 1909 2  -79.5   2691  0.729488   3890774  0.597958   118  0.901658  0.0000 0.000479 0.000569 0.001871 -0.053333  0.062658 -0.216534
NCAB 16AUG10 2016.6078 57610 1909 3  -79.5   2691  0.728661   3890774  0.598131   118  0.899976  0.0000 0.000481 0.000569 0.001890 -0.043646  0.058803 -0.234948
NCAB 16AUG11 2016.6105 57611 1909 4  -79.5   2691  0.732785   3890774  0.597696   118  0.894134  0.0000 0.000475 0.000568 0.001865 -0.041306  0.052769 -0.237153
NCAB 16AUG12 2016.6133 57612 1909 5  -79.5   2691  0.730700   3890774  0.599310   118  0.904731  0.0000 0.000481 0.000576 0.001864 -0.045625  0.071604 -0.215136
NCAB 16AUG13 2016.6160 57613 1909 6  -79.5   2691  0.729684   3890774  0.593028   118  0.905734  0.0000 0.000474 0.000568 0.001860 -0.059304  0.067329 -0.233272
NCAB 16AUG14 2016.6188 57614 1910 0  -79.5   2691  0.729606   3890774  0.599313   118  0.894262  0.0000 0.000478 0.000572 0.001880 -0.037160  0.061270 -0.223159
NCAB 16AUG15 2016.6215 57615 1910 1  -79.5   2691  0.732940   3890774  0.596421   118  0.892789  0.0000 0.000476 0.000567 0.001866 -0.047382  0.070142 -0.223086
NCAB 16AUG16 2016.6242 57616 1910 2  -79.5   2691  0.734320   3890774  0.593386   118  0.900076  0.0000 0.000479 0.000580 0.001884 -0.061166  0.061368 -0.233254
NCAB 16AUG17 2016.6270 57617 1910 3  -79.5   2691  0.724756   3890774  0.595145   118  0.923050  0.0000 0.000478 0.000568 0.001879 -0.037647  0.050067 -0.234574
NCAB 16AUG18 2016.6297 57618 1910 4  -79.5   2691  0.728180   3890774  0.598557   118  0.900642  0.0000 0.000484 0.000573 0.001876 -0.018230  0.051763 -0.215084
NCAB 16AUG19 2016.6324 57619 1910 5  -79.5   2691  0.727540   3890774  0.601515   118  0.924303  0.0000 0.000487 0.000578 0.001894 -0.021498  0.054469 -0.208274
NCAB 16AUG20 2016.6352 57620 1910 6  -79.5   2691  0.727367   3890774  0.596192   118  0.907255  0.0000 0.000474 0.000562 0.001849 -0.046675  0.075108 -0.206838
NCAB 16AUG21 2016.6379 57621 1911 0  -79.5   2691  0.731387   3890774  0.598458   118  0.915608  0.0000 0.000481 0.000570 0.001887 -0.051068  0.061307 -0.232402
NCAB 16AUG22 2016.6407 57622 1911 1  -79.5   2691  0.730662   3890774  0.598390   118  0.907786  0.0000 0.000475 0.000565 0.001865 -0.037937  0.046485 -0.231362
NCAB 16AUG23 2016.6434 57623 1911 2  -79.5   2691  0.730359   3890774  0.599488   118  0.923778  0.0000 0.000478 0.000570 0.001876 -0.042954  0.040426 -0.221548
NCAB 16AUG24 2016.6461 57624 1911 3  -79.5   2691  0.730122   3890774  0.601570   118  0.910272  0.0000 0.000471 0.000564 0.001845 -0.051146  0.071660 -0.224044
NCAB 16AUG25 2016.6489 57625 1911 4  -79.5   2691  0.731134   3890774  0.598243   118  0.906600  0.0000 0.000478 0.000565 0.001875 -0.049997  0.059702 -0.214244
NCAB 16AUG26 2016.6516 57626 1911 5  -79.5   2691  0.730283   3890774  0.598315   118  0.912880  0.0000 0.000483 0.000581 0.001938 -0.036797  0.080525 -0.213795
NCAB 16AUG27 2016.6543 57627 1911 6  -79.5   2691  0.729418   3890774  0.596276   118  0.907436  0.0000 0.000480 0.000571 0.001897 -0.046742  0.057840 -0.220520
NCAB 16AUG28 2016.6571 57628 1912 0  -79.5   2691  0.732076   3890774  0.600852   118  0.910141  0.0000 0.000481 0.000572 0.001910 -0.042606  0.064323 -0.223776
NCAB 16AUG29 2016.6598 57629 1912 1  -79.5   2691  0.729973   3890774  0.596672   118  0.906438  0.0000 0.000473 0.000565 0.001865 -0.045765  0.077490 -0.219721
NCAB 16AUG30 2016.6626 57630 1912 2  -79.5   2691  0.728334   3890774  0.601122   118  0.909246  0.0000 0.000475 0.000565 0.001850 -0.056169  0.072376 -0.212873
NCAB 16AUG31 2016.6653 57631 1912 3  -79.5   2691  0.729024   3890774  0.597591   118  0.908455  0.0000 0.000478 0.000567 0.001876 -0.045069  0.089429 -0.197892
NCAB 16SEP01 2016.6680 57632 1912 4  -79.5   2691  0.730941   3890774  0.595725   118  0.909487  0.0000 0.000475 0.000565 0.001869 -0.049515  0.078802 -0.211997
NCAB 16SEP02 2016.6708 57633 1912 5  -79.5   2691  0.727481   3890774  0.598439   118  0.914994  0.0000 0.000488 0.000584 0.001929 -0.055944  0.081663 -0.230462
NCAB 16SEP03 2016.6735 57634 1912 6  -79.5   2691  0.729685   3890774  0.599369   118  0.903105  0.0000 0.000472 0.000565 0.001846 -0.037839  0.061023 -0.222866
NCAB 16SEP04 2016.6762 57635 1913 0  -79.5   2691  0.730395   3890774  0.598677   118  0.900784  0.0000 0.000470 0.000559 0.001827 -0.045495  0.072311 -0.220847
NCAB 16SEP05 2016.6790 57636 1913 1  -79.5   2691  0.728286   3890774  0.596212   118  0.903060  0.0000 0.000475 0.000561 0.001847 -0.047246  0.068979 -0.213195
NCAB 16SEP06 2016.6817 57637 1913 2  -79.5   2691  0.730254   3890774  0.597413   118  0.899784  0.0000 0.000478 0.000565 0.001887 -0.042660  0.071466 -0.224710
NCAB 16SEP07 2016.6845 57638 1913 3  -79.5   2691  0.731418   3890774  0.596679   118  0.905490  0.0000 0.000492 0.000592 0.001964 -0.027317  0.049167 -0.250474
NCAB 16SEP08 2016.6872 57639 1913 4  -79.5   2691  0.730480   3890774  0.593513   118  0.907329  0.0000 0.000503 0.000584 0.001915 -0.048838  0.038829 -0.218803
NCAB 16SEP09 2016.6899 57640 1913 5  -79.5   2691  0.730847   3890774  0.597956   118  0.915001  0.0000 0.000486 0.000569 0.001860 -0.045625  0.065892 -0.206449
NCAB 16SEP10 2016.6927 57641 1913 6  -79.5   2691  0.729424   3890774  0.598281   118  0.910686  0.0000 0.000472 0.000562 0.001835 -0.050362  0.074199 -0.218904
NCAB 16SEP11 2016.6954 57642 1914 0  -79.5   2691  0.729611   3890774  0.599665   118  0.907661  0.0000 0.000476 0.000564 0.001848 -0.047507  0.069382 -0.220366
NCAB 16SEP12 2016.6982 57643 1914 1  -79.5   2691  0.726410   3890774  0.604721   118  0.916590  0.0000 0.000473 0.000564 0.001870 -0.034413  0.053576 -0.218066
NCAB 16SEP13 2016.7009 57644 1914 2  -79.5   2691  0.731282   3890774  0.596426   118  0.903989  0.0000 0.000478 0.000568 0.001862 -0.049704  0.069750 -0.215246
NCAB 16SEP14 2016.7036 57645 1914 3  -79.5   2691  0.727694   3890774  0.594729   118  0.920008  0.0000 0.000473 0.000567 0.001829 -0.048718  0.059868 -0.198418
