site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
FDET 12DEC20 2012.9692 56281 1719 4    0.6   1719  0.721548   5252492  0.904333   153  0.420137  0.0000 0.000850 0.001131 0.003125 -0.056793 -0.074590 -0.077036
FDET 12DEC21 2012.9719 56282 1719 5    0.6   1719  0.719535   5252492  0.906008   153  0.420607  0.0000 0.000474 0.000624 0.001743  0.057510 -0.058461 -0.109635
FDET 12DEC22 2012.9747 56283 1719 6    0.6   1719  0.721064   5252492  0.902714   153  0.422119  0.0000 0.000473 0.000630 0.001750  0.064712 -0.038121 -0.085838
FDET 12DEC23 2012.9774 56284 1720 0    0.6   1719  0.724424   5252492  0.898376   153  0.414518  0.0000 0.000470 0.000612 0.001716  0.051915 -0.052771 -0.093936
FDET 12DEC24 2012.9802 56285 1720 1    0.6   1719  0.719248   5252492  0.903431   153  0.421829  0.0000 0.000463 0.000614 0.001698  0.055922 -0.035895 -0.097736
FDET 12DEC25 2012.9829 56286 1720 2    0.6   1719  0.721569   5252492  0.899191   153  0.423356  0.0000 0.000479 0.000632 0.001759  0.062010 -0.044036 -0.070746
FDET 12DEC26 2012.9856 56287 1720 3    0.6   1719  0.720030   5252492  0.904596   153  0.414478  0.0000 0.000478 0.000631 0.001766  0.050188 -0.065948 -0.075890
FDET 12DEC27 2012.9884 56288 1720 4    0.6   1719  0.718211   5252492  0.906438   153  0.412807  0.0000 0.000486 0.000629 0.001787  0.079250 -0.082366 -0.095524
FDET 12DEC28 2012.9911 56289 1720 5    0.6   1719  0.719562   5252492  0.902755   153  0.418687  0.0000 0.000477 0.000634 0.001757  0.077524 -0.056326 -0.106540
FDET 12DEC29 2012.9938 56290 1720 6    0.6   1719  0.720968   5252492  0.904844   153  0.410686  0.0000 0.000478 0.000623 0.001756  0.060961 -0.058363 -0.099144
FDET 12DEC30 2012.9966 56291 1721 0    0.6   1719  0.721621   5252492  0.903073   153  0.410389  0.0000 0.000479 0.000631 0.001761  0.083493 -0.063505 -0.090238
FDET 12DEC31 2012.9993 56292 1721 1    0.6   1719  0.722342   5252492  0.903758   153  0.421191  0.0000 0.000467 0.000617 0.001710  0.050880 -0.037794 -0.095747
FDET 13JAN01 2013.0021 56293 1721 2    0.6   1719  0.718611   5252492  0.902282   153  0.410480  0.0000 0.000475 0.000624 0.001748  0.050524 -0.052687 -0.132146
FDET 13JAN02 2013.0048 56294 1721 3    0.6   1719  0.720887   5252492  0.902231   153  0.415362  0.0000 0.000475 0.000627 0.001748  0.032349 -0.033333 -0.125079
FDET 13JAN03 2013.0075 56295 1721 4    0.6   1719  0.720089   5252492  0.904567   153  0.416972  0.0000 0.000475 0.000622 0.001747  0.038064 -0.049421 -0.123484
FDET 13JAN04 2013.0103 56296 1721 5    0.6   1719  0.722121   5252492  0.904322   153  0.420131  0.0000 0.000492 0.000636 0.001771  0.074716 -0.075183 -0.103173
