 2004 12 22  00 42        0.0      -8.12       1.05       -7.91       2.11  -0.6153
 2004 12 29  01 02        7.0      -8.27       1.03       -7.39       1.98  -0.5913
 2005 01 05  01 07       14.0      -8.41       1.01       -6.94       1.86  -0.5673
 2005 01 12  01 00       21.0      -8.54       0.99       -6.54       1.75  -0.5434
 2005 01 19  00 53       28.0      -8.66       0.97       -6.18       1.65  -0.5195
 2005 01 26  00 46       35.0      -8.77       0.95       -5.86       1.57  -0.4957
 2005 02 02  00 39       42.0      -8.88       0.94       -5.57       1.49  -0.4720
 2005 02 09  00 32       49.0      -8.99       0.93       -5.31       1.42  -0.4485
 2005 02 16  00 26       56.0      -9.09       0.92       -5.07       1.36  -0.4252
 2005 02 23  00 19       63.0      -9.18       0.91       -4.85       1.30  -0.4020
 2005 03 02  00 12       70.0      -9.27       0.90       -4.65       1.24  -0.3791
 2005 03 09  00 05       77.0      -9.36       0.89       -4.47       1.20  -0.3564
 2005 03 15  23 58       84.0      -9.44       0.88       -4.30       1.15  -0.3340
 2005 03 22  23 51       91.0      -9.52       0.87       -4.14       1.11  -0.3119
 2005 03 29  23 44       98.0      -9.60       0.87       -4.00       1.07  -0.2901
 2005 04 05  23 37      105.0      -9.68       0.86       -3.86       1.03  -0.2686
 2005 04 12  23 30      112.0      -9.75       0.86       -3.73       1.00  -0.2474
 2005 04 19  23 23      119.0      -9.82       0.85       -3.61       0.97  -0.2266
 2005 04 26  23 17      126.0      -9.89       0.85       -3.50       0.94  -0.2061
 2005 05 03  23 10      133.0      -9.96       0.84       -3.40       0.91  -0.1860
 2005 05 10  23 03      140.0     -10.02       0.84       -3.30       0.88  -0.1663
 2005 05 17  22 56      147.0     -10.08       0.84       -3.20       0.86  -0.1469
 2005 05 24  22 49      154.0     -10.14       0.84       -3.12       0.83  -0.1279
 2005 05 31  22 42      161.0     -10.20       0.83       -3.03       0.81  -0.1093
 2005 06 07  22 35      168.0     -10.26       0.83       -2.95       0.79  -0.0911
 2005 06 14  22 28      175.0     -10.31       0.83       -2.88       0.77  -0.0733
 2005 06 21  22 21      182.0     -10.37       0.83       -2.81       0.75  -0.0558
 2005 06 28  22 14      189.0     -10.42       0.83       -2.74       0.73  -0.0387
 2005 07 05  22 08      196.0     -10.47       0.83       -2.67       0.71  -0.0220
 2005 07 12  22 01      203.0     -10.52       0.83       -2.61       0.70  -0.0057
 2005 07 19  21 54      210.0     -10.57       0.83       -2.55       0.68   0.0103
 2005 07 26  21 47      217.0     -10.62       0.83       -2.50       0.67   0.0259
 2005 08 02  21 40      224.0     -10.67       0.83       -2.44       0.65   0.0411
 2005 08 09  21 33      231.0     -10.72       0.83       -2.39       0.64   0.0560
 2005 08 16  21 26      238.0     -10.76       0.83       -2.34       0.63   0.0706
 2005 08 23  21 19      245.0     -10.81       0.83       -2.29       0.61   0.0848
 2005 08 30  21 12      252.0     -10.85       0.83       -2.25       0.60   0.0986
 2005 09 06  21 05      259.0     -10.89       0.83       -2.20       0.59   0.1122
 2005 09 13  20 59      266.0     -10.93       0.84       -2.16       0.58   0.1254
 2005 09 20  20 52      273.0     -10.97       0.84       -2.12       0.57   0.1383
 2005 09 27  20 45      280.0     -11.01       0.84       -2.08       0.56   0.1509
 2005 10 04  20 38      287.0     -11.05       0.84       -2.05       0.55   0.1632
 2005 10 11  20 31      294.0     -11.09       0.84       -2.01       0.54   0.1752
 2005 10 18  20 24      301.0     -11.13       0.84       -1.97       0.53   0.1869
 2005 10 25  20 17      308.0     -11.17       0.85       -1.94       0.52   0.1983
 2005 11 01  20 10      315.0     -11.21       0.85       -1.91       0.51   0.2095
 2005 11 08  20 03      322.0     -11.24       0.85       -1.88       0.50   0.2204
 2005 11 15  19 56      329.0     -11.28       0.85       -1.85       0.49   0.2310
 2005 11 22  19 50      336.0     -11.31       0.85       -1.82       0.49   0.2414
 2005 11 29  19 43      343.0     -11.35       0.86       -1.79       0.48   0.2515
 2005 12 06  19 36      350.0     -11.38       0.86       -1.76       0.47   0.2614
 2005 12 13  19 29      357.0     -11.41       0.86       -1.73       0.46   0.2711
 2005 12 20  19 22      364.0     -11.45       0.86       -1.71       0.46   0.2805
 2005 12 27  19 15      371.0     -11.48       0.87       -1.68       0.45   0.2897
 2006 01 03  19 08      378.0     -11.51       0.87       -1.66       0.44   0.2987
 2006 01 10  19 01      385.0     -11.54       0.87       -1.63       0.44   0.3075
 2006 01 17  18 54      392.0     -11.57       0.87       -1.61       0.43   0.3161
 2006 01 24  18 47      399.0     -11.61       0.88       -1.59       0.42   0.3245
 2006 01 31  18 41      406.0     -11.64       0.88       -1.56       0.42   0.3327
 2006 02 07  18 34      413.0     -11.67       0.88       -1.54       0.41   0.3408
 2006 02 14  18 27      420.0     -11.69       0.88       -1.52       0.41   0.3486
 2006 02 21  18 20      427.0     -11.72       0.89       -1.50       0.40   0.3563
 2006 02 28  18 13      434.0     -11.75       0.89       -1.48       0.40   0.3637
 2006 03 07  18 06      441.0     -11.78       0.89       -1.46       0.39   0.3711
 2006 03 14  17 59      448.0     -11.81       0.90       -1.44       0.39   0.3782
 2006 03 21  17 52      455.0     -11.84       0.90       -1.43       0.38   0.3852
 2006 03 28  17 45      462.0     -11.86       0.90       -1.41       0.38   0.3921
 2006 04 04  17 38      469.0     -11.89       0.90       -1.39       0.37   0.3988
 2006 04 11  17 32      476.0     -11.92       0.91       -1.37       0.37   0.4054
 2006 04 18  17 25      483.0     -11.94       0.91       -1.36       0.36   0.4118
 2006 04 25  17 18      490.0     -11.97       0.91       -1.34       0.36   0.4181
 2006 05 02  17 11      497.0     -11.99       0.92       -1.33       0.35   0.4242
 2006 05 09  17 04      504.0     -12.02       0.92       -1.31       0.35   0.4302
 2006 05 16  16 57      511.0     -12.04       0.92       -1.30       0.35   0.4361
 2006 05 23  16 50      518.0     -12.07       0.92       -1.28       0.34   0.4419
 2006 05 30  16 43      525.0     -12.09       0.93       -1.27       0.34   0.4476
 2006 06 06  16 36      532.0     -12.12       0.93       -1.25       0.33   0.4531
 2006 06 13  16 29      539.0     -12.14       0.93       -1.24       0.33   0.4586
 2006 06 20  16 23      546.0     -12.16       0.94       -1.23       0.33   0.4639
 2006 06 27  16 16      553.0     -12.19       0.94       -1.21       0.32   0.4691
 2006 07 04  16 09      560.0     -12.21       0.94       -1.20       0.32   0.4742
 2006 07 11  16 02      567.0     -12.23       0.94       -1.19       0.32   0.4792
 2006 07 18  15 55      574.0     -12.26       0.95       -1.17       0.31   0.4841
 2006 07 25  15 48      581.0     -12.28       0.95       -1.16       0.31   0.4889
 2006 08 01  15 41      588.0     -12.30       0.95       -1.15       0.31   0.4937
 2006 08 08  15 34      595.0     -12.32       0.96       -1.14       0.30   0.4983
 2006 08 15  15 27      602.0     -12.35       0.96       -1.13       0.30   0.5028
 2006 08 22  15 20      609.0     -12.37       0.96       -1.12       0.30   0.5073
 2006 08 29  15 14      616.0     -12.39       0.96       -1.11       0.30   0.5117
 2006 09 05  15 07      623.0     -12.41       0.97       -1.09       0.29   0.5160
 2006 09 12  15 00      630.0     -12.43       0.97       -1.08       0.29   0.5202
 2006 09 19  14 53      637.0     -12.45       0.97       -1.07       0.29   0.5243
 2006 09 26  14 46      644.0     -12.47       0.98       -1.06       0.28   0.5284
 2006 10 03  14 39      651.0     -12.49       0.98       -1.05       0.28   0.5324
 2006 10 10  14 32      658.0     -12.51       0.98       -1.04       0.28   0.5363
 2006 10 17  14 25      665.0     -12.53       0.98       -1.03       0.28   0.5401
 2006 10 24  14 18      672.0     -12.55       0.99       -1.03       0.27   0.5439
 2006 10 31  14 11      679.0     -12.57       0.99       -1.02       0.27   0.5476
 2006 11 07  14 05      686.0     -12.59       0.99       -1.01       0.27   0.5513
 2006 11 14  13 58      693.0     -12.61       1.00       -1.00       0.27   0.5549
 2006 11 21  13 51      700.0     -12.63       1.00       -0.99       0.26   0.5584
 2006 11 28  13 44      707.0     -12.65       1.00       -0.98       0.26   0.5619
 2006 12 05  13 37      714.0     -12.67       1.00       -0.97       0.26   0.5653
 2006 12 12  13 30      721.0     -12.68       1.01       -0.96       0.26   0.5686
 2006 12 19  13 23      728.0     -12.70       1.01       -0.96       0.26   0.5719
 2006 12 26  13 16      735.0     -12.72       1.01       -0.95       0.25   0.5751
 2007 01 02  13 09      742.0     -12.74       1.02       -0.94       0.25   0.5783
 2007 01 09  13 02      749.0     -12.76       1.02       -0.93       0.25   0.5814
 2007 01 16  12 56      756.0     -12.77       1.02       -0.92       0.25   0.5845
 2007 01 23  12 49      763.0     -12.79       1.02       -0.92       0.25   0.5876
 2007 01 30  12 42      770.0     -12.81       1.03       -0.91       0.24   0.5905
 2007 02 06  12 35      777.0     -12.83       1.03       -0.90       0.24   0.5935
 2007 02 13  12 28      784.0     -12.84       1.03       -0.90       0.24   0.5964
 2007 02 20  12 21      791.0     -12.86       1.04       -0.89       0.24   0.5992
 2007 02 27  12 14      798.0     -12.88       1.04       -0.88       0.24   0.6020
 2007 03 06  12 07      805.0     -12.90       1.04       -0.87       0.23   0.6048
 2007 03 13  12 00      812.0     -12.91       1.04       -0.87       0.23   0.6075
 2007 03 20  11 54      819.0     -12.93       1.05       -0.86       0.23   0.6101
 2007 03 27  11 47      826.0     -12.95       1.05       -0.85       0.23   0.6128
 2007 04 03  11 40      833.0     -12.96       1.05       -0.85       0.23   0.6153
 2007 04 10  11 33      840.0     -12.98       1.05       -0.84       0.23   0.6179
 2007 04 17  11 26      847.0     -12.99       1.06       -0.84       0.22   0.6204
 2007 04 24  11 19      854.0     -13.01       1.06       -0.83       0.22   0.6229
 2007 05 01  11 12      861.0     -13.03       1.06       -0.82       0.22   0.6253
 2007 05 08  11 05      868.0     -13.04       1.06       -0.82       0.22   0.6277
 2007 05 15  10 58      875.0     -13.06       1.07       -0.81       0.22   0.6301
 2007 05 22  10 51      882.0     -13.07       1.07       -0.81       0.22   0.6324
 2007 05 29  10 45      889.0     -13.09       1.07       -0.80       0.21   0.6347
 2007 06 05  10 38      896.0     -13.10       1.08       -0.79       0.21   0.6370
 2007 06 12  10 31      903.0     -13.12       1.08       -0.79       0.21   0.6392
 2007 06 19  10 24      910.0     -13.13       1.08       -0.78       0.21   0.6414
 2007 06 26  10 17      917.0     -13.15       1.08       -0.78       0.21   0.6436
 2007 07 03  10 10      924.0     -13.16       1.09       -0.77       0.21   0.6457
 2007 07 10  10 03      931.0     -13.18       1.09       -0.77       0.21   0.6479
 2007 07 17  09 56      938.0     -13.19       1.09       -0.76       0.20   0.6499
 2007 07 24  09 49      945.0     -13.21       1.09       -0.76       0.20   0.6520
 2007 07 31  09 42      952.0     -13.22       1.10       -0.75       0.20   0.6540
 2007 08 07  09 36      959.0     -13.24       1.10       -0.75       0.20   0.6560
 2007 08 14  09 29      966.0     -13.25       1.10       -0.74       0.20   0.6580
 2007 08 21  09 22      973.0     -13.26       1.10       -0.74       0.20   0.6599
 2007 08 28  09 15      980.0     -13.28       1.11       -0.73       0.20   0.6619
 2007 09 04  09 08      987.0     -13.29       1.11       -0.73       0.19   0.6638
 2007 09 11  09 01      994.0     -13.31       1.11       -0.72       0.19   0.6656
 2007 09 18  08 54     1001.0     -13.32       1.11       -0.72       0.19   0.6675
 2007 09 25  08 47     1008.0     -13.33       1.12       -0.71       0.19   0.6693
