 2004 12 22  00 42        0.0     -23.70       0.97      -22.77       1.89  -0.6613
 2004 12 29  01 02        7.0     -24.12       0.95      -21.28       1.77  -0.6403
 2005 01 05  01 07       14.0     -24.52       0.93      -19.98       1.66  -0.6193
 2005 01 12  01 00       21.0     -24.89       0.91      -18.82       1.56  -0.5982
 2005 01 19  00 53       28.0     -25.24       0.89      -17.79       1.48  -0.5770
 2005 01 26  00 46       35.0     -25.57       0.88      -16.87       1.40  -0.5559
 2005 02 02  00 39       42.0     -25.88       0.86      -16.04       1.33  -0.5347
 2005 02 09  00 32       49.0     -26.18       0.85      -15.29       1.27  -0.5137
 2005 02 16  00 26       56.0     -26.47       0.84      -14.60       1.21  -0.4926
 2005 02 23  00 19       63.0     -26.74       0.83      -13.98       1.16  -0.4717
 2005 03 02  00 12       70.0     -27.01       0.82      -13.40       1.11  -0.4508
 2005 03 09  00 05       77.0     -27.26       0.81      -12.87       1.07  -0.4301
 2005 03 15  23 58       84.0     -27.50       0.80      -12.38       1.03  -0.4095
 2005 03 22  23 51       91.0     -27.73       0.79      -11.93       0.99  -0.3891
 2005 03 29  23 44       98.0     -27.96       0.78      -11.51       0.95  -0.3689
 2005 04 05  23 37      105.0     -28.17       0.78      -11.11       0.92  -0.3488
 2005 04 12  23 30      112.0     -28.38       0.77      -10.75       0.89  -0.3290
 2005 04 19  23 23      119.0     -28.59       0.77      -10.40       0.86  -0.3093
 2005 04 26  23 17      126.0     -28.78       0.76      -10.08       0.84  -0.2899
 2005 05 03  23 10      133.0     -28.97       0.76       -9.78       0.81  -0.2708
 2005 05 10  23 03      140.0     -29.16       0.75       -9.49       0.79  -0.2519
 2005 05 17  22 56      147.0     -29.34       0.75       -9.22       0.76  -0.2333
 2005 05 24  22 49      154.0     -29.51       0.75       -8.97       0.74  -0.2149
 2005 05 31  22 42      161.0     -29.68       0.74       -8.73       0.72  -0.1968
 2005 06 07  22 35      168.0     -29.85       0.74       -8.50       0.71  -0.1790
 2005 06 14  22 28      175.0     -30.01       0.74       -8.28       0.69  -0.1615
 2005 06 21  22 21      182.0     -30.16       0.74       -8.08       0.67  -0.1443
 2005 06 28  22 14      189.0     -30.32       0.73       -7.88       0.65  -0.1273
 2005 07 05  22 08      196.0     -30.47       0.73       -7.70       0.64  -0.1107
 2005 07 12  22 01      203.0     -30.61       0.73       -7.52       0.62  -0.0944
 2005 07 19  21 54      210.0     -30.75       0.73       -7.35       0.61  -0.0783
 2005 07 26  21 47      217.0     -30.89       0.73       -7.19       0.60  -0.0626
 2005 08 02  21 40      224.0     -31.03       0.73       -7.03       0.58  -0.0472
 2005 08 09  21 33      231.0     -31.16       0.73       -6.88       0.57  -0.0320
 2005 08 16  21 26      238.0     -31.29       0.73       -6.74       0.56  -0.0172
 2005 08 23  21 19      245.0     -31.42       0.73       -6.60       0.55  -0.0026
 2005 08 30  21 12      252.0     -31.55       0.73       -6.47       0.54   0.0116
 2005 09 06  21 05      259.0     -31.67       0.73       -6.35       0.53   0.0256
 2005 09 13  20 59      266.0     -31.79       0.73       -6.23       0.52   0.0393
 2005 09 20  20 52      273.0     -31.91       0.73       -6.11       0.51   0.0527
 2005 09 27  20 45      280.0     -32.02       0.73       -6.00       0.50   0.0658
 2005 10 04  20 38      287.0     -32.14       0.73       -5.89       0.49   0.0787
 2005 10 11  20 31      294.0     -32.25       0.73       -5.78       0.48   0.0913
 2005 10 18  20 24      301.0     -32.36       0.73       -5.68       0.47   0.1036
 2005 10 25  20 17      308.0     -32.47       0.73       -5.58       0.46   0.1157
 2005 11 01  20 10      315.0     -32.57       0.73       -5.49       0.46   0.1275
 2005 11 08  20 03      322.0     -32.68       0.74       -5.40       0.45   0.1391
 2005 11 15  19 56      329.0     -32.78       0.74       -5.31       0.44   0.1504
 2005 11 22  19 50      336.0     -32.88       0.74       -5.23       0.43   0.1614
 2005 11 29  19 43      343.0     -32.98       0.74       -5.14       0.43   0.1723
 2005 12 06  19 36      350.0     -33.08       0.74       -5.06       0.42   0.1829
 2005 12 13  19 29      357.0     -33.18       0.74       -4.99       0.41   0.1933
 2005 12 20  19 22      364.0     -33.27       0.74       -4.91       0.41   0.2034
 2005 12 27  19 15      371.0     -33.36       0.75       -4.84       0.40   0.2134
 2006 01 03  19 08      378.0     -33.46       0.75       -4.77       0.40   0.2231
 2006 01 10  19 01      385.0     -33.55       0.75       -4.70       0.39   0.2326
 2006 01 17  18 54      392.0     -33.64       0.75       -4.63       0.38   0.2420
 2006 01 24  18 47      399.0     -33.72       0.75       -4.57       0.38   0.2511
 2006 01 31  18 41      406.0     -33.81       0.75       -4.50       0.37   0.2600
 2006 02 07  18 34      413.0     -33.90       0.76       -4.44       0.37   0.2688
 2006 02 14  18 27      420.0     -33.98       0.76       -4.38       0.36   0.2774
 2006 02 21  18 20      427.0     -34.06       0.76       -4.32       0.36   0.2857
 2006 02 28  18 13      434.0     -34.15       0.76       -4.27       0.35   0.2940
 2006 03 07  18 06      441.0     -34.23       0.76       -4.21       0.35   0.3020
 2006 03 14  17 59      448.0     -34.31       0.77       -4.16       0.34   0.3099
 2006 03 21  17 52      455.0     -34.39       0.77       -4.11       0.34   0.3176
 2006 03 28  17 45      462.0     -34.47       0.77       -4.05       0.34   0.3252
 2006 04 04  17 38      469.0     -34.54       0.77       -4.00       0.33   0.3326
 2006 04 11  17 32      476.0     -34.62       0.77       -3.96       0.33   0.3398
 2006 04 18  17 25      483.0     -34.69       0.78       -3.91       0.32   0.3469
 2006 04 25  17 18      490.0     -34.77       0.78       -3.86       0.32   0.3539
 2006 05 02  17 11      497.0     -34.84       0.78       -3.82       0.32   0.3607
 2006 05 09  17 04      504.0     -34.92       0.78       -3.77       0.31   0.3674
 2006 05 16  16 57      511.0     -34.99       0.79       -3.73       0.31   0.3739
 2006 05 23  16 50      518.0     -35.06       0.79       -3.69       0.31   0.3804
 2006 05 30  16 43      525.0     -35.13       0.79       -3.65       0.30   0.3867
 2006 06 06  16 36      532.0     -35.20       0.79       -3.61       0.30   0.3928
 2006 06 13  16 29      539.0     -35.27       0.79       -3.57       0.30   0.3989
 2006 06 20  16 23      546.0     -35.33       0.80       -3.53       0.29   0.4048
 2006 06 27  16 16      553.0     -35.40       0.80       -3.49       0.29   0.4107
 2006 07 04  16 09      560.0     -35.47       0.80       -3.45       0.29   0.4164
 2006 07 11  16 02      567.0     -35.53       0.80       -3.42       0.28   0.4220
 2006 07 18  15 55      574.0     -35.60       0.81       -3.38       0.28   0.4275
 2006 07 25  15 48      581.0     -35.66       0.81       -3.35       0.28   0.4329
 2006 08 01  15 41      588.0     -35.73       0.81       -3.31       0.27   0.4382
 2006 08 08  15 34      595.0     -35.79       0.81       -3.28       0.27   0.4434
 2006 08 15  15 27      602.0     -35.85       0.82       -3.25       0.27   0.4485
 2006 08 22  15 20      609.0     -35.92       0.82       -3.21       0.27   0.4535
 2006 08 29  15 14      616.0     -35.98       0.82       -3.18       0.26   0.4584
 2006 09 05  15 07      623.0     -36.04       0.82       -3.15       0.26   0.4632
 2006 09 12  15 00      630.0     -36.10       0.82       -3.12       0.26   0.4680
 2006 09 19  14 53      637.0     -36.16       0.83       -3.09       0.26   0.4726
 2006 09 26  14 46      644.0     -36.22       0.83       -3.06       0.25   0.4772
 2006 10 03  14 39      651.0     -36.27       0.83       -3.03       0.25   0.4817
 2006 10 10  14 32      658.0     -36.33       0.83       -3.01       0.25   0.4861
 2006 10 17  14 25      665.0     -36.39       0.84       -2.98       0.25   0.4905
 2006 10 24  14 18      672.0     -36.45       0.84       -2.95       0.24   0.4947
 2006 10 31  14 11      679.0     -36.50       0.84       -2.93       0.24   0.4989
 2006 11 07  14 05      686.0     -36.56       0.84       -2.90       0.24   0.5030
 2006 11 14  13 58      693.0     -36.61       0.85       -2.87       0.24   0.5071
 2006 11 21  13 51      700.0     -36.67       0.85       -2.85       0.24   0.5111
 2006 11 28  13 44      707.0     -36.72       0.85       -2.82       0.23   0.5150
 2006 12 05  13 37      714.0     -36.78       0.85       -2.80       0.23   0.5188
 2006 12 12  13 30      721.0     -36.83       0.85       -2.78       0.23   0.5226
 2006 12 19  13 23      728.0     -36.88       0.86       -2.75       0.23   0.5263
 2006 12 26  13 16      735.0     -36.94       0.86       -2.73       0.23   0.5300
 2007 01 02  13 09      742.0     -36.99       0.86       -2.71       0.22   0.5336
 2007 01 09  13 02      749.0     -37.04       0.86       -2.68       0.22   0.5371
 2007 01 16  12 56      756.0     -37.09       0.87       -2.66       0.22   0.5406
 2007 01 23  12 49      763.0     -37.14       0.87       -2.64       0.22   0.5440
 2007 01 30  12 42      770.0     -37.19       0.87       -2.62       0.22   0.5474
 2007 02 06  12 35      777.0     -37.24       0.87       -2.60       0.22   0.5507
 2007 02 13  12 28      784.0     -37.29       0.88       -2.58       0.21   0.5540
 2007 02 20  12 21      791.0     -37.34       0.88       -2.56       0.21   0.5572
 2007 02 27  12 14      798.0     -37.39       0.88       -2.54       0.21   0.5604
 2007 03 06  12 07      805.0     -37.44       0.88       -2.52       0.21   0.5635
 2007 03 13  12 00      812.0     -37.49       0.88       -2.50       0.21   0.5666
 2007 03 20  11 54      819.0     -37.53       0.89       -2.48       0.21   0.5696
 2007 03 27  11 47      826.0     -37.58       0.89       -2.46       0.20   0.5726
 2007 04 03  11 40      833.0     -37.63       0.89       -2.44       0.20   0.5755
 2007 04 10  11 33      840.0     -37.67       0.89       -2.42       0.20   0.5784
 2007 04 17  11 26      847.0     -37.72       0.90       -2.41       0.20   0.5813
 2007 04 24  11 19      854.0     -37.77       0.90       -2.39       0.20   0.5841
 2007 05 01  11 12      861.0     -37.81       0.90       -2.37       0.20   0.5868
 2007 05 08  11 05      868.0     -37.86       0.90       -2.35       0.20   0.5896
 2007 05 15  10 58      875.0     -37.90       0.90       -2.34       0.19   0.5923
 2007 05 22  10 51      882.0     -37.95       0.91       -2.32       0.19   0.5949
 2007 05 29  10 45      889.0     -37.99       0.91       -2.30       0.19   0.5975
 2007 06 05  10 38      896.0     -38.04       0.91       -2.29       0.19   0.6001
 2007 06 12  10 31      903.0     -38.08       0.91       -2.27       0.19   0.6026
 2007 06 19  10 24      910.0     -38.12       0.92       -2.26       0.19   0.6051
 2007 06 26  10 17      917.0     -38.17       0.92       -2.24       0.19   0.6076
 2007 07 03  10 10      924.0     -38.21       0.92       -2.23       0.18   0.6100
 2007 07 10  10 03      931.0     -38.25       0.92       -2.21       0.18   0.6124
 2007 07 17  09 56      938.0     -38.29       0.92       -2.20       0.18   0.6148
 2007 07 24  09 49      945.0     -38.34       0.93       -2.18       0.18   0.6171
 2007 07 31  09 42      952.0     -38.38       0.93       -2.17       0.18   0.6194
 2007 08 07  09 36      959.0     -38.42       0.93       -2.15       0.18   0.6217
 2007 08 14  09 29      966.0     -38.46       0.93       -2.14       0.18   0.6239
 2007 08 21  09 22      973.0     -38.50       0.93       -2.12       0.18   0.6261
 2007 08 28  09 15      980.0     -38.54       0.94       -2.11       0.17   0.6283
 2007 09 04  09 08      987.0     -38.58       0.94       -2.10       0.17   0.6305
 2007 09 11  09 01      994.0     -38.62       0.94       -2.08       0.17   0.6326
 2007 09 18  08 54     1001.0     -38.66       0.94       -2.07       0.17   0.6347
 2007 09 25  08 47     1008.0     -38.70       0.95       -2.06       0.17   0.6368
