 2005 08 30  21 12      252.0      -2.34       0.87       -2.73       0.61   0.0698
 2005 09 06  21 06      259.0      -2.39       0.87       -2.66       0.59   0.0829
 2005 09 13  20 59      266.0      -2.44       0.87       -2.59       0.58   0.0957
 2005 09 20  20 52      273.0      -2.49       0.87       -2.53       0.56   0.1080
 2005 09 27  20 45      280.0      -2.54       0.87       -2.47       0.55   0.1200
 2005 10 04  20 38      287.0      -2.58       0.88       -2.41       0.54   0.1317
 2005 10 11  20 31      294.0      -2.63       0.88       -2.35       0.52   0.1431
 2005 10 18  20 24      301.0      -2.68       0.88       -2.30       0.51   0.1541
 2005 10 25  20 17      308.0      -2.72       0.88       -2.25       0.50   0.1649
 2005 11 01  20 10      315.0      -2.76       0.88       -2.20       0.49   0.1753
 2005 11 08  20 03      322.0      -2.80       0.88       -2.15       0.48   0.1855
 2005 11 15  19 57      329.0      -2.84       0.88       -2.11       0.47   0.1954
 2005 11 22  19 50      336.0      -2.88       0.89       -2.07       0.46   0.2050
 2005 11 29  19 43      343.0      -2.92       0.89       -2.03       0.45   0.2144
 2005 12 06  19 36      350.0      -2.96       0.89       -1.99       0.44   0.2236
 2005 12 13  19 29      357.0      -3.00       0.89       -1.95       0.43   0.2325
 2005 12 20  19 22      364.0      -3.04       0.89       -1.91       0.43   0.2412
 2005 12 27  19 15      371.0      -3.07       0.90       -1.88       0.42   0.2497
 2006 01 03  19 08      378.0      -3.11       0.90       -1.84       0.41   0.2579
 2006 01 10  19 01      385.0      -3.14       0.90       -1.81       0.40   0.2660
 2006 01 17  18 54      392.0      -3.18       0.90       -1.78       0.40   0.2739
 2006 01 24  18 48      399.0      -3.21       0.90       -1.75       0.39   0.2816
 2006 01 31  18 41      406.0      -3.25       0.91       -1.72       0.38   0.2891
 2006 02 07  18 34      413.0      -3.28       0.91       -1.69       0.38   0.2964
 2006 02 14  18 27      420.0      -3.31       0.91       -1.66       0.37   0.3035
 2006 02 21  18 20      427.0      -3.34       0.91       -1.64       0.36   0.3105
 2006 02 28  18 13      434.0      -3.37       0.91       -1.61       0.36   0.3174
 2006 03 07  18 06      441.0      -3.40       0.92       -1.59       0.35   0.3240
 2006 03 14  17 59      448.0      -3.43       0.92       -1.56       0.35   0.3306
 2006 03 21  17 52      455.0      -3.46       0.92       -1.54       0.34   0.3369
 2006 03 28  17 45      462.0      -3.49       0.92       -1.52       0.34   0.3432
 2006 04 04  17 39      469.0      -3.52       0.93       -1.49       0.33   0.3493
 2006 04 11  17 32      476.0      -3.55       0.93       -1.47       0.33   0.3553
 2006 04 18  17 25      483.0      -3.58       0.93       -1.45       0.32   0.3611
 2006 04 25  17 18      490.0      -3.61       0.93       -1.43       0.32   0.3668
 2006 05 02  17 11      497.0      -3.63       0.93       -1.41       0.31   0.3724
 2006 05 09  17 04      504.0      -3.66       0.94       -1.39       0.31   0.3779
 2006 05 16  16 57      511.0      -3.69       0.94       -1.37       0.31   0.3833
 2006 05 23  16 50      518.0      -3.71       0.94       -1.36       0.30   0.3885
 2006 05 30  16 43      525.0      -3.74       0.94       -1.34       0.30   0.3937
 2006 06 06  16 36      532.0      -3.76       0.95       -1.32       0.29   0.3988
 2006 06 13  16 30      539.0      -3.79       0.95       -1.30       0.29   0.4037
 2006 06 20  16 23      546.0      -3.81       0.95       -1.29       0.29   0.4086
 2006 06 27  16 16      553.0      -3.84       0.95       -1.27       0.28   0.4133
 2006 07 04  16 09      560.0      -3.86       0.95       -1.26       0.28   0.4180
 2006 07 11  16 02      567.0      -3.89       0.96       -1.24       0.28   0.4226
 2006 07 18  15 55      574.0      -3.91       0.96       -1.23       0.27   0.4271
 2006 07 25  15 48      581.0      -3.93       0.96       -1.21       0.27   0.4315
 2006 08 01  15 41      588.0      -3.96       0.96       -1.20       0.27   0.4358
 2006 08 08  15 34      595.0      -3.98       0.97       -1.18       0.26   0.4401
 2006 08 15  15 28      602.0      -4.00       0.97       -1.17       0.26   0.4442
 2006 08 22  15 21      609.0      -4.02       0.97       -1.16       0.26   0.4483
 2006 08 29  15 14      616.0      -4.05       0.97       -1.14       0.25   0.4524
 2006 09 05  15 07      623.0      -4.07       0.97       -1.13       0.25   0.4563
 2006 09 12  15 00      630.0      -4.09       0.98       -1.12       0.25   0.4602
 2006 09 19  14 53      637.0      -4.11       0.98       -1.11       0.25   0.4640
 2006 09 26  14 46      644.0      -4.13       0.98       -1.10       0.24   0.4677
 2006 10 03  14 39      651.0      -4.15       0.98       -1.08       0.24   0.4714
 2006 10 10  14 32      658.0      -4.17       0.99       -1.07       0.24   0.4750
 2006 10 17  14 25      665.0      -4.19       0.99       -1.06       0.24   0.4786
 2006 10 24  14 19      672.0      -4.21       0.99       -1.05       0.23   0.4821
 2006 10 31  14 12      679.0      -4.23       0.99       -1.04       0.23   0.4855
 2006 11 07  14 05      686.0      -4.25       0.99       -1.03       0.23   0.4889
 2006 11 14  13 58      693.0      -4.27       1.00       -1.02       0.23   0.4922
 2006 11 21  13 51      700.0      -4.29       1.00       -1.01       0.22   0.4955
 2006 11 28  13 44      707.0      -4.31       1.00       -1.00       0.22   0.4987
 2006 12 05  13 37      714.0      -4.33       1.00       -0.99       0.22   0.5019
 2006 12 12  13 30      721.0      -4.35       1.01       -0.98       0.22   0.5050
 2006 12 19  13 23      728.0      -4.37       1.01       -0.97       0.22   0.5081
 2006 12 26  13 16      735.0      -4.39       1.01       -0.96       0.21   0.5111
 2007 01 02  13 10      742.0      -4.41       1.01       -0.95       0.21   0.5141
 2007 01 09  13 03      749.0      -4.42       1.01       -0.94       0.21   0.5170
 2007 01 16  12 56      756.0      -4.44       1.02       -0.94       0.21   0.5199
 2007 01 23  12 49      763.0      -4.46       1.02       -0.93       0.21   0.5228
 2007 01 30  12 42      770.0      -4.48       1.02       -0.92       0.20   0.5256
 2007 02 06  12 35      777.0      -4.50       1.02       -0.91       0.20   0.5283
 2007 02 13  12 28      784.0      -4.51       1.02       -0.90       0.20   0.5310
 2007 02 20  12 21      791.0      -4.53       1.03       -0.89       0.20   0.5337
 2007 02 27  12 14      798.0      -4.55       1.03       -0.89       0.20   0.5363
 2007 03 06  12 07      805.0      -4.56       1.03       -0.88       0.20   0.5389
 2007 03 13  12 01      812.0      -4.58       1.03       -0.87       0.19   0.5415
 2007 03 20  11 54      819.0      -4.60       1.03       -0.86       0.19   0.5440
 2007 03 27  11 47      826.0      -4.61       1.04       -0.86       0.19   0.5465
 2007 04 03  11 40      833.0      -4.63       1.04       -0.85       0.19   0.5490
 2007 04 10  11 33      840.0      -4.65       1.04       -0.84       0.19   0.5514
 2007 04 17  11 26      847.0      -4.66       1.04       -0.84       0.19   0.5538
 2007 04 24  11 19      854.0      -4.68       1.04       -0.83       0.18   0.5561
 2007 05 01  11 12      861.0      -4.69       1.05       -0.82       0.18   0.5585
 2007 05 08  11 05      868.0      -4.71       1.05       -0.82       0.18   0.5607
 2007 05 15  10 58      875.0      -4.73       1.05       -0.81       0.18   0.5630
 2007 05 22  10 52      882.0      -4.74       1.05       -0.80       0.18   0.5652
 2007 05 29  10 45      889.0      -4.76       1.05       -0.80       0.18   0.5674
 2007 06 05  10 38      896.0      -4.77       1.06       -0.79       0.18   0.5696
 2007 06 12  10 31      903.0      -4.79       1.06       -0.79       0.17   0.5717
 2007 06 19  10 24      910.0      -4.80       1.06       -0.78       0.17   0.5739
 2007 06 26  10 17      917.0      -4.82       1.06       -0.77       0.17   0.5759
 2007 07 03  10 10      924.0      -4.83       1.06       -0.77       0.17   0.5780
 2007 07 10  10 03      931.0      -4.85       1.06       -0.76       0.17   0.5800
 2007 07 17  09 56      938.0      -4.86       1.07       -0.76       0.17   0.5821
 2007 07 24  09 49      945.0      -4.87       1.07       -0.75       0.17   0.5840
 2007 07 31  09 43      952.0      -4.89       1.07       -0.75       0.17   0.5860
 2007 08 07  09 36      959.0      -4.90       1.07       -0.74       0.16   0.5879
 2007 08 14  09 29      966.0      -4.92       1.07       -0.73       0.16   0.5898
 2007 08 21  09 22      973.0      -4.93       1.08       -0.73       0.16   0.5917
 2007 08 28  09 15      980.0      -4.95       1.08       -0.72       0.16   0.5936
 2007 09 04  09 08      987.0      -4.96       1.08       -0.72       0.16   0.5954
 2007 09 11  09 01      994.0      -4.97       1.08       -0.71       0.16   0.5973
 2007 09 18  08 54     1001.0      -4.99       1.08       -0.71       0.16   0.5990
 2007 09 25  08 47     1008.0      -5.00       1.09       -0.70       0.16   0.6008
 2007 10 02  08 40     1015.0      -5.01       1.09       -0.70       0.16   0.6026
 2007 10 09  08 34     1022.0      -5.03       1.09       -0.69       0.15   0.6043
 2007 10 16  08 27     1029.0      -5.04       1.09       -0.69       0.15   0.6060
 2007 10 23  08 20     1036.0      -5.05       1.09       -0.69       0.15   0.6077
 2007 10 30  08 13     1043.0      -5.07       1.09       -0.68       0.15   0.6094
 2007 11 06  08 06     1050.0      -5.08       1.10       -0.68       0.15   0.6111
 2007 11 13  07 59     1057.0      -5.09       1.10       -0.67       0.15   0.6127
 2007 11 20  07 52     1064.0      -5.11       1.10       -0.67       0.15   0.6143
 2007 11 27  07 45     1071.0      -5.12       1.10       -0.66       0.15   0.6159
 2007 12 04  07 38     1078.0      -5.13       1.10       -0.66       0.15   0.6175
 2007 12 11  07 31     1085.0      -5.14       1.10       -0.65       0.15   0.6191
 2007 12 18  07 25     1092.0      -5.16       1.11       -0.65       0.14   0.6206
 2007 12 25  07 18     1099.0      -5.17       1.11       -0.65       0.14   0.6221
