site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
MGAB 08APR03 2008.2546 54559 1473 4   12.1    934  0.581381   4753059  0.119810   532  0.583893  0.0083 0.000820 0.000955 0.003127 -0.075013 -0.021318 -0.156770
MGAB 08APR04 2008.2574 54560 1473 5   12.1    934  0.582824   4753059  0.121585   532  0.588158  0.0083 0.000598 0.000717 0.002314 -0.050820  0.063781 -0.197755
MGAB 08APR05 2008.2601 54561 1473 6   12.1    934  0.581200   4753059  0.119611   532  0.591810  0.0083 0.000594 0.000710 0.002310 -0.037645  0.035707 -0.218273
MGAB 08APR06 2008.2628 54562 1474 0   12.1    934  0.581878   4753059  0.117585   532  0.603265  0.0083 0.000595 0.000719 0.002314 -0.041839  0.053255 -0.203532
MGAB 08APR07 2008.2656 54563 1474 1   12.1    934  0.587362   4753059  0.119444   532  0.604624  0.0083 0.000593 0.000707 0.002291 -0.058704  0.067380 -0.202407
MGAB 08APR08 2008.2683 54564 1474 2   12.1    934  0.582901   4753059  0.117107   532  0.601398  0.0083 0.000597 0.000717 0.002332 -0.031887  0.044194 -0.204474
MGAB 08APR09 2008.2710 54565 1474 3   12.1    934  0.583264   4753059  0.118822   532  0.597404  0.0083 0.000595 0.000728 0.002334 -0.036111  0.030602 -0.187800
MGAB 08APR10 2008.2738 54566 1474 4   12.1    934  0.586693   4753059  0.119855   532  0.607967  0.0083 0.000605 0.000723 0.002371 -0.033497  0.025215 -0.200577
MGAB 08APR11 2008.2765 54567 1474 5   12.1    934  0.591933   4753059  0.120503   532  0.608058  0.0083 0.000602 0.000722 0.002337 -0.046366  0.068054 -0.201754
MGAB 08APR12 2008.2793 54568 1474 6   12.1    934  0.585461   4753059  0.120758   532  0.591681  0.0083 0.000603 0.000729 0.002335 -0.029447  0.047107 -0.175081
MGAB 08APR13 2008.2820 54569 1475 0   12.1    934  0.583873   4753059  0.118300   532  0.589305  0.0083 0.000600 0.000713 0.002305 -0.047147  0.058786 -0.186495
MGAB 08APR14 2008.2847 54570 1475 1   12.1    934  0.582822   4753059  0.119386   532  0.591342  0.0083 0.000609 0.000734 0.002385 -0.048775  0.067194 -0.186406
MGAB 08APR15 2008.2875 54571 1475 2   12.1    934  0.583949   4753059  0.117402   532  0.584722  0.0083 0.000610 0.000742 0.002405 -0.071672  0.067215 -0.196021
MGAB 08APR16 2008.2902 54572 1475 3   12.1    934  0.585331   4753059  0.118101   532  0.591886  0.0083 0.000612 0.000733 0.002388 -0.074616  0.052690 -0.210137
MGAB 08APR17 2008.2930 54573 1475 4   12.1    934  0.584638   4753059  0.119667   532  0.603861  0.0083 0.000604 0.000716 0.002331 -0.046448  0.065950 -0.212407
MGAB 08APR18 2008.2957 54574 1475 5   12.1    934  0.587221   4753059  0.119026   532  0.603196  0.0083 0.000600 0.000717 0.002317 -0.046102  0.040239 -0.218414
MGAB 08APR19 2008.2984 54575 1475 6   12.1    934  0.585618   4753059  0.121144   532  0.604203  0.0083 0.000602 0.000730 0.002360 -0.047045  0.030371 -0.220177
MGAB 08APR20 2008.3012 54576 1476 0   12.1    934  0.584760   4753059  0.118829   532  0.595738  0.0083 0.000599 0.000727 0.002327 -0.047905  0.020085 -0.190228
MGAB 08APR21 2008.3039 54577 1476 1   12.1    934  0.586555   4753059  0.118863   532  0.599806  0.0083 0.000607 0.000728 0.002373 -0.047785  0.041957 -0.230232
MGAB 08APR22 2008.3066 54578 1476 2   12.1    934  0.584785   4753059  0.118700   532  0.595389  0.0083 0.000605 0.000720 0.002342 -0.025995  0.034297 -0.223904
MGAB 08APR23 2008.3094 54579 1476 3   12.1    934  0.584350   4753059  0.117905   532  0.597842  0.0083 0.000604 0.000732 0.002339 -0.050400  0.042852 -0.196590
MGAB 08APR24 2008.3121 54580 1476 4   12.1    934  0.583360   4753059  0.119673   532  0.589826  0.0083 0.000604 0.000743 0.002387 -0.029557  0.032259 -0.202806
MGAB 08APR25 2008.3149 54581 1476 5   12.1    934  0.585200   4753059  0.119645   532  0.592558  0.0083 0.000598 0.000725 0.002311 -0.046078  0.018332 -0.189841
MGAB 08APR26 2008.3176 54582 1476 6   12.1    934  0.584403   4753059  0.120131   532  0.590141  0.0083 0.000624 0.000745 0.002432 -0.049757  0.031567 -0.235317
MGAB 08APR27 2008.3203 54583 1477 0   12.1    934  0.585103   4753059  0.120956   532  0.593079  0.0083 0.000618 0.000736 0.002380 -0.027687  0.030453 -0.239386
MGAB 08APR28 2008.3231 54584 1477 1   12.1    934  0.586300   4753059  0.118110   532  0.597151  0.0083 0.000625 0.000749 0.002427 -0.041393  0.051915 -0.233678
MGAB 08APR29 2008.3258 54585 1477 2   12.1    934  0.583551   4753059  0.117202   532  0.595833  0.0083 0.000641 0.000749 0.002490 -0.041408  0.045505 -0.244012
MGAB 08APR30 2008.3285 54586 1477 3   12.1    934  0.585427   4753059  0.119365   532  0.599086  0.0083 0.000608 0.000737 0.002401 -0.036029  0.042230 -0.230243
MGAB 08MAY01 2008.3313 54587 1477 4   12.1    934  0.585816   4753059  0.119577   532  0.593665  0.0083 0.000603 0.000734 0.002371 -0.036134  0.015030 -0.214558
MGAB 08MAY02 2008.3340 54588 1477 5   12.1    934  0.584410   4753059  0.120686   532  0.595824  0.0083 0.000598 0.000731 0.002387 -0.028424  0.036717 -0.250457
MGAB 08MAY03 2008.3368 54589 1477 6   12.1    934  0.583852   4753059  0.119360   532  0.598115  0.0083 0.000600 0.000728 0.002354 -0.028968  0.039297 -0.230529
MGAB 08MAY04 2008.3395 54590 1478 0   12.1    934  0.584079   4753059  0.119133   532  0.600326  0.0083 0.000605 0.000732 0.002388 -0.038003  0.024876 -0.235276
MGAB 08MAY05 2008.3422 54591 1478 1   12.1    934  0.585095   4753059  0.120990   532  0.592745  0.0083 0.000606 0.000733 0.002398 -0.036347  0.052413 -0.250239
MGAB 08MAY06 2008.3450 54592 1478 2   12.1    934  0.585379   4753059  0.119906   532  0.589437  0.0083 0.000600 0.000732 0.002331 -0.060735  0.058657 -0.192927
MGAB 08MAY07 2008.3477 54593 1478 3   12.1    934  0.585450   4753059  0.120732   532  0.596123  0.0083 0.000604 0.000726 0.002337 -0.051110  0.035515 -0.207606
MGAB 08MAY08 2008.3504 54594 1478 4   12.1    934  0.586271   4753059  0.120437   532  0.603970  0.0083 0.000607 0.000729 0.002348 -0.034082  0.049579 -0.223743
MGAB 08MAY09 2008.3532 54595 1478 5   12.1    934  0.586330   4753059  0.119475   532  0.598577  0.0083 0.000611 0.000730 0.002367 -0.061579  0.057129 -0.222628
MGAB 08MAY10 2008.3559 54596 1478 6   12.1    934  0.585218   4753059  0.119628   532  0.599765  0.0083 0.000606 0.000726 0.002345 -0.048465  0.038581 -0.211958
MGAB 08MAY11 2008.3587 54597 1479 0   12.1    934  0.585345   4753059  0.117916   532  0.597740  0.0083 0.000605 0.000724 0.002368 -0.054611  0.034205 -0.225128
MGAB 08MAY12 2008.3614 54598 1479 1   12.1    934  0.585445   4753059  0.120126   532  0.602293  0.0083 0.000607 0.000724 0.002351 -0.045766  0.036612 -0.198788
MGAB 08MAY13 2008.3641 54599 1479 2   12.1    934  0.586827   4753059  0.119190   532  0.594893  0.0083 0.000614 0.000728 0.002393 -0.037883  0.037310 -0.225250
MGAB 08MAY14 2008.3669 54600 1479 3   12.1    934  0.585743   4753059  0.122089   532  0.595195  0.0083 0.000620 0.000727 0.002389 -0.060309  0.072689 -0.217434
MGAB 08MAY15 2008.3696 54601 1479 4   12.1    934  0.585580   4753059  0.119520   532  0.597584  0.0083 0.000606 0.000728 0.002357 -0.053955  0.056180 -0.208109
MGAB 08MAY16 2008.3723 54602 1479 5   12.1    934  0.585380   4753059  0.118402   532  0.596865  0.0083 0.000605 0.000728 0.002366 -0.043067  0.030584 -0.209100
MGAB 08MAY17 2008.3751 54603 1479 6   12.1    934  0.585913   4753059  0.122049   532  0.600501  0.0083 0.000601 0.000719 0.002329 -0.052412  0.026163 -0.196109
MGAB 08MAY18 2008.3778 54604 1480 0   12.1    934  0.587195   4753059  0.120975   532  0.602177  0.0083 0.000601 0.000727 0.002365 -0.021613  0.009936 -0.233129
MGAB 08MAY19 2008.3806 54605 1480 1   12.1    934  0.586141   4753059  0.120771   532  0.599281  0.0083 0.000613 0.000733 0.002415 -0.058221  0.030047 -0.244534
MGAB 08MAY20 2008.3833 54606 1480 2   12.1    934  0.585939   4753059  0.119874   532  0.598167  0.0083 0.000607 0.000728 0.002357 -0.068384  0.034431 -0.222229
MGAB 08MAY21 2008.3860 54607 1480 3   12.1    934  0.585286   4753059  0.121267   532  0.591809  0.0083 0.000600 0.000720 0.002320 -0.054708  0.030665 -0.202425
MGAB 08MAY22 2008.3888 54608 1480 4   12.1    934  0.585406   4753059  0.119150   532  0.599850  0.0083 0.000610 0.000738 0.002427 -0.051867  0.029965 -0.228204
MGAB 08MAY23 2008.3915 54609 1480 5   12.1    934  0.585920   4753059  0.119629   532  0.598604  0.0083 0.000613 0.000732 0.002396 -0.024303  0.020104 -0.210665
MGAB 08MAY24 2008.3943 54610 1480 6   12.1    934  0.584633   4753059  0.118282   532  0.594353  0.0083 0.000604 0.000723 0.002353 -0.036287  0.038393 -0.224859
MGAB 08MAY25 2008.3970 54611 1481 0   12.1    934  0.585791   4753059  0.120310   532  0.596727  0.0083 0.000604 0.000723 0.002335 -0.053183  0.034635 -0.236143
MGAB 08MAY26 2008.3997 54612 1481 1   12.1    934  0.583764   4753059  0.120663   532  0.598427  0.0083 0.000603 0.000718 0.002330 -0.065139  0.053439 -0.221526
MGAB 08MAY27 2008.4025 54613 1481 2   12.1    934  0.584767   4753059  0.119664   532  0.603611  0.0083 0.000603 0.000719 0.002341 -0.059806  0.023598 -0.209749
MGAB 08MAY28 2008.4052 54614 1481 3   12.1    934  0.584699   4753059  0.120659   532  0.601986  0.0083 0.000599 0.000718 0.002335 -0.049367  0.003268 -0.186288
MGAB 08MAY29 2008.4079 54615 1481 4   12.1    934  0.585250   4753059  0.119324   532  0.603351  0.0083 0.000613 0.000725 0.002395 -0.036526  0.031532 -0.236186
MGAB 08MAY30 2008.4107 54616 1481 5   12.1    934  0.586388   4753059  0.120249   532  0.596379  0.0083 0.000607 0.000724 0.002374 -0.059198  0.042964 -0.222357
MGAB 08MAY31 2008.4134 54617 1481 6   12.1    934  0.586852   4753059  0.120462   532  0.595805  0.0083 0.000606 0.000726 0.002365 -0.056970  0.028044 -0.206706
MGAB 08JUN01 2008.4162 54618 1482 0   12.1    934  0.587283   4753059  0.119800   532  0.602264  0.0083 0.000611 0.000723 0.002377 -0.068817  0.047653 -0.187369
MGAB 08JUN02 2008.4189 54619 1482 1   12.1    934  0.586052   4753059  0.118938   532  0.603531  0.0083 0.000622 0.000730 0.002419 -0.069640  0.050808 -0.198606
MGAB 08JUN03 2008.4216 54620 1482 2   12.1    934  0.586664   4753059  0.119175   532  0.603446  0.0083 0.000624 0.000720 0.002435 -0.035051  0.044787 -0.210817
MGAB 08JUN04 2008.4244 54621 1482 3   12.1    934  0.587176   4753059  0.123142   532  0.597570  0.0083 0.000616 0.000727 0.002399 -0.070581  0.072594 -0.216799
MGAB 08JUN05 2008.4271 54622 1482 4   12.1    934  0.586094   4753059  0.121317   532  0.588554  0.0083 0.000612 0.000715 0.002374 -0.045404  0.064694 -0.209065
MGAB 08JUN06 2008.4298 54623 1482 5   12.1    934  0.587493   4753059  0.121789   532  0.595120  0.0083 0.000625 0.000730 0.002413 -0.087703  0.071098 -0.198826
MGAB 08JUN07 2008.4326 54624 1482 6   12.1    934  0.586878   4753059  0.119260   532  0.603959  0.0083 0.000633 0.000749 0.002465 -0.093687  0.076469 -0.198715
MGAB 08JUN08 2008.4353 54625 1483 0   12.1    934  0.587625   4753059  0.118928   532  0.600173  0.0083 0.000629 0.000749 0.002466 -0.085746  0.075836 -0.162787
MGAB 08JUN09 2008.4381 54626 1483 1   12.1    934  0.589430   4753059  0.119366   532  0.598397  0.0083 0.000621 0.000738 0.002449 -0.066402  0.032542 -0.190123
MGAB 08JUN10 2008.4408 54627 1483 2   12.1    934  0.588237   4753059  0.121712   532  0.594816  0.0083 0.000606 0.000712 0.002336 -0.043760  0.058086 -0.204441
MGAB 08JUN12 2008.4463 54629 1483 4   12.1    934  0.585996   4753059  0.121041   532  0.600801  0.0083 0.000609 0.000739 0.002462 -0.041084  0.017040 -0.219862
MGAB 08JUN13 2008.4490 54630 1483 5   12.1    934  0.588224   4753059  0.121947   532  0.596227  0.0083 0.000602 0.000731 0.002393 -0.049141  0.017272 -0.214827
MGAB 08JUN16 2008.4572 54633 1484 1   12.1    934  0.586757   4753059  0.120011   532  0.608039  0.0083 0.000603 0.000716 0.002359 -0.042054  0.029050 -0.208716
MGAB 08JUN17 2008.4600 54634 1484 2   12.1    934  0.587280   4753059  0.121722   532  0.601986  0.0083 0.000615 0.000721 0.002411 -0.042703  0.046575 -0.217676
MGAB 08JUN18 2008.4627 54635 1484 3   12.1    934  0.584651   4753059  0.122473   532  0.596742  0.0083 0.000606 0.000721 0.002373 -0.048943  0.021676 -0.191245
