site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
USUD 96JAN01 1996.0000 50083  834 1  138.4  -3416 -0.530693   4000312  0.712746  1508  0.614067 -0.0350 0.000672 0.000766 0.003009 -0.112379  0.267097 -0.293070
USUD 02AUG19 2002.6311 52505 1180 1  138.4  -3416 -0.524500   4000312  0.670046  1508  0.608803 -0.0350 0.000627 0.000715 0.002837 -0.107399  0.337668 -0.162204
USUD 02AUG20 2002.6338 52506 1180 2  138.4  -3416 -0.521512   4000312  0.668220  1508  0.601325 -0.0350 0.000610 0.000704 0.002790 -0.100453  0.343605 -0.115656
USUD 02AUG21 2002.6366 52507 1180 3  138.4  -3416 -0.525233   4000312  0.671157  1508  0.595714 -0.0350 0.000605 0.000691 0.002692 -0.103940  0.316228 -0.160113
USUD 02AUG22 2002.6393 52508 1180 4  138.4  -3416 -0.523647   4000312  0.670409  1508  0.603588 -0.0350 0.000636 0.000733 0.002956 -0.104618  0.382852 -0.102502
USUD 02AUG23 2002.6420 52509 1180 5  138.4  -3416 -0.522821   4000312  0.671447  1508  0.603347 -0.0350 0.000628 0.000711 0.002829 -0.100292  0.338528 -0.187361
USUD 02AUG24 2002.6448 52510 1180 6  138.4  -3416 -0.525141   4000312  0.670120  1508  0.601237 -0.0350 0.000638 0.000717 0.002872 -0.116049  0.359815 -0.132591
USUD 02AUG25 2002.6475 52511 1181 0  138.4  -3416 -0.523963   4000312  0.673055  1508  0.610439 -0.0350 0.000631 0.000710 0.002848 -0.107492  0.357847 -0.155143
USUD 02AUG26 2002.6502 52512 1181 1  138.4  -3416 -0.524388   4000312  0.673522  1508  0.603542 -0.0350 0.000632 0.000717 0.002822 -0.101963  0.351028 -0.145980
USUD 02AUG27 2002.6530 52513 1181 2  138.4  -3416 -0.523319   4000312  0.671833  1508  0.612538 -0.0350 0.000621 0.000708 0.002777 -0.097077  0.351452 -0.195768
USUD 02AUG28 2002.6557 52514 1181 3  138.4  -3416 -0.524289   4000312  0.670534  1508  0.610318 -0.0350 0.000627 0.000701 0.002843 -0.104414  0.365754 -0.176955
USUD 02AUG29 2002.6585 52515 1181 4  138.4  -3416 -0.526006   4000312  0.669822  1508  0.603390 -0.0350 0.000601 0.000684 0.002715 -0.120678  0.335609 -0.142932
USUD 02AUG30 2002.6612 52516 1181 5  138.4  -3416 -0.521746   4000312  0.674723  1508  0.602157 -0.0350 0.000627 0.000722 0.002823 -0.136341  0.339494 -0.135255
USUD 02AUG31 2002.6639 52517 1181 6  138.4  -3416 -0.525728   4000312  0.671029  1508  0.611314 -0.0350 0.000685 0.000793 0.003106 -0.172301  0.388447 -0.161562
USUD 02SEP01 2002.6667 52518 1182 0  138.4  -3416 -0.522678   4000312  0.673532  1508  0.603867 -0.0350 0.000615 0.000707 0.002751 -0.095359  0.337078 -0.137784
USUD 02SEP02 2002.6694 52519 1182 1  138.4  -3416 -0.525117   4000312  0.670154  1508  0.613398 -0.0350 0.000597 0.000679 0.002708 -0.103149  0.346517 -0.155282
USUD 02SEP03 2002.6721 52520 1182 2  138.4  -3416 -0.521732   4000312  0.674653  1508  0.617523 -0.0350 0.000614 0.000725 0.002931 -0.107441  0.351676 -0.123113
USUD 02SEP04 2002.6749 52521 1182 3  138.4  -3416 -0.523207   4000312  0.665707  1508  0.608333 -0.0350 0.000613 0.000704 0.002784 -0.120450  0.334571 -0.142726
USUD 02SEP05 2002.6776 52522 1182 4  138.4  -3416 -0.522402   4000312  0.670574  1508  0.598536 -0.0350 0.000612 0.000700 0.002735 -0.127348  0.330574 -0.149998
USUD 02SEP06 2002.6804 52523 1182 5  138.4  -3416 -0.525374   4000312  0.669559  1508  0.595568 -0.0350 0.000620 0.000714 0.002837 -0.098432  0.310407 -0.151332
USUD 02SEP07 2002.6831 52524 1182 6  138.4  -3416 -0.524022   4000312  0.671403  1508  0.612896 -0.0350 0.000626 0.000725 0.002879 -0.126935  0.367653 -0.172982
USUD 02SEP08 2002.6858 52525 1183 0  138.4  -3416 -0.524051   4000312  0.672389  1508  0.598294 -0.0350 0.000634 0.000712 0.002813 -0.111050  0.353935 -0.148664
USUD 02SEP09 2002.6886 52526 1183 1  138.4  -3416 -0.521738   4000312  0.670973  1508  0.608295 -0.0350 0.000659 0.000752 0.003004 -0.127203  0.387533 -0.180209
USUD 02SEP10 2002.6913 52527 1183 2  138.4  -3416 -0.526397   4000312  0.671933  1508  0.607989 -0.0350 0.000606 0.000693 0.002706 -0.116834  0.343317 -0.152269
USUD 02SEP11 2002.6940 52528 1183 3  138.4  -3416 -0.525249   4000312  0.670634  1508  0.619895 -0.0350 0.000602 0.000696 0.002692 -0.129485  0.328090 -0.143047
USUD 02SEP12 2002.6968 52529 1183 4  138.4  -3416 -0.527320   4000312  0.665693  1508  0.602379 -0.0350 0.000609 0.000703 0.002759 -0.096644  0.345731 -0.127213
USUD 02SEP13 2002.6995 52530 1183 5  138.4  -3416 -0.526207   4000312  0.667543  1508  0.602964 -0.0350 0.000626 0.000730 0.002848 -0.138704  0.354087 -0.139219
USUD 02SEP14 2002.7023 52531 1183 6  138.4  -3416 -0.526279   4000312  0.667165  1508  0.603127 -0.0350 0.000599 0.000681 0.002672 -0.116769  0.324514 -0.154180
USUD 02SEP15 2002.7050 52532 1184 0  138.4  -3416 -0.527207   4000312  0.669257  1508  0.599921 -0.0350 0.000659 0.000749 0.002947 -0.130444  0.382902 -0.164849
USUD 02SEP16 2002.7077 52533 1184 1  138.4  -3416 -0.538276   4000312  0.661037  1508  0.598523 -0.0350 0.000653 0.000736 0.002904 -0.144282  0.364007 -0.129500
USUD 02SEP17 2002.7105 52534 1184 2  138.4  -3416 -0.528872   4000312  0.666924  1508  0.601972 -0.0350 0.000615 0.000714 0.002811 -0.103871  0.345346 -0.084004
USUD 02SEP18 2002.7132 52535 1184 3  138.4  -3416 -0.527184   4000312  0.667873  1508  0.601697 -0.0350 0.000625 0.000705 0.002788 -0.124018  0.356491 -0.109502
USUD 02SEP19 2002.7159 52536 1184 4  138.4  -3416 -0.526108   4000312  0.669993  1508  0.597521 -0.0350 0.000621 0.000713 0.002813 -0.121170  0.344984 -0.106085
USUD 02SEP20 2002.7187 52537 1184 5  138.4  -3416 -0.526391   4000312  0.672646  1508  0.599814 -0.0350 0.000639 0.000721 0.002830 -0.128246  0.361285 -0.162063
USUD 02SEP21 2002.7214 52538 1184 6  138.4  -3416 -0.524130   4000312  0.668536  1508  0.601285 -0.0350 0.000681 0.000737 0.003028 -0.134447  0.372812 -0.169796
USUD 02SEP22 2002.7242 52539 1185 0  138.4  -3416 -0.527012   4000312  0.669811  1508  0.605299 -0.0350 0.000605 0.000695 0.002798 -0.124558  0.337292 -0.109148
USUD 02SEP23 2002.7269 52540 1185 1  138.4  -3416 -0.525356   4000312  0.668421  1508  0.600002 -0.0350 0.000603 0.000687 0.002734 -0.125358  0.352120 -0.143650
USUD 02SEP24 2002.7296 52541 1185 2  138.4  -3416 -0.527937   4000312  0.669698  1508  0.603964 -0.0350 0.000627 0.000732 0.002818 -0.134091  0.345409 -0.147102
USUD 02SEP25 2002.7324 52542 1185 3  138.4  -3416 -0.524978   4000312  0.669167  1508  0.600742 -0.0350 0.000631 0.000724 0.002780 -0.146230  0.360036 -0.195985
USUD 02SEP26 2002.7351 52543 1185 4  138.4  -3416 -0.526492   4000312  0.669991  1508  0.602491 -0.0350 0.000620 0.000733 0.002792 -0.145639  0.346191 -0.151346
USUD 02SEP27 2002.7379 52544 1185 5  138.4  -3416 -0.526290   4000312  0.669372  1508  0.606709 -0.0350 0.000659 0.000756 0.002916 -0.162963  0.362380 -0.189697
USUD 02SEP28 2002.7406 52545 1185 6  138.4  -3416 -0.544254   4000312  0.654327  1508  0.615414 -0.0350 0.000637 0.000731 0.002780 -0.156110  0.352042 -0.151623
USUD 02SEP29 2002.7433 52546 1186 0  138.4  -3416 -0.534824   4000312  0.658396  1508  0.612483 -0.0350 0.000642 0.000728 0.002782 -0.153544  0.364457 -0.186334
USUD 02SEP30 2002.7461 52547 1186 1  138.4  -3416 -0.528616   4000312  0.667645  1508  0.604060 -0.0350 0.000672 0.000761 0.002915 -0.150902  0.340569 -0.186335
USUD 02OCT01 2002.7488 52548 1186 2  138.4  -3416 -0.527364   4000312  0.664214  1508  0.589916 -0.0350 0.000650 0.000759 0.002892 -0.110344  0.345626 -0.135552
USUD 02OCT02 2002.7515 52549 1186 3  138.4  -3416 -0.531114   4000312  0.662865  1508  0.606310 -0.0350 0.000633 0.000723 0.002765 -0.160160  0.358973 -0.152235
USUD 02OCT03 2002.7543 52550 1186 4  138.4  -3416 -0.530483   4000312  0.661150  1508  0.599101 -0.0350 0.000635 0.000718 0.002813 -0.137896  0.376100 -0.175994
USUD 02OCT04 2002.7570 52551 1186 5  138.4  -3416 -0.531652   4000312  0.664853  1508  0.583806 -0.0350 0.000640 0.000728 0.002792 -0.157243  0.358598 -0.176424
USUD 02OCT05 2002.7598 52552 1186 6  138.4  -3416 -0.526218   4000312  0.668187  1508  0.616544 -0.0350 0.000654 0.000736 0.002858 -0.143658  0.363612 -0.164864
USUD 02OCT06 2002.7625 52553 1187 0  138.4  -3416 -0.527399   4000312  0.668896  1508  0.599964 -0.0350 0.000675 0.000759 0.002934 -0.149163  0.385455 -0.199231
USUD 02OCT07 2002.7652 52554 1187 1  138.4  -3416 -0.523576   4000312  0.669780  1508  0.596240 -0.0350 0.000659 0.000741 0.002924 -0.137338  0.394731 -0.157842
USUD 02OCT08 2002.7680 52555 1187 2  138.4  -3416 -0.529956   4000312  0.667674  1508  0.601290 -0.0350 0.000667 0.000748 0.002943 -0.138302  0.399550 -0.168885
USUD 02OCT09 2002.7707 52556 1187 3  138.4  -3416 -0.526677   4000312  0.669402  1508  0.600254 -0.0350 0.000662 0.000763 0.002952 -0.141247  0.390637 -0.149122
USUD 02OCT10 2002.7734 52557 1187 4  138.4  -3416 -0.526425   4000312  0.668738  1508  0.599420 -0.0350 0.000658 0.000748 0.002928 -0.121799  0.378444 -0.171379
USUD 02OCT11 2002.7762 52558 1187 5  138.4  -3416 -0.527761   4000312  0.670597  1508  0.604979 -0.0350 0.000706 0.000795 0.003137 -0.144362  0.387247 -0.207542
USUD 02OCT12 2002.7789 52559 1187 6  138.4  -3416 -0.527041   4000312  0.667725  1508  0.603275 -0.0350 0.000653 0.000728 0.002898 -0.128313  0.373085 -0.209170
USUD 02OCT13 2002.7817 52560 1188 0  138.4  -3416 -0.525346   4000312  0.667535  1508  0.610077 -0.0350 0.000674 0.000750 0.002932 -0.144937  0.388327 -0.163591
USUD 02OCT14 2002.7844 52561 1188 1  138.4  -3416 -0.525932   4000312  0.669523  1508  0.597536 -0.0350 0.000670 0.000795 0.003042 -0.134771  0.374397 -0.076907
USUD 02OCT15 2002.7871 52562 1188 2  138.4  -3416 -0.534025   4000312  0.664618  1508  0.583178 -0.0350 0.000707 0.000813 0.003220 -0.154066  0.427140 -0.140936
USUD 02OCT16 2002.7899 52563 1188 3  138.4  -3416 -0.528192   4000312  0.669243  1508  0.601505 -0.0350 0.000660 0.000765 0.003002 -0.183219  0.384783 -0.166644
USUD 02OCT17 2002.7926 52564 1188 4  138.4  -3416 -0.527400   4000312  0.670079  1508  0.608391 -0.0350 0.000663 0.000745 0.002852 -0.170310  0.353957 -0.182242
USUD 02OCT18 2002.7953 52565 1188 5  138.4  -3416 -0.528079   4000312  0.669764  1508  0.610717 -0.0350 0.000627 0.000735 0.002913 -0.126503  0.360343 -0.204218
USUD 02OCT19 2002.7981 52566 1188 6  138.4  -3416 -0.526749   4000312  0.670430  1508  0.606334 -0.0350 0.000641 0.000715 0.002873 -0.132031  0.375213 -0.185564
USUD 02OCT20 2002.8008 52567 1189 0  138.4  -3416 -0.527369   4000312  0.670713  1508  0.606339 -0.0350 0.000697 0.000762 0.003046 -0.149943  0.401677 -0.184822
USUD 02OCT21 2002.8036 52568 1189 1  138.4  -3416 -0.528330   4000312  0.667832  1508  0.603817 -0.0350 0.000643 0.000721 0.002860 -0.137815  0.393163 -0.180245
USUD 02OCT22 2002.8063 52569 1189 2  138.4  -3416 -0.526317   4000312  0.672824  1508  0.602974 -0.0350 0.000635 0.000750 0.002881 -0.139620  0.347944 -0.187728
USUD 02OCT23 2002.8090 52570 1189 3  138.4  -3416 -0.524810   4000312  0.669052  1508  0.603623 -0.0350 0.000635 0.000733 0.002822 -0.132382  0.352203 -0.148129
USUD 02OCT24 2002.8118 52571 1189 4  138.4  -3416 -0.526352   4000312  0.668169  1508  0.606018 -0.0350 0.000623 0.000712 0.002784 -0.127501  0.371252 -0.184536
USUD 02OCT25 2002.8145 52572 1189 5  138.4  -3416 -0.525381   4000312  0.672289  1508  0.601594 -0.0350 0.000651 0.000720 0.002867 -0.132754  0.385956 -0.158235
USUD 02OCT26 2002.8172 52573 1189 6  138.4  -3416 -0.522813   4000312  0.667046  1508  0.560934 -0.0350 0.000655 0.000737 0.002878 -0.153368  0.374819 -0.146854
USUD 02OCT27 2002.8200 52574 1190 0  138.4  -3416 -0.521615   4000312  0.665704  1508  0.560788 -0.0350 0.000647 0.000729 0.002861 -0.095169  0.355030 -0.151706
USUD 02OCT28 2002.8227 52575 1190 1  138.4  -3416 -0.528341   4000312  0.669312  1508  0.591339 -0.0350 0.000695 0.000744 0.002962 -0.113891  0.410343 -0.202418
USUD 02OCT29 2002.8255 52576 1190 2  138.4  -3416 -0.523937   4000312  0.667248  1508  0.607629 -0.0350 0.000633 0.000716 0.002837 -0.105269  0.373564 -0.197518
USUD 02OCT30 2002.8282 52577 1190 3  138.4  -3416 -0.524544   4000312  0.669032  1508  0.602073 -0.0350 0.000641 0.000717 0.002797 -0.146502  0.391333 -0.165479
USUD 02OCT31 2002.8309 52578 1190 4  138.4  -3416 -0.527227   4000312  0.668589  1508  0.605778 -0.0350 0.000629 0.000713 0.002799 -0.133880  0.375886 -0.152655
USUD 02NOV01 2002.8337 52579 1190 5  138.4  -3416 -0.525962   4000312  0.666558  1508  0.597626 -0.0350 0.000651 0.000725 0.002785 -0.149190  0.375691 -0.165970
USUD 02NOV02 2002.8364 52580 1190 6  138.4  -3416 -0.524024   4000312  0.667079  1508  0.592017 -0.0350 0.000659 0.000735 0.003001 -0.110758  0.379668 -0.183610
USUD 02NOV03 2002.8392 52581 1191 0  138.4  -3416 -0.522492   4000312  0.668303  1508  0.580828 -0.0350 0.000651 0.000733 0.002855 -0.137183  0.378782 -0.233040
USUD 02NOV04 2002.8419 52582 1191 1  138.4  -3416 -0.526002   4000312  0.667549  1508  0.597045 -0.0350 0.000634 0.000710 0.002790 -0.113136  0.375536 -0.171827
USUD 02NOV05 2002.8446 52583 1191 2  138.4  -3416 -0.525160   4000312  0.668481  1508  0.603203 -0.0350 0.000632 0.000705 0.002781 -0.133009  0.380138 -0.181080
USUD 02NOV06 2002.8474 52584 1191 3  138.4  -3416 -0.526426   4000312  0.670621  1508  0.600606 -0.0350 0.000643 0.000725 0.002797 -0.135648  0.372750 -0.136869
USUD 02NOV07 2002.8501 52585 1191 4  138.4  -3416 -0.528711   4000312  0.666773  1508  0.585907 -0.0350 0.000668 0.000725 0.002855 -0.111582  0.386515 -0.118295
USUD 02NOV08 2002.8528 52586 1191 5  138.4  -3416 -0.523423   4000312  0.670194  1508  0.582271 -0.0350 0.000682 0.000745 0.002917 -0.113220  0.394187 -0.110876
USUD 02NOV09 2002.8556 52587 1191 6  138.4  -3416 -0.522558   4000312  0.667253  1508  0.600295 -0.0350 0.000681 0.000746 0.002889 -0.129044  0.374354 -0.208215
USUD 02NOV10 2002.8583 52588 1192 0  138.4  -3416 -0.524759   4000312  0.666302  1508  0.603846 -0.0350 0.000649 0.000722 0.002796 -0.145501  0.348156 -0.172407
USUD 02NOV11 2002.8611 52589 1192 1  138.4  -3416 -0.525021   4000312  0.667401  1508  0.573194 -0.0350 0.000656 0.000721 0.002795 -0.169995  0.369270 -0.172592
USUD 02NOV12 2002.8638 52590 1192 2  138.4  -3416 -0.523533   4000312  0.669324  1508  0.575576 -0.0350 0.000665 0.000733 0.002860 -0.131596  0.342323 -0.157107
USUD 02NOV13 2002.8665 52591 1192 3  138.4  -3416 -0.528734   4000312  0.667343  1508  0.583598 -0.0350 0.000644 0.000721 0.002715 -0.134507  0.332770 -0.156316
USUD 02NOV14 2002.8693 52592 1192 4  138.4  -3416 -0.529557   4000312  0.665890  1508  0.572763 -0.0350 0.000639 0.000725 0.002765 -0.112784  0.363729 -0.146978
USUD 02NOV15 2002.8720 52593 1192 5  138.4  -3416 -0.528630   4000312  0.663177  1508  0.600406 -0.0350 0.000651 0.000736 0.002792 -0.134829  0.346123 -0.173535
USUD 02NOV16 2002.8747 52594 1192 6  138.4  -3416 -0.525907   4000312  0.668565  1508  0.605320 -0.0350 0.000656 0.000732 0.002806 -0.122395  0.334878 -0.157507
USUD 02NOV17 2002.8775 52595 1193 0  138.4  -3416 -0.528238   4000312  0.667093  1508  0.581085 -0.0350 0.000682 0.000766 0.002955 -0.152206  0.379042 -0.139611
USUD 02NOV18 2002.8802 52596 1193 1  138.4  -3416 -0.526554   4000312  0.668103  1508  0.598319 -0.0350 0.000649 0.000738 0.002751 -0.173226  0.322203 -0.150896
USUD 02NOV19 2002.8830 52597 1193 2  138.4  -3416 -0.526940   4000312  0.668327  1508  0.605718 -0.0350 0.000637 0.000720 0.002708 -0.160671  0.344507 -0.185305
USUD 02NOV20 2002.8857 52598 1193 3  138.4  -3416 -0.522972   4000312  0.663981  1508  0.600538 -0.0350 0.000630 0.000716 0.002715 -0.139087  0.338143 -0.177769
USUD 02NOV21 2002.8884 52599 1193 4  138.4  -3416 -0.524734   4000312  0.665867  1508  0.607052 -0.0350 0.000621 0.000711 0.002676 -0.146259  0.353467 -0.202666
USUD 02NOV22 2002.8912 52600 1193 5  138.4  -3416 -0.526655   4000312  0.669801  1508  0.614295 -0.0350 0.000633 0.000712 0.002703 -0.146515  0.347310 -0.182126
USUD 02NOV23 2002.8939 52601 1193 6  138.4  -3416 -0.526828   4000312  0.669541  1508  0.614041 -0.0350 0.000621 0.000706 0.002694 -0.129385  0.337425 -0.174231
USUD 02NOV24 2002.8966 52602 1194 0  138.4  -3416 -0.526674   4000312  0.667438  1508  0.608181 -0.0350 0.000634 0.000711 0.002723 -0.137031  0.360424 -0.172777
USUD 02NOV25 2002.8994 52603 1194 1  138.4  -3416 -0.524612   4000312  0.667863  1508  0.609192 -0.0350 0.000649 0.000722 0.002782 -0.155869  0.363331 -0.173460
USUD 02NOV26 2002.9021 52604 1194 2  138.4  -3416 -0.527799   4000312  0.666402  1508  0.600310 -0.0350 0.000652 0.000746 0.002853 -0.186596  0.373013 -0.194279
USUD 02NOV27 2002.9049 52605 1194 3  138.4  -3416 -0.529384   4000312  0.667965  1508  0.597442 -0.0350 0.000631 0.000713 0.002687 -0.152298  0.339501 -0.172286
USUD 02NOV28 2002.9076 52606 1194 4  138.4  -3416 -0.526817   4000312  0.668193  1508  0.605668 -0.0350 0.000674 0.000747 0.002856 -0.129977  0.350035 -0.211814
USUD 02NOV29 2002.9103 52607 1194 5  138.4  -3416 -0.526591   4000312  0.665638  1508  0.595577 -0.0350 0.000631 0.000710 0.002744 -0.151132  0.371471 -0.181364
USUD 02NOV30 2002.9131 52608 1194 6  138.4  -3416 -0.524246   4000312  0.667310  1508  0.601242 -0.0350 0.000627 0.000723 0.002720 -0.153523  0.342846 -0.160545
USUD 02DEC01 2002.9158 52609 1195 0  138.4  -3416 -0.526813   4000312  0.668951  1508  0.609647 -0.0350 0.000644 0.000714 0.002667 -0.162813  0.350444 -0.215068
USUD 02DEC02 2002.9185 52610 1195 1  138.4  -3416 -0.525856   4000312  0.669176  1508  0.604245 -0.0350 0.000662 0.000747 0.002802 -0.168505  0.362080 -0.211008
USUD 02DEC03 2002.9213 52611 1195 2  138.4  -3416 -0.525615   4000312  0.670313  1508  0.607862 -0.0350 0.000635 0.000728 0.002787 -0.168700  0.377019 -0.204480
USUD 02DEC04 2002.9240 52612 1195 3  138.4  -3416 -0.531246   4000312  0.667122  1508  0.609234 -0.0350 0.000642 0.000729 0.002784 -0.168273  0.380249 -0.189686
USUD 02DEC05 2002.9268 52613 1195 4  138.4  -3416 -0.528518   4000312  0.669152  1508  0.616556 -0.0350 0.000662 0.000742 0.002822 -0.112205  0.350926 -0.134016
USUD 02DEC06 2002.9295 52614 1195 5  138.4  -3416 -0.529371   4000312  0.668393  1508  0.601862 -0.0350 0.000652 0.000745 0.002846 -0.145373  0.331484 -0.190557
USUD 02DEC07 2002.9322 52615 1195 6  138.4  -3416 -0.529730   4000312  0.666792  1508  0.599902 -0.0350 0.000648 0.000727 0.002815 -0.125962  0.361908 -0.158881
USUD 02DEC08 2002.9350 52616 1196 0  138.4  -3416 -0.528208   4000312  0.666409  1508  0.609337 -0.0350 0.000686 0.000740 0.002906 -0.116650  0.358159 -0.197898
USUD 02DEC09 2002.9377 52617 1196 1  138.4  -3416 -0.530282   4000312  0.663503  1508  0.599061 -0.0350 0.000677 0.000757 0.002901 -0.141599  0.327004 -0.146945
USUD 02DEC10 2002.9405 52618 1196 2  138.4  -3416 -0.531410   4000312  0.661018  1508  0.595834 -0.0350 0.000694 0.000774 0.003022 -0.115260  0.306062 -0.191805
USUD 02DEC11 2002.9432 52619 1196 3  138.4  -3416 -0.532453   4000312  0.656923  1508  0.583334 -0.0350 0.000638 0.000730 0.002747 -0.142870  0.327227 -0.130556
USUD 02DEC12 2002.9459 52620 1196 4  138.4  -3416 -0.527870   4000312  0.665545  1508  0.608063 -0.0350 0.000626 0.000712 0.002712 -0.126290  0.337052 -0.189676
USUD 02DEC13 2002.9487 52621 1196 5  138.4  -3416 -0.529727   4000312  0.668419  1508  0.613862 -0.0350 0.000627 0.000705 0.002739 -0.121811  0.342927 -0.168341
USUD 02DEC14 2002.9514 52622 1196 6  138.4  -3416 -0.527816   4000312  0.665605  1508  0.610552 -0.0350 0.000627 0.000705 0.002716 -0.126674  0.350022 -0.167210
USUD 02DEC15 2002.9541 52623 1197 0  138.4  -3416 -0.532640   4000312  0.661228  1508  0.624388 -0.0350 0.000664 0.000752 0.002930 -0.126109  0.361311 -0.207172
USUD 02DEC16 2002.9569 52624 1197 1  138.4  -3416 -0.532029   4000312  0.663621  1508  0.589389 -0.0350 0.000706 0.000757 0.003042 -0.123884  0.351570 -0.192616
USUD 02DEC17 2002.9596 52625 1197 2  138.4  -3416 -0.528522   4000312  0.665191  1508  0.605652 -0.0350 0.000648 0.000722 0.002768 -0.171262  0.361060 -0.162153
USUD 02DEC18 2002.9624 52626 1197 3  138.4  -3416 -0.528365   4000312  0.668752  1508  0.607582 -0.0350 0.000636 0.000736 0.002816 -0.146310  0.334840 -0.179080
USUD 02DEC19 2002.9651 52627 1197 4  138.4  -3416 -0.528310   4000312  0.668345  1508  0.607843 -0.0350 0.000669 0.000774 0.002981 -0.178647  0.347401 -0.110045
USUD 02DEC20 2002.9678 52628 1197 5  138.4  -3416 -0.526144   4000312  0.670210  1508  0.601281 -0.0350 0.000686 0.000775 0.002977 -0.171855  0.354476 -0.181257
USUD 02DEC21 2002.9706 52629 1197 6  138.4  -3416 -0.527681   4000312  0.668063  1508  0.611533 -0.0350 0.000688 0.000769 0.003103 -0.102962  0.376720 -0.158208
USUD 02DEC22 2002.9733 52630 1198 0  138.4  -3416 -0.529184   4000312  0.667273  1508  0.600946 -0.0350 0.000697 0.000788 0.003070 -0.136742  0.356439 -0.092651
USUD 02DEC23 2002.9760 52631 1198 1  138.4  -3416 -0.529665   4000312  0.662953  1508  0.605447 -0.0350 0.000706 0.000774 0.003097 -0.107224  0.339924 -0.159416
USUD 02DEC24 2002.9788 52632 1198 2  138.4  -3416 -0.531567   4000312  0.663654  1508  0.588663 -0.0350 0.000682 0.000739 0.002926 -0.162121  0.356756 -0.186867
USUD 02DEC25 2002.9815 52633 1198 3  138.4  -3416 -0.530722   4000312  0.667764  1508  0.592230 -0.0350 0.000699 0.000762 0.002980 -0.111044  0.337774 -0.184266
USUD 02DEC26 2002.9843 52634 1198 4  138.4  -3416 -0.529292   4000312  0.667642  1508  0.597352 -0.0350 0.000673 0.000749 0.002906 -0.108236  0.323633 -0.162270
USUD 02DEC27 2002.9870 52635 1198 5  138.4  -3416 -0.532690   4000312  0.667966  1508  0.603595 -0.0350 0.000704 0.000761 0.002997 -0.112378  0.325748 -0.203334
USUD 02DEC28 2002.9897 52636 1198 6  138.4  -3416 -0.529969   4000312  0.664445  1508  0.606090 -0.0350 0.000671 0.000756 0.002891 -0.141822  0.331405 -0.140455
USUD 02DEC29 2002.9925 52637 1199 0  138.4  -3416 -0.530212   4000312  0.668251  1508  0.619232 -0.0350 0.000659 0.000727 0.002839 -0.117165  0.345631 -0.178167
USUD 02DEC30 2002.9952 52638 1199 1  138.4  -3416 -0.527021   4000312  0.663200  1508  0.606924 -0.0350 0.000639 0.000717 0.002795 -0.103632  0.348741 -0.196401
USUD 02DEC31 2002.9979 52639 1199 2  138.4  -3416 -0.526032   4000312  0.664258  1508  0.610160 -0.0350 0.000633 0.000708 0.002762 -0.123768  0.365589 -0.203221
USUD 03JAN01 2003.0007 52640 1199 3  138.4  -3416 -0.524348   4000312  0.663214  1508  0.615513 -0.0350 0.000674 0.000730 0.002895 -0.119925  0.376319 -0.231411
USUD 03JAN02 2003.0034 52641 1199 4  138.4  -3416 -0.530490   4000312  0.661844  1508  0.616620 -0.0350 0.000674 0.000727 0.002880 -0.143907  0.346880 -0.232021
USUD 03JAN03 2003.0062 52642 1199 5  138.4  -3416 -0.526671   4000312  0.661770  1508  0.598161 -0.0350 0.000695 0.000768 0.002961 -0.136805  0.362190 -0.198609
USUD 03JAN04 2003.0089 52643 1199 6  138.4  -3416 -0.530831   4000312  0.656295  1508  0.611730 -0.0350 0.000648 0.000713 0.002811 -0.115317  0.388512 -0.197287
USUD 03JAN05 2003.0116 52644 1200 0  138.4  -3416 -0.529361   4000312  0.657635  1508  0.615016 -0.0350 0.000680 0.000752 0.002985 -0.111109  0.354779 -0.265097
USUD 03JAN06 2003.0144 52645 1200 1  138.4  -3416 -0.534510   4000312  0.663518  1508  0.616728 -0.0350 0.000655 0.000730 0.002805 -0.114546  0.346909 -0.165640
USUD 03JAN07 2003.0171 52646 1200 2  138.4  -3416 -0.534626   4000312  0.663043  1508  0.608093 -0.0350 0.000667 0.000752 0.002872 -0.128882  0.374616 -0.174852
USUD 03JAN08 2003.0198 52647 1200 3  138.4  -3416 -0.536283   4000312  0.666124  1508  0.614421 -0.0350 0.000637 0.000726 0.002769 -0.124591  0.362306 -0.150204
USUD 03JAN09 2003.0226 52648 1200 4  138.4  -3416 -0.533235   4000312  0.664353  1508  0.618605 -0.0350 0.000652 0.000742 0.002852 -0.161803  0.372040 -0.163320
USUD 03JAN10 2003.0253 52649 1200 5  138.4  -3416 -0.535177   4000312  0.662256  1508  0.608899 -0.0350 0.000674 0.000749 0.002887 -0.140493  0.395527 -0.184182
USUD 03JAN11 2003.0281 52650 1200 6  138.4  -3416 -0.531339   4000312  0.660818  1508  0.611952 -0.0350 0.000660 0.000741 0.002800 -0.174254  0.374465 -0.158710
USUD 03JAN12 2003.0308 52651 1201 0  138.4  -3416 -0.530366   4000312  0.653569  1508  0.612054 -0.0350 0.000645 0.000726 0.002784 -0.127196  0.389629 -0.159405
USUD 03JAN13 2003.0335 52652 1201 1  138.4  -3416 -0.534743   4000312  0.647401  1508  0.605478 -0.0350 0.000661 0.000740 0.002824 -0.136848  0.368431 -0.107162
