site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
JON4 12OCT26 2012.8186 56226 1711 5  151.5   -488 -0.019040  -3034791 -0.077334   422  0.635716  0.0000 0.000500 0.000583 0.002124 -0.072925 -0.134919  0.121624
JON4 14MAY21 2014.3847 56798 1793 3  151.5   -488  0.015097  -3034791  0.019425   422  0.628499  0.0000 0.000486 0.000564 0.002053 -0.121772 -0.145884  0.171657
JON4 14MAY22 2014.3874 56799 1793 4  151.5   -488  0.012091  -3034791  0.017569   422  0.636491  0.0000 0.000538 0.000611 0.002225 -0.112554 -0.123694  0.212979
JON4 14MAY23 2014.3901 56800 1793 5  151.5   -488  0.013667  -3034791  0.022793   422  0.634459  0.0000 0.000551 0.000632 0.002258 -0.130666 -0.130884  0.166448
JON4 14MAY24 2014.3929 56801 1793 6  151.5   -488  0.013149  -3034791  0.022594   422  0.635353  0.0000 0.000532 0.000600 0.002171 -0.115928 -0.083848  0.199341
JON4 14MAY25 2014.3956 56802 1794 0  151.5   -488  0.014586  -3034791  0.020517   422  0.630986  0.0000 0.000503 0.000571 0.002067 -0.138626 -0.125187  0.187466
JON4 14MAY26 2014.3984 56803 1794 1  151.5   -488  0.013872  -3034791  0.021656   422  0.636888  0.0000 0.000500 0.000576 0.002109 -0.124705 -0.137780  0.188330
JON4 14MAY27 2014.4011 56804 1794 2  151.5   -488  0.012888  -3034791  0.022670   422  0.629877  0.0000 0.000501 0.000578 0.002110 -0.126126 -0.128571  0.206036
JON4 14MAY28 2014.4038 56805 1794 3  151.5   -488  0.014492  -3034791  0.019337   422  0.635914  0.0000 0.000502 0.000578 0.002138 -0.106356 -0.138467  0.201089
JON4 14MAY29 2014.4066 56806 1794 4  151.5   -488  0.015031  -3034791  0.020432   422  0.642029  0.0000 0.000509 0.000588 0.002158 -0.135994 -0.150567  0.197935
JON4 14MAY30 2014.4093 56807 1794 5  151.5   -488  0.013995  -3034791  0.021020   422  0.636041  0.0000 0.000492 0.000568 0.002066 -0.124368 -0.115284  0.195583
JON4 14MAY31 2014.4120 56808 1794 6  151.5   -488  0.014632  -3034791  0.020602   422  0.634530  0.0000 0.000509 0.000577 0.002109 -0.127996 -0.140621  0.197511
JON4 14JUN01 2014.4148 56809 1795 0  151.5   -488  0.013915  -3034791  0.021477   422  0.638936  0.0000 0.000508 0.000581 0.002131 -0.115886 -0.113875  0.201530
JON4 14JUN02 2014.4175 56810 1795 1  151.5   -488  0.014257  -3034791  0.019736   422  0.636267  0.0000 0.000541 0.000613 0.002264 -0.119069 -0.132813  0.165501
JON4 14JUN03 2014.4203 56811 1795 2  151.5   -488  0.014069  -3034791  0.023803   422  0.633809  0.0000 0.000489 0.000564 0.002042 -0.111626 -0.103756  0.198736
JON4 14JUN04 2014.4230 56812 1795 3  151.5   -488  0.013602  -3034791  0.022442   422  0.633228  0.0000 0.000507 0.000583 0.002129 -0.107323 -0.100598  0.198363
JON4 14JUN05 2014.4257 56813 1795 4  151.5   -488  0.014704  -3034791  0.020370   422  0.635560  0.0000 0.000529 0.000597 0.002162 -0.104436 -0.124179  0.172105
JON4 14JUN06 2014.4285 56814 1795 5  151.5   -488  0.012451  -3034791  0.021926   422  0.627780  0.0000 0.000489 0.000570 0.002063 -0.112524 -0.110122  0.201153
JON4 14JUN07 2014.4312 56815 1795 6  151.5   -488  0.012942  -3034791  0.023413   422  0.632998  0.0000 0.000493 0.000569 0.002072 -0.118581 -0.124206  0.200233
JON4 14JUN08 2014.4339 56816 1796 0  151.5   -488  0.012925  -3034791  0.023397   422  0.629290  0.0000 0.000515 0.000592 0.002171 -0.138271 -0.147388  0.192945
JON4 14JUN09 2014.4367 56817 1796 1  151.5   -488  0.013521  -3034791  0.024670   422  0.628985  0.0000 0.000534 0.000605 0.002209 -0.113574 -0.104649  0.190883
JON4 14JUN10 2014.4394 56818 1796 2  151.5   -488  0.015971  -3034791  0.022571   422  0.635880  0.0000 0.000520 0.000593 0.002180 -0.111620 -0.118165  0.183909
JON4 14JUN11 2014.4422 56819 1796 3  151.5   -488  0.012507  -3034791  0.027401   422  0.630677  0.0000 0.000526 0.000604 0.002184 -0.118704 -0.101300  0.189681
JON4 14JUN12 2014.4449 56820 1796 4  151.5   -488  0.015489  -3034791  0.023860   422  0.633766  0.0000 0.000518 0.000597 0.002192 -0.112803 -0.100628  0.216075
JON4 14JUN13 2014.4476 56821 1796 5  151.5   -488  0.014436  -3034791  0.024206   422  0.632382  0.0000 0.000519 0.000597 0.002153 -0.119583 -0.080969  0.192217
JON4 14JUN14 2014.4504 56822 1796 6  151.5   -488  0.015992  -3034791  0.026057   422  0.622711  0.0000 0.000494 0.000573 0.002081 -0.120963 -0.116342  0.202504
JON4 14JUN15 2014.4531 56823 1797 0  151.5   -488  0.006004  -3034791  0.026617   422  0.627817  0.0000 0.000498 0.000569 0.002096 -0.113809 -0.137361  0.203934
JON4 14JUN16 2014.4559 56824 1797 1  151.5   -488  0.012421  -3034791  0.031076   422  0.630542  0.0000 0.000508 0.000592 0.002184 -0.127849 -0.140569  0.230723
JON4 14JUN17 2014.4586 56825 1797 2  151.5   -488  0.013227  -3034791  0.025124   422  0.634415  0.0000 0.000524 0.000613 0.002248 -0.117133 -0.155102  0.203241
JON4 14JUN18 2014.4613 56826 1797 3  151.5   -488  0.016058  -3034791  0.023993   422  0.632046  0.0000 0.000497 0.000581 0.002102 -0.116427 -0.112789  0.200966
JON4 14JUN19 2014.4641 56827 1797 4  151.5   -488  0.015276  -3034791  0.025098   422  0.626394  0.0000 0.000502 0.000577 0.002104 -0.126355 -0.099396  0.191737
JON4 14JUN20 2014.4668 56828 1797 5  151.5   -488  0.014497  -3034791  0.028842   422  0.633181  0.0000 0.000490 0.000569 0.002075 -0.116802 -0.095292  0.205141
JON4 14JUN21 2014.4695 56829 1797 6  151.5   -488  0.014075  -3034791  0.028479   422  0.630052  0.0000 0.000502 0.000588 0.002146 -0.115086 -0.138846  0.176574
JON4 14JUN22 2014.4723 56830 1798 0  151.5   -488  0.018180  -3034791  0.025608   422  0.634953  0.0000 0.000488 0.000569 0.002077 -0.109849 -0.126098  0.189119
JON4 14JUN23 2014.4750 56831 1798 1  151.5   -488  0.017264  -3034791  0.025271   422  0.634913  0.0000 0.000493 0.000575 0.002074 -0.102475 -0.106112  0.181928
JON4 14JUN24 2014.4778 56832 1798 2  151.5   -488  0.015856  -3034791  0.025130   422  0.632563  0.0000 0.000494 0.000568 0.002050 -0.114994 -0.115863  0.191846
JON4 14JUN25 2014.4805 56833 1798 3  151.5   -488  0.014789  -3034791  0.027767   422  0.624844  0.0000 0.000490 0.000570 0.002055 -0.125778 -0.136140  0.192767
JON4 14JUN26 2014.4832 56834 1798 4  151.5   -488  0.016308  -3034791  0.029951   422  0.629262  0.0000 0.000484 0.000565 0.002032 -0.119284 -0.127095  0.201732
JON4 14JUN27 2014.4860 56835 1798 5  151.5   -488  0.015216  -3034791  0.024023   422  0.631700  0.0000 0.000485 0.000570 0.002044 -0.118974 -0.127889  0.199375
JON4 14JUN28 2014.4887 56836 1798 6  151.5   -488  0.016436  -3034791  0.026994   422  0.627055  0.0000 0.000501 0.000586 0.002122 -0.114639 -0.140947  0.197045
JON4 14JUN29 2014.4914 56837 1799 0  151.5   -488  0.013378  -3034791  0.026348   422  0.623251  0.0000 0.000489 0.000565 0.002022 -0.112765 -0.111510  0.179897
JON4 14JUN30 2014.4942 56838 1799 1  151.5   -488  0.015823  -3034791  0.026791   422  0.627137  0.0000 0.000481 0.000554 0.001990 -0.108335 -0.114535  0.195243
JON4 14JUL01 2014.4969 56839 1799 2  151.5   -488  0.014941  -3034791  0.030197   422  0.629880  0.0000 0.000491 0.000571 0.002061 -0.111189 -0.118867  0.184978
JON4 14JUL02 2014.4997 56840 1799 3  151.5   -488  0.014071  -3034791  0.028272   422  0.637214  0.0000 0.000493 0.000580 0.002072 -0.105025 -0.128539  0.157633
JON4 14JUL03 2014.5024 56841 1799 4  151.5   -488  0.017972  -3034791  0.027353   422  0.637815  0.0000 0.000491 0.000567 0.002051 -0.100385 -0.131429  0.165933
JON4 14JUL07 2014.5133 56845 1800 1  151.5   -488  0.018268  -3034791  0.031438   422  0.635590  0.0000 0.000548 0.000642 0.002280 -0.143242 -0.151289  0.217502
JON4 14JUL08 2014.5161 56846 1800 2  151.5   -488  0.017386  -3034791  0.031226   422  0.631363  0.0000 0.000500 0.000583 0.002091 -0.104327 -0.145785  0.186735
JON4 14JUL10 2014.5216 56848 1800 4  151.5   -488  0.018264  -3034791  0.031353   422  0.635066  0.0000 0.000498 0.000572 0.002070 -0.111823 -0.140717  0.176121
JON4 14JUL11 2014.5243 56849 1800 5  151.5   -488  0.018369  -3034791  0.028867   422  0.633879  0.0000 0.000494 0.000573 0.002075 -0.120365 -0.143843  0.187741
JON4 14JUL12 2014.5270 56850 1800 6  151.5   -488  0.016433  -3034791  0.031002   422  0.640953  0.0000 0.000484 0.000570 0.002057 -0.091085 -0.132242  0.157229
JON4 14JUL13 2014.5298 56851 1801 0  151.5   -488  0.018630  -3034791  0.028047   422  0.636426  0.0000 0.000490 0.000570 0.002059 -0.115553 -0.148680  0.178536
JON4 14JUL14 2014.5325 56852 1801 1  151.5   -488  0.018535  -3034791  0.031201   422  0.641679  0.0000 0.000481 0.000561 0.002004 -0.100285 -0.112260  0.175191
JON4 14JUL15 2014.5352 56853 1801 2  151.5   -488  0.017333  -3034791  0.030068   422  0.638554  0.0000 0.000485 0.000562 0.002039 -0.113406 -0.129391  0.185538
JON4 14JUL16 2014.5380 56854 1801 3  151.5   -488  0.019141  -3034791  0.029616   422  0.634971  0.0000 0.000487 0.000567 0.002026 -0.109267 -0.118223  0.184166
JON4 14JUL17 2014.5407 56855 1801 4  151.5   -488  0.018319  -3034791  0.028966   422  0.629502  0.0000 0.000482 0.000569 0.002071 -0.112779 -0.113861  0.210858
JON4 14JUL18 2014.5435 56856 1801 5  151.5   -488  0.016280  -3034791  0.030093   422  0.629885  0.0000 0.000476 0.000562 0.002010 -0.115019 -0.116783  0.185991
JON4 14JUL19 2014.5462 56857 1801 6  151.5   -488  0.017274  -3034791  0.032662   422  0.636419  0.0000 0.000485 0.000561 0.002042 -0.119343 -0.143053  0.203846
JON4 14JUL20 2014.5489 56858 1802 0  151.5   -488  0.017036  -3034791  0.030873   422  0.628556  0.0000 0.000482 0.000558 0.002020 -0.105270 -0.136352  0.195274
JON4 14JUL21 2014.5517 56859 1802 1  151.5   -488  0.016217  -3034791  0.030069   422  0.637517  0.0000 0.000493 0.000567 0.002044 -0.121558 -0.128140  0.195530
JON4 14JUL22 2014.5544 56860 1802 2  151.5   -488  0.018747  -3034791  0.030403   422  0.630992  0.0000 0.000489 0.000569 0.002051 -0.107066 -0.104082  0.201884
JON4 14JUL23 2014.5572 56861 1802 3  151.5   -488  0.017298  -3034791  0.030232   422  0.634513  0.0000 0.000482 0.000563 0.002051 -0.119732 -0.134764  0.217485
JON4 14JUL24 2014.5599 56862 1802 4  151.5   -488  0.020110  -3034791  0.031988   422  0.631770  0.0000 0.000483 0.000558 0.002015 -0.101038 -0.116292  0.187760
JON4 14JUL25 2014.5626 56863 1802 5  151.5   -488  0.017538  -3034791  0.032192   422  0.629622  0.0000 0.000519 0.000591 0.002130 -0.089854 -0.132186  0.154283
JON4 14JUL26 2014.5654 56864 1802 6  151.5   -488  0.016289  -3034791  0.034599   422  0.632370  0.0000 0.000496 0.000577 0.002066 -0.109529 -0.120809  0.184074
JON4 14JUL27 2014.5681 56865 1803 0  151.5   -488  0.017229  -3034791  0.031552   422  0.633662  0.0000 0.000499 0.000582 0.002106 -0.103739 -0.146487  0.195598
JON4 14JUL28 2014.5708 56866 1803 1  151.5   -488  0.022734  -3034791  0.029660   422  0.639848  0.0000 0.000478 0.000559 0.002014 -0.110424 -0.134080  0.197148
JON4 14JUL29 2014.5736 56867 1803 2  151.5   -488  0.021738  -3034791  0.028921   422  0.632907  0.0000 0.000474 0.000556 0.002014 -0.100112 -0.120691  0.189499
JON4 14JUL30 2014.5763 56868 1803 3  151.5   -488  0.018357  -3034791  0.033381   422  0.634542  0.0000 0.000495 0.000580 0.002084 -0.116673 -0.138478  0.190204
JON4 14JUL31 2014.5791 56869 1803 4  151.5   -488  0.019000  -3034791  0.032248   422  0.635932  0.0000 0.000484 0.000565 0.002045 -0.109871 -0.148003  0.186007
JON4 14AUG01 2014.5818 56870 1803 5  151.5   -488  0.018451  -3034791  0.034184   422  0.636282  0.0000 0.000511 0.000590 0.002149 -0.108063 -0.144089  0.166284
JON4 14AUG02 2014.5845 56871 1803 6  151.5   -488  0.017908  -3034791  0.032910   422  0.627342  0.0000 0.000489 0.000568 0.002046 -0.099547 -0.122949  0.180037
JON4 14AUG03 2014.5873 56872 1804 0  151.5   -488  0.020827  -3034791  0.030152   422  0.630679  0.0000 0.000484 0.000562 0.002029 -0.093690 -0.119105  0.185242
JON4 14AUG04 2014.5900 56873 1804 1  151.5   -488  0.018235  -3034791  0.033237   422  0.628047  0.0000 0.000487 0.000566 0.002066 -0.097627 -0.113070  0.211339
JON4 14AUG05 2014.5927 56874 1804 2  151.5   -488  0.017295  -3034791  0.033944   422  0.626493  0.0000 0.000495 0.000573 0.002076 -0.111567 -0.143550  0.209745
JON4 14AUG06 2014.5955 56875 1804 3  151.5   -488  0.020839  -3034791  0.030433   422  0.628654  0.0000 0.000494 0.000568 0.002080 -0.094912 -0.141840  0.186478
JON4 14AUG07 2014.5982 56876 1804 4  151.5   -488  0.019416  -3034791  0.031277   422  0.628337  0.0000 0.000504 0.000578 0.002109 -0.094111 -0.122220  0.189334
JON4 14AUG08 2014.6010 56877 1804 5  151.5   -488  0.019431  -3034791  0.032787   422  0.639684  0.0000 0.000496 0.000568 0.002086 -0.100844 -0.122258  0.214732
JON4 14AUG09 2014.6037 56878 1804 6  151.5   -488  0.022343  -3034791  0.031350   422  0.631165  0.0000 0.000497 0.000570 0.002078 -0.091379 -0.111008  0.186956
JON4 14AUG10 2014.6064 56879 1805 0  151.5   -488  0.020476  -3034791  0.034633   422  0.636380  0.0000 0.000504 0.000575 0.002127 -0.102603 -0.150991  0.201822
JON4 14AUG11 2014.6092 56880 1805 1  151.5   -488  0.022399  -3034791  0.031557   422  0.629327  0.0000 0.000505 0.000586 0.002113 -0.086135 -0.114154  0.160315
JON4 14AUG12 2014.6119 56881 1805 2  151.5   -488  0.020436  -3034791  0.034649   422  0.639079  0.0000 0.000503 0.000583 0.002117 -0.109589 -0.134493  0.183344
JON4 14AUG13 2014.6146 56882 1805 3  151.5   -488  0.023768  -3034791  0.033218   422  0.638412  0.0000 0.000515 0.000607 0.002175 -0.116551 -0.097826  0.184640
JON4 14AUG14 2014.6174 56883 1805 4  151.5   -488  0.018650  -3034791  0.032047   422  0.629300  0.0000 0.000487 0.000574 0.002089 -0.085209 -0.112412  0.199604
JON4 14AUG15 2014.6201 56884 1805 5  151.5   -488  0.022568  -3034791  0.032875   422  0.633180  0.0000 0.000478 0.000554 0.001985 -0.106845 -0.118163  0.184187
JON4 14AUG16 2014.6229 56885 1805 6  151.5   -488  0.022712  -3034791  0.036073   422  0.630633  0.0000 0.000482 0.000565 0.002032 -0.129209 -0.122220  0.183889
JON4 14AUG17 2014.6256 56886 1806 0  151.5   -488  0.019722  -3034791  0.035533   422  0.635262  0.0000 0.000511 0.000590 0.002154 -0.108274 -0.139906  0.179379
JON4 14AUG18 2014.6283 56887 1806 1  151.5   -488  0.019087  -3034791  0.034975   422  0.631333  0.0000 0.000490 0.000567 0.002047 -0.092447 -0.114827  0.189432
JON4 14AUG19 2014.6311 56888 1806 2  151.5   -488  0.019453  -3034791  0.038740   422  0.626117  0.0000 0.000525 0.000594 0.002183 -0.096653 -0.123084  0.213824
JON4 14AUG20 2014.6338 56889 1806 3  151.5   -488  0.020802  -3034791  0.035257   422  0.631297  0.0000 0.000492 0.000577 0.002105 -0.108167 -0.115326  0.213446
JON4 14AUG21 2014.6366 56890 1806 4  151.5   -488  0.021597  -3034791  0.033869   422  0.631916  0.0000 0.000492 0.000561 0.002057 -0.098246 -0.134115  0.186789
JON4 14AUG22 2014.6393 56891 1806 5  151.5   -488  0.022112  -3034791  0.035769   422  0.631475  0.0000 0.000497 0.000572 0.002077 -0.086060 -0.114692  0.179164
JON4 14AUG23 2014.6420 56892 1806 6  151.5   -488  0.019680  -3034791  0.036418   422  0.629325  0.0000 0.000497 0.000568 0.002071 -0.085250 -0.117126  0.179351
JON4 14AUG24 2014.6448 56893 1807 0  151.5   -488  0.019494  -3034791  0.038076   422  0.631837  0.0000 0.000503 0.000575 0.002131 -0.088170 -0.142967  0.196898
JON4 14AUG25 2014.6475 56894 1807 1  151.5   -488  0.023261  -3034791  0.037209   422  0.636724  0.0000 0.000519 0.000591 0.002183 -0.103267 -0.127038  0.198753
JON4 14AUG26 2014.6502 56895 1807 2  151.5   -488  0.023142  -3034791  0.036417   422  0.637891  0.0000 0.000498 0.000568 0.002099 -0.093898 -0.127484  0.192580
JON4 14AUG27 2014.6530 56896 1807 3  151.5   -488  0.022387  -3034791  0.037853   422  0.635882  0.0000 0.000490 0.000564 0.002043 -0.083892 -0.112373  0.183329
JON4 14AUG28 2014.6557 56897 1807 4  151.5   -488  0.019650  -3034791  0.035150   422  0.626859  0.0000 0.000520 0.000591 0.002182 -0.095875 -0.149039  0.182547
JON4 14AUG29 2014.6585 56898 1807 5  151.5   -488  0.017677  -3034791  0.037585   422  0.636930  0.0000 0.000505 0.000573 0.002130 -0.083536 -0.133254  0.181649
JON4 14AUG30 2014.6612 56899 1807 6  151.5   -488  0.019664  -3034791  0.036380   422  0.632526  0.0000 0.000495 0.000565 0.002065 -0.091951 -0.117503  0.179784
JON4 14AUG31 2014.6639 56900 1808 0  151.5   -488  0.020170  -3034791  0.034269   422  0.637556  0.0000 0.000497 0.000568 0.002081 -0.103551 -0.130950  0.185393
JON4 14SEP01 2014.6667 56901 1808 1  151.5   -488  0.020525  -3034791  0.036132   422  0.636364  0.0000 0.000497 0.000566 0.002084 -0.101506 -0.132450  0.168800
JON4 14SEP02 2014.6694 56902 1808 2  151.5   -488  0.021608  -3034791  0.039518   422  0.632237  0.0000 0.000493 0.000567 0.002066 -0.092000 -0.110943  0.183239
JON4 14SEP03 2014.6721 56903 1808 3  151.5   -488  0.020995  -3034791  0.037516   422  0.627241  0.0000 0.000497 0.000564 0.002097 -0.093445 -0.131808  0.192071
JON4 14SEP04 2014.6749 56904 1808 4  151.5   -488  0.020832  -3034791  0.038420   422  0.634595  0.0000 0.000497 0.000570 0.002101 -0.098433 -0.116414  0.199475
JON4 14SEP05 2014.6776 56905 1808 5  151.5   -488  0.024594  -3034791  0.035689   422  0.634469  0.0000 0.000493 0.000567 0.002060 -0.086032 -0.098478  0.173107
JON4 14SEP06 2014.6804 56906 1808 6  151.5   -488  0.021545  -3034791  0.038738   422  0.632160  0.0000 0.000490 0.000565 0.002072 -0.090887 -0.120435  0.186395
JON4 14SEP07 2014.6831 56907 1809 0  151.5   -488  0.021466  -3034791  0.038063   422  0.635354  0.0000 0.000496 0.000565 0.002058 -0.081337 -0.095976  0.175315
JON4 14SEP08 2014.6858 56908 1809 1  151.5   -488  0.021012  -3034791  0.038892   422  0.635481  0.0000 0.000495 0.000567 0.002075 -0.091835 -0.122679  0.197561
JON4 14SEP09 2014.6886 56909 1809 2  151.5   -488  0.021671  -3034791  0.039166   422  0.644038  0.0000 0.000507 0.000581 0.002105 -0.082639 -0.105900  0.181292
JON4 14SEP10 2014.6913 56910 1809 3  151.5   -488  0.019840  -3034791  0.039432   422  0.637147  0.0000 0.000504 0.000574 0.002123 -0.088645 -0.116207  0.181584
JON4 14SEP11 2014.6940 56911 1809 4  151.5   -488  0.023659  -3034791  0.037129   422  0.645944  0.0000 0.000505 0.000578 0.002134 -0.096203 -0.125254  0.178717
JON4 14SEP12 2014.6968 56912 1809 5  151.5   -488  0.020116  -3034791  0.039793   422  0.635507  0.0000 0.000499 0.000576 0.002091 -0.079436 -0.089739  0.155695
JON4 14SEP13 2014.6995 56913 1809 6  151.5   -488  0.022116  -3034791  0.038199   422  0.629545  0.0000 0.000503 0.000577 0.002102 -0.090596 -0.121298  0.173412
JON4 14SEP14 2014.7023 56914 1810 0  151.5   -488  0.019233  -3034791  0.038474   422  0.638441  0.0000 0.000504 0.000573 0.002082 -0.080589 -0.094147  0.152785
JON4 14SEP15 2014.7050 56915 1810 1  151.5   -488  0.021470  -3034791  0.038027   422  0.632787  0.0000 0.000493 0.000567 0.002050 -0.094766 -0.107419  0.164780
JON4 14SEP16 2014.7077 56916 1810 2  151.5   -488  0.019306  -3034791  0.038062   422  0.633491  0.0000 0.000503 0.000585 0.002114 -0.082001 -0.105741  0.165552
JON4 14SEP17 2014.7105 56917 1810 3  151.5   -488  0.020100  -3034791  0.040688   422  0.635208  0.0000 0.000506 0.000574 0.002112 -0.079788 -0.098246  0.177447
JON4 14SEP18 2014.7132 56918 1810 4  151.5   -488  0.019708  -3034791  0.037826   422  0.635777  0.0000 0.000505 0.000576 0.002167 -0.095396 -0.132056  0.205696
JON4 14SEP19 2014.7159 56919 1810 5  151.5   -488  0.016851  -3034791  0.038467   422  0.638054  0.0000 0.000534 0.000628 0.002275 -0.059290 -0.017097  0.164568
JON4 14SEP20 2014.7187 56920 1810 6  151.5   -488  0.021861  -3034791  0.034765   422  0.645948  0.0000 0.000533 0.000606 0.002202 -0.087908 -0.064901  0.175408
JON4 14SEP21 2014.7214 56921 1811 0  151.5   -488  0.020983  -3034791  0.039815   422  0.638516  0.0000 0.000512 0.000583 0.002112 -0.095373 -0.141479  0.161190
JON4 14SEP22 2014.7242 56922 1811 1  151.5   -488  0.019171  -3034791  0.035587   422  0.632675  0.0000 0.000500 0.000561 0.002056 -0.092551 -0.127036  0.168961
JON4 14SEP23 2014.7269 56923 1811 2  151.5   -488  0.021623  -3034791  0.039221   422  0.642666  0.0000 0.000498 0.000560 0.002063 -0.101913 -0.115066  0.169754
JON4 14SEP24 2014.7296 56924 1811 3  151.5   -488  0.020723  -3034791  0.038974   422  0.635051  0.0000 0.000505 0.000569 0.002079 -0.119453 -0.140678  0.145850
JON4 14SEP25 2014.7324 56925 1811 4  151.5   -488  0.019466  -3034791  0.038796   422  0.644620  0.0000 0.000505 0.000578 0.002131 -0.109650 -0.133826  0.137630
JON4 14SEP26 2014.7351 56926 1811 5  151.5   -488  0.022555  -3034791  0.037225   422  0.635674  0.0000 0.000502 0.000562 0.002043 -0.076075 -0.128167  0.119155
JON4 14SEP27 2014.7379 56927 1811 6  151.5   -488  0.018568  -3034791  0.042497   422  0.634296  0.0000 0.000503 0.000581 0.002094 -0.098087 -0.129940  0.120177
JON4 14SEP28 2014.7406 56928 1812 0  151.5   -488  0.023179  -3034791  0.040360   422  0.638285  0.0000 0.000496 0.000558 0.002068 -0.096771 -0.145229  0.164927
JON4 14SEP29 2014.7433 56929 1812 1  151.5   -488  0.021946  -3034791  0.044021   422  0.636100  0.0000 0.000502 0.000563 0.002068 -0.081684 -0.127906  0.127425
JON4 14SEP30 2014.7461 56930 1812 2  151.5   -488  0.017151  -3034791  0.040089   422  0.634064  0.0000 0.000513 0.000586 0.002118 -0.094046 -0.115610  0.137069
JON4 14OCT01 2014.7488 56931 1812 3  151.5   -488  0.015494  -3034791  0.038975   422  0.636392  0.0000 0.000503 0.000570 0.002051 -0.091595 -0.109518  0.113884
JON4 14OCT02 2014.7515 56932 1812 4  151.5   -488  0.025405  -3034791  0.039717   422  0.642081  0.0000 0.000506 0.000570 0.002067 -0.095403 -0.105699  0.154484
JON4 14OCT03 2014.7543 56933 1812 5  151.5   -488  0.023162  -3034791  0.043633   422  0.639037  0.0000 0.000506 0.000576 0.002093 -0.094118 -0.109568  0.151842
JON4 14OCT04 2014.7570 56934 1812 6  151.5   -488  0.023718  -3034791  0.044266   422  0.635484  0.0000 0.000498 0.000559 0.002015 -0.086988 -0.101430  0.147700
JON4 14OCT05 2014.7598 56935 1813 0  151.5   -488  0.024184  -3034791  0.045410   422  0.649294  0.0000 0.000517 0.000574 0.002145 -0.071023 -0.106745  0.153224
JON4 14OCT06 2014.7625 56936 1813 1  151.5   -488  0.016298  -3034791  0.036339   422  0.636946  0.0000 0.000508 0.000569 0.002067 -0.108260 -0.117820  0.126320
JON4 14OCT07 2014.7652 56937 1813 2  151.5   -488  0.014146  -3034791  0.042946   422  0.641557  0.0000 0.000509 0.000584 0.002063 -0.094988 -0.097047  0.079778
JON4 14OCT08 2014.7680 56938 1813 3  151.5   -488  0.019900  -3034791  0.043228   422  0.645964  0.0000 0.000532 0.000589 0.002095 -0.126263 -0.120392  0.134096
JON4 14OCT09 2014.7707 56939 1813 4  151.5   -488  0.025172  -3034791  0.042283   422  0.642111  0.0000 0.000506 0.000573 0.002072 -0.100988 -0.107233  0.164675
JON4 14OCT10 2014.7734 56940 1813 5  151.5   -488  0.019762  -3034791  0.043556   422  0.641183  0.0000 0.000501 0.000568 0.002025 -0.103061 -0.078545  0.152310
JON4 14OCT11 2014.7762 56941 1813 6  151.5   -488  0.025698  -3034791  0.037766   422  0.642837  0.0000 0.000505 0.000566 0.002033 -0.106925 -0.106794  0.165819
JON4 14OCT12 2014.7789 56942 1814 0  151.5   -488  0.022617  -3034791  0.041987   422  0.639041  0.0000 0.000511 0.000571 0.002061 -0.094452 -0.113071  0.129768
JON4 14OCT13 2014.7817 56943 1814 1  151.5   -488  0.025273  -3034791  0.041392   422  0.643224  0.0000 0.000509 0.000564 0.002020 -0.087922 -0.096902  0.130355
JON4 14OCT14 2014.7844 56944 1814 2  151.5   -488  0.024216  -3034791  0.041188   422  0.633993  0.0000 0.000499 0.000567 0.002005 -0.089760 -0.059714  0.150942
JON4 14OCT15 2014.7871 56945 1814 3  151.5   -488  0.024270  -3034791  0.042276   422  0.634876  0.0000 0.000494 0.000560 0.001956 -0.100318 -0.065606  0.146742
JON4 14OCT16 2014.7899 56946 1814 4  151.5   -488  0.023049  -3034791  0.041099   422  0.637077  0.0000 0.000527 0.000592 0.002105 -0.110512 -0.096091  0.139458
JON4 14OCT17 2014.7926 56947 1814 5  151.5   -488  0.021641  -3034791  0.044217   422  0.635208  0.0000 0.000509 0.000563 0.002029 -0.116586 -0.107888  0.161005
JON4 14OCT18 2014.7953 56948 1814 6  151.5   -488  0.023907  -3034791  0.041487   422  0.644037  0.0000 0.000511 0.000558 0.002017 -0.095489 -0.076951  0.156587
JON4 14OCT19 2014.7981 56949 1815 0  151.5   -488  0.023037  -3034791  0.043354   422  0.647130  0.0000 0.000491 0.000561 0.002001 -0.103185 -0.107835  0.139114
JON4 14OCT20 2014.8008 56950 1815 1  151.5   -488  0.024683  -3034791  0.038981   422  0.634749  0.0000 0.000513 0.000582 0.002079 -0.099054 -0.101787  0.135157
JON4 14OCT21 2014.8036 56951 1815 2  151.5   -488  0.020923  -3034791  0.043764   422  0.640431  0.0000 0.000965 0.001113 0.004266 -0.129641 -0.315548  0.198172
JON4 14OCT24 2014.8118 56954 1815 5  151.5   -488  0.024628  -3034791  0.041675   422  0.650560  0.0000 0.000536 0.000605 0.002214 -0.066214 -0.069935  0.176620
JON4 14OCT25 2014.8145 56955 1815 6  151.5   -488  0.025569  -3034791  0.042762   422  0.653989  0.0000 0.000549 0.000612 0.002254 -0.109969 -0.110343  0.152247
JON4 14OCT26 2014.8172 56956 1816 0  151.5   -488  0.026249  -3034791  0.042942   422  0.652471  0.0000 0.000538 0.000596 0.002200 -0.126179 -0.135074  0.129269
