site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
PEAM 14APR08 2014.2669 56755 1787 2  -63.7   1102  0.649093   5124057  0.921336    -2 -0.127507  0.0000 0.000991 0.001153 0.003796 -0.075890 -0.032254 -0.198951
PEAM 15OCT30 2015.8275 57325 1868 5  -63.7   1102  0.623383   5124057  0.935099    -2 -0.125872  0.0000 0.000472 0.000636 0.001805 -0.110150  0.057863 -0.111164
PEAM 15OCT31 2015.8303 57326 1868 6  -63.7   1102  0.623381   5124057  0.931456    -2 -0.130408  0.0000 0.000472 0.000627 0.001803 -0.115744  0.099091 -0.117389
PEAM 15NOV01 2015.8330 57327 1869 0  -63.7   1102  0.621005   5124057  0.935428    -2 -0.129390  0.0000 0.000471 0.000629 0.001797 -0.120689  0.070252 -0.122405
PEAM 15NOV02 2015.8357 57328 1869 1  -63.7   1102  0.623105   5124057  0.937803    -2 -0.140332  0.0000 0.000469 0.000633 0.001784 -0.116004  0.070577 -0.120904
PEAM 15NOV03 2015.8385 57329 1869 2  -63.7   1102  0.624374   5124057  0.937302    -2 -0.143147  0.0000 0.000482 0.000652 0.001847 -0.126767  0.071261 -0.144503
PEAM 15NOV04 2015.8412 57330 1869 3  -63.7   1102  0.622581   5124057  0.936126    -2 -0.145588  0.0000 0.000479 0.000651 0.001861 -0.126105  0.081739 -0.151699
PEAM 15NOV05 2015.8439 57331 1869 4  -63.7   1102  0.622384   5124057  0.934419    -2 -0.131296  0.0000 0.000477 0.000639 0.001822 -0.117839  0.076142 -0.114623
PEAM 15NOV06 2015.8467 57332 1869 5  -63.7   1102  0.622843   5124057  0.932475    -2 -0.124359  0.0000 0.000481 0.000644 0.001828 -0.118424  0.090647 -0.125152
PEAM 15NOV07 2015.8494 57333 1869 6  -63.7   1102  0.620993   5124057  0.933243    -2 -0.122043  0.0000 0.000482 0.000654 0.001881 -0.115371  0.072078 -0.159670
PEAM 15NOV08 2015.8522 57334 1870 0  -63.7   1102  0.622103   5124057  0.934678    -2 -0.128859  0.0000 0.000480 0.000648 0.001844 -0.127591  0.084385 -0.132798
PEAM 15NOV09 2015.8549 57335 1870 1  -63.7   1102  0.620956   5124057  0.934087    -2 -0.132719  0.0000 0.000476 0.000650 0.001828 -0.109904  0.070481 -0.113164
PEAM 15NOV10 2015.8576 57336 1870 2  -63.7   1102  0.621731   5124057  0.935198    -2 -0.126454  0.0000 0.000479 0.000650 0.001856 -0.118704  0.088212 -0.114844
PEAM 15NOV11 2015.8604 57337 1870 3  -63.7   1102  0.622302   5124057  0.934814    -2 -0.132546  0.0000 0.000475 0.000639 0.001817 -0.116088  0.090928 -0.123228
PEAM 15NOV12 2015.8631 57338 1870 4  -63.7   1102  0.623216   5124057  0.933733    -2 -0.132935  0.0000 0.000480 0.000651 0.001831 -0.122475  0.093827 -0.112458
PEAM 15NOV13 2015.8658 57339 1870 5  -63.7   1102  0.622912   5124057  0.935445    -2 -0.129808  0.0000 0.000476 0.000647 0.001818 -0.115894  0.076267 -0.115615
PEAM 15NOV14 2015.8686 57340 1870 6  -63.7   1102  0.622617   5124057  0.934791    -2 -0.140329  0.0000 0.000479 0.000648 0.001837 -0.129914  0.084656 -0.132714
PEAM 15NOV15 2015.8713 57341 1871 0  -63.7   1102  0.621115   5124057  0.934983    -2 -0.136996  0.0000 0.000475 0.000660 0.001872 -0.106585  0.062465 -0.152281
PEAM 15NOV16 2015.8741 57342 1871 1  -63.7   1102  0.620327   5124057  0.932689    -2 -0.141805  0.0000 0.000479 0.000646 0.001847 -0.111731  0.064403 -0.143263
PEAM 15NOV17 2015.8768 57343 1871 2  -63.7   1102  0.622109   5124057  0.933350    -2 -0.136300  0.0000 0.000474 0.000651 0.001847 -0.094658  0.068267 -0.124280
PEAM 15NOV18 2015.8795 57344 1871 3  -63.7   1102  0.625463   5124057  0.935258    -2 -0.128311  0.0000 0.000475 0.000654 0.001844 -0.118311  0.088222 -0.151181
PEAM 15NOV19 2015.8823 57345 1871 4  -63.7   1102  0.621859   5124057  0.935632    -2 -0.120907  0.0000 0.000476 0.000650 0.001833 -0.126979  0.091111 -0.124715
PEAM 15NOV20 2015.8850 57346 1871 5  -63.7   1102  0.621252   5124057  0.936161    -2 -0.122475  0.0000 0.000473 0.000650 0.001826 -0.109056  0.083028 -0.109059
PEAM 15NOV21 2015.8877 57347 1871 6  -63.7   1102  0.621024   5124057  0.935091    -2 -0.130797  0.0000 0.000476 0.000654 0.001840 -0.113987  0.067743 -0.130746
PEAM 15NOV22 2015.8905 57348 1872 0  -63.7   1102  0.622594   5124057  0.934949    -2 -0.127553  0.0000 0.000477 0.000651 0.001867 -0.103247  0.060234 -0.129362
PEAM 15NOV23 2015.8932 57349 1872 1  -63.7   1102  0.620529   5124057  0.935262    -2 -0.134660  0.0000 0.000477 0.000654 0.001868 -0.105008  0.095836 -0.121900
PEAM 15NOV24 2015.8960 57350 1872 2  -63.7   1102  0.620629   5124057  0.934200    -2 -0.135295  0.0000 0.000475 0.000649 0.001844 -0.111041  0.066540 -0.121196
PEAM 15NOV25 2015.8987 57351 1872 3  -63.7   1102  0.621482   5124057  0.937036    -2 -0.139693  0.0000 0.000476 0.000649 0.001814 -0.121347  0.049981 -0.115120
PEAM 15NOV26 2015.9014 57352 1872 4  -63.7   1102  0.618372   5124057  0.933874    -2 -0.131079  0.0000 0.000468 0.000648 0.001803 -0.112266  0.063679 -0.125201
PEAM 15NOV27 2015.9042 57353 1872 5  -63.7   1102  0.620400   5124057  0.933309    -2 -0.123966  0.0000 0.000477 0.000651 0.001865 -0.111668  0.073490 -0.149284
PEAM 15NOV28 2015.9069 57354 1872 6  -63.7   1102  0.618658   5124057  0.936030    -2 -0.132673  0.0000 0.000476 0.000652 0.001850 -0.107454  0.072803 -0.141063
PEAM 15NOV29 2015.9097 57355 1873 0  -63.7   1102  0.620025   5124057  0.933193    -2 -0.136401  0.0000 0.000476 0.000648 0.001821 -0.108136  0.068128 -0.123541
PEAM 15NOV30 2015.9124 57356 1873 1  -63.7   1102  0.621587   5124057  0.935625    -2 -0.138353  0.0000 0.000477 0.000646 0.001825 -0.120912  0.069334 -0.116575
PEAM 15DEC01 2015.9151 57357 1873 2  -63.7   1102  0.621877   5124057  0.933969    -2 -0.132609  0.0000 0.000475 0.000646 0.001824 -0.112619  0.070724 -0.134587
PEAM 15DEC02 2015.9179 57358 1873 3  -63.7   1102  0.622831   5124057  0.935754    -2 -0.127115  0.0000 0.000479 0.000644 0.001838 -0.115231  0.075076 -0.131252
PEAM 15DEC03 2015.9206 57359 1873 4  -63.7   1102  0.622503   5124057  0.935428    -2 -0.131213  0.0000 0.000476 0.000641 0.001834 -0.097500  0.085724 -0.122979
PEAM 15DEC04 2015.9233 57360 1873 5  -63.7   1102  0.621479   5124057  0.930886    -2 -0.142911  0.0000 0.000542 0.000740 0.002073 -0.063595  0.097523 -0.088636
PEAM 15DEC05 2015.9261 57361 1873 6  -63.7   1102  0.621127   5124057  0.939391    -2 -0.134038  0.0000 0.000467 0.000632 0.001774 -0.062713  0.045975 -0.088596
PEAM 15DEC06 2015.9288 57362 1874 0  -63.7   1102  0.622348   5124057  0.936507    -2 -0.126182  0.0000 0.000467 0.000637 0.001776 -0.081495  0.042927 -0.109325
PEAM 15DEC07 2015.9316 57363 1874 1  -63.7   1102  0.621855   5124057  0.932778    -2 -0.127969  0.0000 0.000478 0.000653 0.001849 -0.087605  0.053837 -0.121317
PEAM 15DEC08 2015.9343 57364 1874 2  -63.7   1102  0.622902   5124057  0.934583    -2 -0.129548  0.0000 0.000489 0.000664 0.001905 -0.102080  0.065897 -0.121518
PEAM 15DEC09 2015.9370 57365 1874 3  -63.7   1102  0.621035   5124057  0.934083    -2 -0.137022  0.0000 0.000482 0.000657 0.001879 -0.072090  0.061505 -0.139722
PEAM 15DEC10 2015.9398 57366 1874 4  -63.7   1102  0.620315   5124057  0.932549    -2 -0.127977  0.0000 0.000488 0.000663 0.001864 -0.094757  0.058706 -0.117946
PEAM 15DEC11 2015.9425 57367 1874 5  -63.7   1102  0.620965   5124057  0.935223    -2 -0.122991  0.0000 0.000487 0.000661 0.001854 -0.100238  0.055422 -0.108923
PEAM 15DEC12 2015.9452 57368 1874 6  -63.7   1102  0.623741   5124057  0.937817    -2 -0.134239  0.0000 0.000488 0.000668 0.001900 -0.064930  0.044841 -0.122209
PEAM 15DEC13 2015.9480 57369 1875 0  -63.7   1102  0.621582   5124057  0.934711    -2 -0.131967  0.0000 0.000481 0.000641 0.001828 -0.086172  0.066680 -0.111164
PEAM 15DEC14 2015.9507 57370 1875 1  -63.7   1102  0.621568   5124057  0.937160    -2 -0.124705  0.0000 0.000470 0.000637 0.001784 -0.106187  0.062517 -0.125830
PEAM 15DEC15 2015.9535 57371 1875 2  -63.7   1102  0.621867   5124057  0.936591    -2 -0.125515  0.0000 0.000480 0.000652 0.001840 -0.090184  0.075638 -0.125391
PEAM 15DEC16 2015.9562 57372 1875 3  -63.7   1102  0.622190   5124057  0.930643    -2 -0.139549  0.0000 0.000469 0.000641 0.001777 -0.071915  0.033955 -0.066870
PEAM 15DEC17 2015.9589 57373 1875 4  -63.7   1102  0.621806   5124057  0.937689    -2 -0.131697  0.0000 0.000475 0.000637 0.001755 -0.068628  0.018745 -0.090585
PEAM 15DEC18 2015.9617 57374 1875 5  -63.7   1102  0.621031   5124057  0.935911    -2 -0.124464  0.0000 0.000473 0.000634 0.001772 -0.085135  0.050328 -0.113192
PEAM 15DEC19 2015.9644 57375 1875 6  -63.7   1102  0.621665   5124057  0.936691    -2 -0.131400  0.0000 0.000471 0.000627 0.001773 -0.103979  0.068192 -0.111479
PEAM 15DEC20 2015.9671 57376 1876 0  -63.7   1102  0.619666   5124057  0.935765    -2 -0.136866  0.0000 0.000481 0.000655 0.001867 -0.130763  0.069755 -0.161765
PEAM 15DEC21 2015.9699 57377 1876 1  -63.7   1102  0.621381   5124057  0.936096    -2 -0.133881  0.0000 0.000469 0.000634 0.001778 -0.091238  0.079184 -0.111342
PEAM 15DEC22 2015.9726 57378 1876 2  -63.7   1102  0.621918   5124057  0.931443    -2 -0.129001  0.0000 0.000467 0.000633 0.001787 -0.072899  0.089632 -0.132002
PEAM 15DEC23 2015.9754 57379 1876 3  -63.7   1102  0.621473   5124057  0.934234    -2 -0.133293  0.0000 0.000462 0.000613 0.001725 -0.052182  0.046981 -0.093811
PEAM 15DEC24 2015.9781 57380 1876 4  -63.7   1102  0.620033   5124057  0.935919    -2 -0.115800  0.0000 0.000465 0.000622 0.001763 -0.087666  0.075957 -0.108626
PEAM 15DEC25 2015.9808 57381 1876 5  -63.7   1102  0.619471   5124057  0.935584    -2 -0.116937  0.0000 0.000465 0.000628 0.001769 -0.088733  0.057205 -0.109688
PEAM 15DEC26 2015.9836 57382 1876 6  -63.7   1102  0.619547   5124057  0.939432    -2 -0.132728  0.0000 0.000472 0.000624 0.001769 -0.107321  0.090332 -0.113104
PEAM 15DEC27 2015.9863 57383 1877 0  -63.7   1102  0.619546   5124057  0.938193    -2 -0.123980  0.0000 0.000468 0.000617 0.001749 -0.096721  0.079063 -0.105525
PEAM 15DEC28 2015.9890 57384 1877 1  -63.7   1102  0.621135   5124057  0.939136    -2 -0.139339  0.0000 0.000460 0.000616 0.001716 -0.074158  0.065231 -0.096788
PEAM 15DEC29 2015.9918 57385 1877 2  -63.7   1102  0.618168   5124057  0.937359    -2 -0.137914  0.0000 0.000466 0.000614 0.001747 -0.086996  0.066247 -0.116718
PEAM 15DEC30 2015.9945 57386 1877 3  -63.7   1102  0.619125   5124057  0.936105    -2 -0.127920  0.0000 0.000458 0.000613 0.001706 -0.081427  0.066595 -0.104814
PEAM 15DEC31 2015.9973 57387 1877 4  -63.7   1102  0.618112   5124057  0.938221    -2 -0.127101  0.0000 0.000457 0.000615 0.001716 -0.069514  0.049999 -0.119913
PEAM 16JAN01 2016.0000 57388 1877 5  -63.7   1102  0.617303   5124057  0.937184    -2 -0.128311  0.0000 0.000463 0.000615 0.001757 -0.050348  0.063604 -0.127090
PEAM 16JAN02 2016.0027 57389 1877 6  -63.7   1102  0.618183   5124057  0.938072    -2 -0.127125  0.0000 0.000473 0.000643 0.001838 -0.069967  0.080701 -0.133577
PEAM 16JAN03 2016.0055 57390 1878 0  -63.7   1102  0.620327   5124057  0.934343    -2 -0.134233  0.0000 0.000461 0.000619 0.001744 -0.076714  0.066426 -0.108095
PEAM 16JAN04 2016.0082 57391 1878 1  -63.7   1102  0.620717   5124057  0.935866    -2 -0.141079  0.0000 0.000456 0.000612 0.001711 -0.054072  0.030978 -0.120527
PEAM 16JAN05 2016.0110 57392 1878 2  -63.7   1102  0.619921   5124057  0.938128    -2 -0.144174  0.0000 0.000462 0.000622 0.001773 -0.087296  0.080480 -0.149932
PEAM 16JAN06 2016.0137 57393 1878 3  -63.7   1102  0.618389   5124057  0.935610    -2 -0.131702  0.0000 0.000467 0.000630 0.001795 -0.098825  0.092789 -0.153177
PEAM 16JAN07 2016.0164 57394 1878 4  -63.7   1102  0.618155   5124057  0.937558    -2 -0.125491  0.0000 0.000486 0.000664 0.001893 -0.066128  0.074007 -0.150336
PEAM 16JAN08 2016.0192 57395 1878 5  -63.7   1102  0.618290   5124057  0.938298    -2 -0.135206  0.0000 0.000487 0.000660 0.001873 -0.076144  0.075059 -0.144294
PEAM 16JAN09 2016.0219 57396 1878 6  -63.7   1102  0.619855   5124057  0.936860    -2 -0.129763  0.0000 0.000476 0.000648 0.001798 -0.068740  0.054697 -0.138073
PEAM 16JAN10 2016.0246 57397 1879 0  -63.7   1102  0.618202   5124057  0.937789    -2 -0.127853  0.0000 0.000467 0.000623 0.001772 -0.109576  0.087007 -0.113506
PEAM 16JAN11 2016.0274 57398 1879 1  -63.7   1102  0.620538   5124057  0.939683    -2 -0.133139  0.0000 0.000473 0.000648 0.001841 -0.098642  0.074769 -0.119440
PEAM 16JAN12 2016.0301 57399 1879 2  -63.7   1102  0.615950   5124057  0.938246    -2 -0.136989  0.0000 0.000468 0.000629 0.001799 -0.097853  0.083945 -0.127552
PEAM 16JAN13 2016.0329 57400 1879 3  -63.7   1102  0.617228   5124057  0.938450    -2 -0.136220  0.0000 0.000464 0.000617 0.001751 -0.067660  0.055866 -0.108934
PEAM 16JAN14 2016.0356 57401 1879 4  -63.7   1102  0.620881   5124057  0.938948    -2 -0.139645  0.0000 0.000466 0.000626 0.001770 -0.089990  0.068783 -0.118100
PEAM 16JAN15 2016.0383 57402 1879 5  -63.7   1102  0.621199   5124057  0.935667    -2 -0.135296  0.0000 0.000474 0.000654 0.001852 -0.116963  0.079147 -0.144058
PEAM 16JAN16 2016.0411 57403 1879 6  -63.7   1102  0.618109   5124057  0.937825    -2 -0.126051  0.0000 0.000469 0.000633 0.001807 -0.107013  0.072449 -0.134097
PEAM 16JAN17 2016.0438 57404 1880 0  -63.7   1102  0.615216   5124057  0.936735    -2 -0.134437  0.0000 0.000470 0.000636 0.001834 -0.089390  0.060059 -0.156301
PEAM 16JAN18 2016.0465 57405 1880 1  -63.7   1102  0.617122   5124057  0.937530    -2 -0.135789  0.0000 0.000468 0.000626 0.001817 -0.080991  0.057699 -0.134791
PEAM 16JAN19 2016.0493 57406 1880 2  -63.7   1102  0.619489   5124057  0.938394    -2 -0.136527  0.0000 0.000471 0.000626 0.001785 -0.093860  0.073754 -0.109452
PEAM 16JAN20 2016.0520 57407 1880 3  -63.7   1102  0.622366   5124057  0.936489    -2 -0.134576  0.0000 0.000471 0.000628 0.001828 -0.107833  0.092578 -0.151899
PEAM 16JAN21 2016.0548 57408 1880 4  -63.7   1102  0.619996   5124057  0.936632    -2 -0.132018  0.0000 0.000470 0.000630 0.001828 -0.099687  0.069470 -0.149652
PEAM 16JAN22 2016.0575 57409 1880 5  -63.7   1102  0.617652   5124057  0.938401    -2 -0.138423  0.0000 0.000471 0.000637 0.001842 -0.102413  0.079877 -0.164414
PEAM 16JAN23 2016.0602 57410 1880 6  -63.7   1102  0.618951   5124057  0.940064    -2 -0.134831  0.0000 0.000471 0.000628 0.001836 -0.102037  0.077587 -0.152752
PEAM 16JAN24 2016.0630 57411 1881 0  -63.7   1102  0.621093   5124057  0.936767    -2 -0.133287  0.0000 0.000470 0.000627 0.001824 -0.081315  0.067611 -0.132062
PEAM 16JAN25 2016.0657 57412 1881 1  -63.7   1102  0.618502   5124057  0.938701    -2 -0.132996  0.0000 0.000482 0.000646 0.001849 -0.095582  0.053901 -0.143391
PEAM 16JAN26 2016.0684 57413 1881 2  -63.7   1102  0.618522   5124057  0.937270    -2 -0.123986  0.0000 0.000477 0.000643 0.001828 -0.102303  0.061197 -0.146046
PEAM 16JAN27 2016.0712 57414 1881 3  -63.7   1102  0.618796   5124057  0.936447    -2 -0.126434  0.0000 0.000482 0.000655 0.001880 -0.094043  0.062789 -0.156429
PEAM 16JAN28 2016.0739 57415 1881 4  -63.7   1102  0.619149   5124057  0.938284    -2 -0.130214  0.0000 0.000481 0.000644 0.001852 -0.102983  0.064312 -0.149705
PEAM 16JAN29 2016.0767 57416 1881 5  -63.7   1102  0.622014   5124057  0.936920    -2 -0.124470  0.0000 0.000496 0.000651 0.001858 -0.087948  0.062184 -0.140390
PEAM 16JAN30 2016.0794 57417 1881 6  -63.7   1102  0.620320   5124057  0.934784    -2 -0.131876  0.0000 0.000485 0.000649 0.001914 -0.095295  0.080690 -0.192039
PEAM 16JAN31 2016.0821 57418 1882 0  -63.7   1102  0.619924   5124057  0.936399    -2 -0.126945  0.0000 0.000474 0.000635 0.001799 -0.076425  0.027251 -0.149032
PEAM 16FEB01 2016.0849 57419 1882 1  -63.7   1102  0.619455   5124057  0.939360    -2 -0.120764  0.0000 0.000477 0.000637 0.001796 -0.091716  0.045479 -0.131848
PEAM 16FEB02 2016.0876 57420 1882 2  -63.7   1102  0.618811   5124057  0.940170    -2 -0.131311  0.0000 0.000479 0.000640 0.001826 -0.092844  0.047187 -0.129408
PEAM 16FEB03 2016.0903 57421 1882 3  -63.7   1102  0.616977   5124057  0.941961    -2 -0.129783  0.0000 0.000473 0.000631 0.001788 -0.090317  0.061606 -0.119292
PEAM 16FEB04 2016.0931 57422 1882 4  -63.7   1102  0.615790   5124057  0.940135    -2 -0.119417  0.0000 0.000482 0.000644 0.001874 -0.098557  0.055648 -0.169812
PEAM 16FEB05 2016.0958 57423 1882 5  -63.7   1102  0.617184   5124057  0.937865    -2 -0.118168  0.0000 0.000472 0.000635 0.001790 -0.088382  0.033626 -0.133453
PEAM 16FEB06 2016.0986 57424 1882 6  -63.7   1102  0.617231   5124057  0.939085    -2 -0.128659  0.0000 0.000472 0.000616 0.001752 -0.071206  0.035231 -0.116478
PEAM 16FEB07 2016.1013 57425 1883 0  -63.7   1102  0.618624   5124057  0.940386    -2 -0.134238  0.0000 0.000463 0.000619 0.001732 -0.046288 -0.010781 -0.100575
PEAM 16FEB08 2016.1040 57426 1883 1  -63.7   1102  0.618127   5124057  0.936390    -2 -0.129141  0.0000 0.000471 0.000629 0.001803 -0.067059  0.032695 -0.119786
PEAM 16FEB09 2016.1068 57427 1883 2  -63.7   1102  0.620562   5124057  0.939311    -2 -0.145114  0.0000 0.000470 0.000628 0.001783 -0.064623  0.022175 -0.129579
PEAM 16FEB10 2016.1095 57428 1883 3  -63.7   1102  0.618883   5124057  0.937909    -2 -0.129377  0.0000 0.000468 0.000629 0.001775 -0.073658  0.038799 -0.125153
PEAM 16FEB11 2016.1123 57429 1883 4  -63.7   1102  0.619440   5124057  0.939395    -2 -0.137900  0.0000 0.000471 0.000630 0.001773 -0.076898  0.030045 -0.120544
PEAM 16FEB12 2016.1150 57430 1883 5  -63.7   1102  0.618888   5124057  0.937314    -2 -0.140348  0.0000 0.000467 0.000633 0.001773 -0.078187  0.037466 -0.133492
PEAM 16FEB13 2016.1177 57431 1883 6  -63.7   1102  0.619233   5124057  0.940140    -2 -0.139522  0.0000 0.000464 0.000630 0.001767 -0.064629  0.039336 -0.117699
PEAM 16FEB14 2016.1205 57432 1884 0  -63.7   1102  0.617842   5124057  0.938313    -2 -0.144703  0.0000 0.000476 0.000654 0.001838 -0.083590  0.054512 -0.133139
PEAM 16FEB15 2016.1232 57433 1884 1  -63.7   1102  0.620936   5124057  0.940403    -2 -0.135494  0.0000 0.000466 0.000635 0.001780 -0.064016  0.002042 -0.117982
PEAM 16FEB16 2016.1259 57434 1884 2  -63.7   1102  0.619153   5124057  0.940678    -2 -0.123515  0.0000 0.000467 0.000631 0.001778 -0.085542  0.050594 -0.136289
PEAM 16FEB17 2016.1287 57435 1884 3  -63.7   1102  0.617484   5124057  0.938857    -2 -0.117874  0.0000 0.000477 0.000636 0.001815 -0.090624  0.049325 -0.127118
PEAM 16FEB18 2016.1314 57436 1884 4  -63.7   1102  0.617430   5124057  0.939133    -2 -0.132291  0.0000 0.000471 0.000633 0.001809 -0.096903  0.063949 -0.131850
PEAM 16FEB19 2016.1342 57437 1884 5  -63.7   1102  0.619692   5124057  0.938370    -2 -0.130824  0.0000 0.000475 0.000644 0.001806 -0.106557  0.063863 -0.113384
PEAM 16FEB20 2016.1369 57438 1884 6  -63.7   1102  0.617416   5124057  0.941598    -2 -0.129595  0.0000 0.000476 0.000641 0.001792 -0.106072  0.059747 -0.104706
PEAM 16FEB21 2016.1396 57439 1885 0  -63.7   1102  0.617628   5124057  0.941743    -2 -0.127073  0.0000 0.000470 0.000634 0.001785 -0.088354  0.054362 -0.122292
PEAM 16FEB22 2016.1424 57440 1885 1  -63.7   1102  0.617629   5124057  0.939664    -2 -0.134628  0.0000 0.000478 0.000637 0.001810 -0.100911  0.069334 -0.124115
PEAM 16FEB23 2016.1451 57441 1885 2  -63.7   1102  0.617655   5124057  0.939585    -2 -0.138021  0.0000 0.000475 0.000634 0.001794 -0.085140  0.062790 -0.112009
PEAM 16FEB24 2016.1478 57442 1885 3  -63.7   1102  0.618273   5124057  0.938373    -2 -0.123574  0.0000 0.000484 0.000643 0.001831 -0.072284  0.039844 -0.119417
PEAM 16FEB25 2016.1506 57443 1885 4  -63.7   1102  0.618074   5124057  0.941232    -2 -0.119454  0.0000 0.000478 0.000641 0.001844 -0.080059  0.055995 -0.110538
PEAM 16FEB26 2016.1533 57444 1885 5  -63.7   1102  0.619694   5124057  0.937869    -2 -0.120785  0.0000 0.000483 0.000651 0.001863 -0.101091  0.086215 -0.126253
PEAM 16FEB27 2016.1561 57445 1885 6  -63.7   1102  0.617331   5124057  0.939706    -2 -0.135606  0.0000 0.000479 0.000636 0.001809 -0.085009  0.064926 -0.099158
PEAM 16FEB28 2016.1588 57446 1886 0  -63.7   1102  0.618709   5124057  0.940970    -2 -0.132943  0.0000 0.000489 0.000665 0.001876 -0.087760  0.064578 -0.122854
PEAM 16FEB29 2016.1615 57447 1886 1  -63.7   1102  0.620844   5124057  0.940583    -2 -0.122237  0.0000 0.000481 0.000644 0.001821 -0.077496  0.044580 -0.104357
PEAM 16MAR01 2016.1643 57448 1886 2  -63.7   1102  0.618542   5124057  0.939720    -2 -0.130095  0.0000 0.000483 0.000644 0.001849 -0.096315  0.057758 -0.114264
PEAM 16MAR02 2016.1670 57449 1886 3  -63.7   1102  0.618299   5124057  0.940315    -2 -0.125892  0.0000 0.000472 0.000641 0.001811 -0.093206  0.056954 -0.119319
PEAM 16MAR03 2016.1697 57450 1886 4  -63.7   1102  0.618065   5124057  0.939526    -2 -0.133644  0.0000 0.000479 0.000649 0.001840 -0.066082  0.026795 -0.112530
PEAM 16MAR04 2016.1725 57451 1886 5  -63.7   1102  0.616154   5124057  0.941094    -2 -0.133684  0.0000 0.000482 0.000651 0.001870 -0.081639  0.060782 -0.128683
PEAM 16MAR05 2016.1752 57452 1886 6  -63.7   1102  0.616989   5124057  0.939370    -2 -0.136203  0.0000 0.000473 0.000642 0.001830 -0.098128  0.067451 -0.138141
PEAM 16MAR06 2016.1780 57453 1887 0  -63.7   1102  0.617491   5124057  0.934829    -2 -0.134944  0.0000 0.000493 0.000669 0.001936 -0.106061  0.083420 -0.182023
PEAM 16MAR07 2016.1807 57454 1887 1  -63.7   1102  0.616907   5124057  0.937594    -2 -0.132469  0.0000 0.000480 0.000643 0.001850 -0.106663  0.090363 -0.146297
PEAM 16MAR08 2016.1834 57455 1887 2  -63.7   1102  0.619375   5124057  0.936336    -2 -0.124325  0.0000 0.000492 0.000680 0.001895 -0.120477  0.097927 -0.130509
PEAM 16MAR09 2016.1862 57456 1887 3  -63.7   1102  0.616989   5124057  0.940557    -2 -0.122873  0.0000 0.000483 0.000648 0.001844 -0.110153  0.086412 -0.108528
PEAM 16MAR10 2016.1889 57457 1887 4  -63.7   1102  0.615209   5124057  0.939137    -2 -0.127302  0.0000 0.000481 0.000647 0.001846 -0.098838  0.062157 -0.137373
PEAM 16MAR11 2016.1916 57458 1887 5  -63.7   1102  0.617226   5124057  0.940508    -2 -0.130158  0.0000 0.000475 0.000644 0.001832 -0.102366  0.077114 -0.149463
PEAM 16MAR12 2016.1944 57459 1887 6  -63.7   1102  0.617709   5124057  0.937618    -2 -0.126947  0.0000 0.000474 0.000635 0.001800 -0.080991  0.054740 -0.114229
PEAM 16MAR13 2016.1971 57460 1888 0  -63.7   1102  0.618072   5124057  0.939993    -2 -0.136655  0.0000 0.000475 0.000638 0.001820 -0.073107  0.082457 -0.116431
PEAM 16MAR14 2016.1999 57461 1888 1  -63.7   1102  0.619006   5124057  0.939701    -2 -0.130831  0.0000 0.000474 0.000649 0.001820 -0.082584  0.064357 -0.085939
PEAM 16MAR15 2016.2026 57462 1888 2  -63.7   1102  0.616544   5124057  0.939249    -2 -0.122359  0.0000 0.000480 0.000639 0.001836 -0.093831  0.071877 -0.123357
PEAM 16MAR16 2016.2053 57463 1888 3  -63.7   1102  0.616548   5124057  0.940642    -2 -0.127011  0.0000 0.000477 0.000659 0.001851 -0.094718  0.050126 -0.122908
PEAM 16MAR17 2016.2081 57464 1888 4  -63.7   1102  0.616124   5124057  0.940124    -2 -0.137826  0.0000 0.000493 0.000662 0.001862 -0.027957  0.016813 -0.131457
PEAM 16MAR18 2016.2108 57465 1888 5  -63.7   1102  0.617596   5124057  0.938581    -2 -0.137803  0.0000 0.000484 0.000666 0.001876 -0.106046  0.044327 -0.124022
PEAM 16MAR19 2016.2136 57466 1888 6  -63.7   1102  0.617030   5124057  0.938428    -2 -0.148520  0.0000 0.000476 0.000652 0.001829 -0.069648  0.051433 -0.101308
PEAM 16MAR20 2016.2163 57467 1889 0  -63.7   1102  0.615969   5124057  0.940008    -2 -0.136467  0.0000 0.000466 0.000630 0.001795 -0.057779  0.044122 -0.115975
PEAM 16MAR21 2016.2190 57468 1889 1  -63.7   1102  0.617226   5124057  0.940083    -2 -0.131231  0.0000 0.000472 0.000632 0.001782 -0.092990  0.064686 -0.104925
PEAM 16MAR22 2016.2218 57469 1889 2  -63.7   1102  0.616117   5124057  0.939229    -2 -0.131828  0.0000 0.000461 0.000618 0.001743 -0.047280  0.043825 -0.112928
PEAM 16MAR23 2016.2245 57470 1889 3  -63.7   1102  0.616084   5124057  0.941297    -2 -0.131362  0.0000 0.000465 0.000623 0.001773 -0.040357  0.038709 -0.127308
PEAM 16MAR24 2016.2272 57471 1889 4  -63.7   1102  0.615039   5124057  0.941316    -2 -0.136640  0.0000 0.000461 0.000622 0.001719 -0.067117  0.048513 -0.093884
PEAM 16MAR25 2016.2300 57472 1889 5  -63.7   1102  0.615266   5124057  0.939557    -2 -0.131823  0.0000 0.000461 0.000627 0.001768 -0.052942  0.057883 -0.111905
