site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
AZVA 11FEB16 2011.1266 55608 1623 3 -110.8   2807  0.914267   3536760  0.267387  1010  0.162662  0.0000 0.000494 0.000583 0.001903 -0.003841 -0.036075 -0.082946
AZVA 11MAR09 2011.1841 55629 1626 3 -110.8   2807  0.916217   3536760  0.268952  1010  0.153557  0.0000 0.000455 0.000548 0.001793  0.042085 -0.048964 -0.096695
AZVA 11MAR10 2011.1869 55630 1626 4 -110.8   2807  0.914669   3536760  0.269635  1010  0.153284  0.0000 0.000453 0.000545 0.001780  0.036737 -0.039435 -0.091549
AZVA 11MAR11 2011.1896 55631 1626 5 -110.8   2807  0.914782   3536760  0.268243  1010  0.150846  0.0000 0.000451 0.000540 0.001765  0.025485 -0.042067 -0.093252
AZVA 11MAR12 2011.1923 55632 1626 6 -110.8   2807  0.913506   3536760  0.268624  1010  0.154021  0.0000 0.000449 0.000540 0.001756  0.034684 -0.042106 -0.099777
AZVA 11MAR13 2011.1951 55633 1627 0 -110.8   2807  0.913438   3536760  0.269107  1010  0.155498  0.0000 0.000451 0.000540 0.001755  0.045813 -0.048211 -0.102914
AZVA 11MAR14 2011.1978 55634 1627 1 -110.8   2807  0.913154   3536760  0.270809  1010  0.155766  0.0000 0.000458 0.000547 0.001786  0.048855 -0.033128 -0.085731
AZVA 11MAR15 2011.2005 55635 1627 2 -110.8   2807  0.913746   3536760  0.269142  1010  0.152836  0.0000 0.000459 0.000548 0.001792  0.050829 -0.058061 -0.083649
AZVA 11MAR16 2011.2033 55636 1627 3 -110.8   2807  0.911353   3536760  0.268281  1010  0.159690  0.0000 0.000463 0.000555 0.001820  0.053487 -0.044821 -0.097142
AZVA 11MAR17 2011.2060 55637 1627 4 -110.8   2807  0.911309   3536760  0.267052  1010  0.157701  0.0000 0.000460 0.000553 0.001833  0.028539 -0.042543 -0.060581
AZVA 11MAR18 2011.2088 55638 1627 5 -110.8   2807  0.911014   3536760  0.268315  1010  0.156790  0.0000 0.000453 0.000549 0.001777  0.044201 -0.054650 -0.099462
AZVA 11MAR19 2011.2115 55639 1627 6 -110.8   2807  0.913254   3536760  0.268799  1010  0.150314  0.0000 0.000455 0.000545 0.001771  0.043856 -0.048119 -0.097175
AZVA 11MAR24 2011.2252 55644 1628 4 -110.8   2807  0.915869   3536760  0.267643  1010  0.158453  0.0000 0.000456 0.000546 0.001793  0.039794 -0.064661 -0.101596
AZVA 11MAR25 2011.2279 55645 1628 5 -110.8   2807  0.915169   3536760  0.268167  1010  0.155548  0.0000 0.000459 0.000550 0.001804  0.036406 -0.068484 -0.097134
AZVA 11MAR26 2011.2307 55646 1628 6 -110.8   2807  0.914326   3536760  0.267272  1010  0.154487  0.0000 0.000456 0.000549 0.001795  0.038568 -0.065377 -0.095054
AZVA 11MAR27 2011.2334 55647 1629 0 -110.8   2807  0.913956   3536760  0.267643  1010  0.157678  0.0000 0.000450 0.000543 0.001775  0.029490 -0.066554 -0.092712
AZVA 11MAR28 2011.2361 55648 1629 1 -110.8   2807  0.913464   3536760  0.268637  1010  0.157734  0.0000 0.000451 0.000542 0.001775  0.029649 -0.054764 -0.098047
AZVA 11MAR29 2011.2389 55649 1629 2 -110.8   2807  0.914530   3536760  0.266380  1010  0.150184  0.0000 0.000471 0.000556 0.001833  0.039583 -0.055281 -0.119713
AZVA 11MAR30 2011.2416 55650 1629 3 -110.8   2807  0.913331   3536760  0.269441  1010  0.156505  0.0000 0.000453 0.000547 0.001793  0.034567 -0.059350 -0.090219
AZVA 11MAR31 2011.2444 55651 1629 4 -110.8   2807  0.913665   3536760  0.269519  1010  0.160252  0.0000 0.000456 0.000552 0.001798  0.032020 -0.054056 -0.091623
AZVA 11APR01 2011.2471 55652 1629 5 -110.8   2807  0.913121   3536760  0.267230  1010  0.166691  0.0000 0.000451 0.000545 0.001783  0.032437 -0.069970 -0.098528
AZVA 11APR02 2011.2498 55653 1629 6 -110.8   2807  0.910505   3536760  0.268639  1010  0.166476  0.0000 0.000451 0.000542 0.001787  0.027031 -0.046867 -0.109930
AZVA 11APR03 2011.2526 55654 1630 0 -110.8   2807  0.913000   3536760  0.268548  1010  0.159805  0.0000 0.000450 0.000544 0.001790  0.014263 -0.039535 -0.094815
AZVA 11APR04 2011.2553 55655 1630 1 -110.8   2807  0.912388   3536760  0.267778  1010  0.159471  0.0000 0.000454 0.000550 0.001806  0.028406 -0.051856 -0.079230
AZVA 11APR05 2011.2580 55656 1630 2 -110.8   2807  0.912055   3536760  0.265659  1010  0.159814  0.0000 0.000466 0.000557 0.001833  0.041458 -0.076661 -0.069540
AZVA 11APR06 2011.2608 55657 1630 3 -110.8   2807  0.910933   3536760  0.266961  1010  0.165008  0.0000 0.000471 0.000558 0.001849  0.048695 -0.073489 -0.073390
AZVA 11APR07 2011.2635 55658 1630 4 -110.8   2807  0.910836   3536760  0.266267  1010  0.155358  0.0000 0.000452 0.000546 0.001798  0.030148 -0.067813 -0.101944
AZVA 11APR08 2011.2663 55659 1630 5 -110.8   2807  0.911910   3536760  0.268459  1010  0.159264  0.0000 0.000452 0.000542 0.001788  0.020730 -0.052803 -0.094250
AZVA 11APR09 2011.2690 55660 1630 6 -110.8   2807  0.916978   3536760  0.264118  1010  0.157317  0.0000 0.000454 0.000548 0.001812  0.022629 -0.057052 -0.076691
AZVA 11APR10 2011.2717 55661 1631 0 -110.8   2807  0.913194   3536760  0.268207  1010  0.156148  0.0000 0.000475 0.000560 0.001848  0.038080 -0.060369 -0.094654
AZVA 11APR11 2011.2745 55662 1631 1 -110.8   2807  0.912558   3536760  0.267326  1010  0.155332  0.0000 0.000473 0.000556 0.001839  0.038497 -0.053684 -0.107326
AZVA 11APR12 2011.2772 55663 1631 2 -110.8   2807  0.911652   3536760  0.267868  1010  0.163635  0.0000 0.000487 0.000566 0.001880  0.051599 -0.050119 -0.139756
AZVA 11APR13 2011.2799 55664 1631 3 -110.8   2807  0.912469   3536760  0.268022  1010  0.164738  0.0000 0.000455 0.000545 0.001798  0.042779 -0.066380 -0.111152
AZVA 11APR14 2011.2827 55665 1631 4 -110.8   2807  0.913206   3536760  0.269966  1010  0.158335  0.0000 0.000449 0.000544 0.001779  0.034890 -0.060660 -0.083851
AZVA 11APR15 2011.2854 55666 1631 5 -110.8   2807  0.915274   3536760  0.269184  1010  0.158920  0.0000 0.000449 0.000546 0.001787  0.038705 -0.063325 -0.080444
AZVA 11APR16 2011.2882 55667 1631 6 -110.8   2807  0.913738   3536760  0.269184  1010  0.159591  0.0000 0.000456 0.000551 0.001799  0.026448 -0.051108 -0.087336
AZVA 11APR17 2011.2909 55668 1632 0 -110.8   2807  0.911821   3536760  0.268896  1010  0.157986  0.0000 0.000455 0.000550 0.001791  0.038709 -0.060303 -0.087052
AZVA 11APR18 2011.2936 55669 1632 1 -110.8   2807  0.912065   3536760  0.266292  1010  0.157091  0.0000 0.000452 0.000545 0.001792  0.038929 -0.054084 -0.111344
AZVA 11APR19 2011.2964 55670 1632 2 -110.8   2807  0.911428   3536760  0.268766  1010  0.161117  0.0000 0.000448 0.000543 0.001765  0.033142 -0.045636 -0.097635
AZVA 11APR20 2011.2991 55671 1632 3 -110.8   2807  0.911766   3536760  0.269440  1010  0.160010  0.0000 0.000446 0.000544 0.001757  0.027908 -0.050905 -0.084712
AZVA 11APR21 2011.3018 55672 1632 4 -110.8   2807  0.910950   3536760  0.267452  1010  0.161985  0.0000 0.000453 0.000553 0.001826  0.016261 -0.044926 -0.069991
AZVA 11APR22 2011.3046 55673 1632 5 -110.8   2807  0.910887   3536760  0.268562  1010  0.157935  0.0000 0.000453 0.000549 0.001793  0.032461 -0.061241 -0.086134
AZVA 11APR23 2011.3073 55674 1632 6 -110.8   2807  0.910702   3536760  0.268167  1010  0.161726  0.0000 0.000454 0.000547 0.001795  0.046140 -0.041884 -0.107988
AZVA 11APR24 2011.3101 55675 1633 0 -110.8   2807  0.910727   3536760  0.266887  1010  0.162339  0.0000 0.000451 0.000545 0.001796  0.029978 -0.057024 -0.100536
AZVA 11APR25 2011.3128 55676 1633 1 -110.8   2807  0.911070   3536760  0.268680  1010  0.164465  0.0000 0.000450 0.000544 0.001774  0.035402 -0.048094 -0.086027
AZVA 11APR26 2011.3155 55677 1633 2 -110.8   2807  0.912303   3536760  0.267385  1010  0.167937  0.0000 0.000447 0.000543 0.001760  0.027747 -0.038500 -0.084089
AZVA 11APR27 2011.3183 55678 1633 3 -110.8   2807  0.912828   3536760  0.265800  1010  0.163902  0.0000 0.000459 0.000562 0.001851  0.029185 -0.031965 -0.121960
AZVA 11APR28 2011.3210 55679 1633 4 -110.8   2807  0.913819   3536760  0.267222  1010  0.158115  0.0000 0.000453 0.000544 0.001782  0.033531 -0.050875 -0.114798
AZVA 11APR29 2011.3238 55680 1633 5 -110.8   2807  0.912400   3536760  0.268970  1010  0.159697  0.0000 0.000454 0.000546 0.001799  0.033267 -0.057427 -0.117660
AZVA 11APR30 2011.3265 55681 1633 6 -110.8   2807  0.912583   3536760  0.268129  1010  0.162085  0.0000 0.000451 0.000545 0.001776  0.033906 -0.048648 -0.104102
AZVA 11MAY01 2011.3292 55682 1634 0 -110.8   2807  0.910882   3536760  0.269185  1010  0.152744  0.0000 0.000450 0.000542 0.001758  0.023466 -0.036355 -0.088383
AZVA 11MAY02 2011.3320 55683 1634 1 -110.8   2807  0.912284   3536760  0.267499  1010  0.156049  0.0000 0.000447 0.000540 0.001751  0.021765 -0.048084 -0.089880
AZVA 11MAY03 2011.3347 55684 1634 2 -110.8   2807  0.914692   3536760  0.268525  1010  0.153544  0.0000 0.000470 0.000552 0.001832  0.017658 -0.060060 -0.096624
AZVA 11MAY04 2011.3374 55685 1634 3 -110.8   2807  0.912443   3536760  0.267202  1010  0.157453  0.0000 0.000467 0.000551 0.001817  0.029431 -0.047872 -0.109001
AZVA 11MAY05 2011.3402 55686 1634 4 -110.8   2807  0.912247   3536760  0.268146  1010  0.168055  0.0000 0.000461 0.000562 0.001855  0.004430 -0.039572 -0.112912
AZVA 11MAY06 2011.3429 55687 1634 5 -110.8   2807  0.911026   3536760  0.267798  1010  0.163787  0.0000 0.000461 0.000560 0.001838  0.008367 -0.042224 -0.105473
AZVA 11MAY07 2011.3457 55688 1634 6 -110.8   2807  0.910429   3536760  0.268444  1010  0.165694  0.0000 0.000470 0.000553 0.001828  0.030088 -0.041664 -0.091920
AZVA 11MAY08 2011.3484 55689 1635 0 -110.8   2807  0.911545   3536760  0.267922  1010  0.160260  0.0000 0.000468 0.000551 0.001828  0.004730 -0.055491 -0.102123
AZVA 11MAY09 2011.3511 55690 1635 1 -110.8   2807  0.910929   3536760  0.267186  1010  0.161231  0.0000 0.000470 0.000551 0.001841  0.020956 -0.035412 -0.133119
AZVA 11MAY10 2011.3539 55691 1635 2 -110.8   2807  0.913030   3536760  0.267078  1010  0.162598  0.0000 0.000473 0.000555 0.001849  0.033836 -0.052993 -0.110978
AZVA 11MAY11 2011.3566 55692 1635 3 -110.8   2807  0.914038   3536760  0.266522  1010  0.156942  0.0000 0.000456 0.000546 0.001795  0.030749 -0.055498 -0.095451
AZVA 11MAY12 2011.3593 55693 1635 4 -110.8   2807  0.912420   3536760  0.268366  1010  0.155755  0.0000 0.000462 0.000554 0.001813  0.027361 -0.043134 -0.109296
AZVA 11MAY13 2011.3621 55694 1635 5 -110.8   2807  0.914204   3536760  0.271085  1010  0.163828  0.0000 0.000455 0.000546 0.001806  0.021042 -0.036234 -0.103960
AZVA 11MAY14 2011.3648 55695 1635 6 -110.8   2807  0.912610   3536760  0.267320  1010  0.156746  0.0000 0.000464 0.000554 0.001822  0.016639 -0.041681 -0.117142
AZVA 11MAY15 2011.3676 55696 1636 0 -110.8   2807  0.911937   3536760  0.267621  1010  0.159892  0.0000 0.000473 0.000563 0.001853  0.018385 -0.044185 -0.098732
AZVA 11MAY16 2011.3703 55697 1636 1 -110.8   2807  0.910078   3536760  0.268343  1010  0.160870  0.0000 0.000466 0.000562 0.001845  0.026350 -0.062615 -0.117497
AZVA 11MAY17 2011.3730 55698 1636 2 -110.8   2807  0.911365   3536760  0.266845  1010  0.160237  0.0000 0.000463 0.000560 0.001833  0.028606 -0.065715 -0.114474
AZVA 11MAY18 2011.3758 55699 1636 3 -110.8   2807  0.912773   3536760  0.267434  1010  0.161456  0.0000 0.000458 0.000554 0.001798  0.018256 -0.051088 -0.093535
AZVA 11MAY19 2011.3785 55700 1636 4 -110.8   2807  0.912290   3536760  0.266141  1010  0.161593  0.0000 0.000462 0.000556 0.001807  0.022145 -0.048591 -0.111652
AZVA 11MAY20 2011.3812 55701 1636 5 -110.8   2807  0.910350   3536760  0.268830  1010  0.159854  0.0000 0.000462 0.000557 0.001814  0.005587 -0.033262 -0.103630
AZVA 11MAY21 2011.3840 55702 1636 6 -110.8   2807  0.912127   3536760  0.269623  1010  0.160861  0.0000 0.000462 0.000557 0.001815  0.010437 -0.043429 -0.110519
AZVA 11MAY22 2011.3867 55703 1637 0 -110.8   2807  0.913168   3536760  0.268750  1010  0.162177  0.0000 0.000466 0.000563 0.001840  0.016942 -0.045526 -0.105509
AZVA 11MAY23 2011.3895 55704 1637 1 -110.8   2807  0.909573   3536760  0.267996  1010  0.156778  0.0000 0.000460 0.000556 0.001815  0.030715 -0.060596 -0.109123
AZVA 11MAY24 2011.3922 55705 1637 2 -110.8   2807  0.910557   3536760  0.268471  1010  0.156581  0.0000 0.000458 0.000553 0.001799  0.021569 -0.040615 -0.101069
AZVA 11MAY25 2011.3949 55706 1637 3 -110.8   2807  0.911119   3536760  0.267872  1010  0.161948  0.0000 0.000464 0.000559 0.001820  0.019239 -0.052574 -0.100921
AZVA 11MAY26 2011.3977 55707 1637 4 -110.8   2807  0.909784   3536760  0.268578  1010  0.160911  0.0000 0.000464 0.000558 0.001816  0.011064 -0.017984 -0.109693
AZVA 11MAY27 2011.4004 55708 1637 5 -110.8   2807  0.911957   3536760  0.265738  1010  0.165451  0.0000 0.000465 0.000559 0.001831  0.015929 -0.065837 -0.112629
AZVA 11MAY28 2011.4031 55709 1637 6 -110.8   2807  0.910038   3536760  0.268158  1010  0.166096  0.0000 0.000468 0.000559 0.001844  0.022753 -0.076590 -0.108911
AZVA 11MAY29 2011.4059 55710 1638 0 -110.8   2807  0.912087   3536760  0.265221  1010  0.166181  0.0000 0.000462 0.000557 0.001820  0.028246 -0.064555 -0.106489
AZVA 11MAY30 2011.4086 55711 1638 1 -110.8   2807  0.912747   3536760  0.265618  1010  0.162041  0.0000 0.000461 0.000557 0.001818  0.008331 -0.045766 -0.095765
AZVA 11MAY31 2011.4114 55712 1638 2 -110.8   2807  0.910987   3536760  0.267274  1010  0.163385  0.0000 0.000465 0.000560 0.001830  0.001975 -0.039032 -0.111278
AZVA 11JUN01 2011.4141 55713 1638 3 -110.8   2807  0.910519   3536760  0.268244  1010  0.159808  0.0000 0.000467 0.000558 0.001821  0.007902 -0.055619 -0.107093
AZVA 11JUN02 2011.4168 55714 1638 4 -110.8   2807  0.911701   3536760  0.266283  1010  0.159165  0.0000 0.000465 0.000557 0.001838  0.022149 -0.080218 -0.107898
AZVA 11JUN03 2011.4196 55715 1638 5 -110.8   2807  0.910852   3536760  0.265541  1010  0.160389  0.0000 0.000465 0.000556 0.001837  0.030285 -0.059007 -0.106403
AZVA 11JUN04 2011.4223 55716 1638 6 -110.8   2807  0.909348   3536760  0.267858  1010  0.165579  0.0000 0.000463 0.000557 0.001830  0.016604 -0.073134 -0.103709
AZVA 11JUN05 2011.4251 55717 1639 0 -110.8   2807  0.911004   3536760  0.268245  1010  0.158432  0.0000 0.000461 0.000556 0.001819  0.023461 -0.050968 -0.113801
AZVA 11JUN06 2011.4278 55718 1639 1 -110.8   2807  0.911498   3536760  0.266880  1010  0.163512  0.0000 0.000464 0.000554 0.001814  0.022615 -0.038630 -0.117537
AZVA 11JUN07 2011.4305 55719 1639 2 -110.8   2807  0.912394   3536760  0.268118  1010  0.159703  0.0000 0.000466 0.000556 0.001834  0.027422 -0.063523 -0.113939
AZVA 11JUN08 2011.4333 55720 1639 3 -110.8   2807  0.908397   3536760  0.268673  1010  0.161665  0.0000 0.000470 0.000558 0.001841  0.037332 -0.062721 -0.126004
AZVA 11JUN09 2011.4360 55721 1639 4 -110.8   2807  0.908706   3536760  0.265994  1010  0.162634  0.0000 0.000463 0.000555 0.001823  0.019706 -0.066294 -0.113269
AZVA 11JUN10 2011.4387 55722 1639 5 -110.8   2807  0.910529   3536760  0.266016  1010  0.158115  0.0000 0.000460 0.000554 0.001811  0.019616 -0.037483 -0.120742
AZVA 11JUN11 2011.4415 55723 1639 6 -110.8   2807  0.911107   3536760  0.268449  1010  0.158421  0.0000 0.000466 0.000557 0.001845  0.014644 -0.042693 -0.122517
AZVA 11JUN12 2011.4442 55724 1640 0 -110.8   2807  0.911910   3536760  0.266360  1010  0.162161  0.0000 0.000462 0.000554 0.001819  0.020851 -0.055047 -0.122233
AZVA 11JUN13 2011.4470 55725 1640 1 -110.8   2807  0.912582   3536760  0.266826  1010  0.155895  0.0000 0.000462 0.000554 0.001837  0.023730 -0.055781 -0.115302
AZVA 11JUN14 2011.4497 55726 1640 2 -110.8   2807  0.912981   3536760  0.266135  1010  0.155003  0.0000 0.000458 0.000554 0.001796  0.025171 -0.050208 -0.106789
AZVA 11JUN15 2011.4524 55727 1640 3 -110.8   2807  0.912261   3536760  0.265149  1010  0.163145  0.0000 0.000461 0.000557 0.001813  0.009412 -0.037302 -0.110260
AZVA 11JUN16 2011.4552 55728 1640 4 -110.8   2807  0.907777   3536760  0.266090  1010  0.166485  0.0000 0.000459 0.000551 0.001798  0.019187 -0.032438 -0.119842
AZVA 11JUN17 2011.4579 55729 1640 5 -110.8   2807  0.908211   3536760  0.268072  1010  0.159866  0.0000 0.000466 0.000556 0.001829  0.017857 -0.039896 -0.112720
AZVA 11JUN18 2011.4606 55730 1640 6 -110.8   2807  0.910371   3536760  0.266114  1010  0.168770  0.0000 0.000463 0.000560 0.001838  0.013513 -0.058042 -0.094787
AZVA 11JUN19 2011.4634 55731 1641 0 -110.8   2807  0.909446   3536760  0.265791  1010  0.166941  0.0000 0.000466 0.000556 0.001833  0.026195 -0.060849 -0.113035
AZVA 11JUN20 2011.4661 55732 1641 1 -110.8   2807  0.910930   3536760  0.265927  1010  0.160063  0.0000 0.000461 0.000557 0.001810  0.016879 -0.039246 -0.111212
AZVA 11JUN21 2011.4689 55733 1641 2 -110.8   2807  0.909105   3536760  0.265943  1010  0.157987  0.0000 0.000464 0.000558 0.001826  0.018919 -0.056187 -0.108534
AZVA 11JUN22 2011.4716 55734 1641 3 -110.8   2807  0.910640   3536760  0.264998  1010  0.157598  0.0000 0.000467 0.000557 0.001845  0.027228 -0.043858 -0.122670
AZVA 11JUN23 2011.4743 55735 1641 4 -110.8   2807  0.908797   3536760  0.268191  1010  0.164538  0.0000 0.000464 0.000559 0.001835  0.016067 -0.039289 -0.112898
AZVA 11JUN24 2011.4771 55736 1641 5 -110.8   2807  0.909459   3536760  0.268939  1010  0.162472  0.0000 0.000463 0.000558 0.001827  0.020123 -0.038857 -0.120961
AZVA 11JUN25 2011.4798 55737 1641 6 -110.8   2807  0.906593   3536760  0.265901  1010  0.159112  0.0000 0.000458 0.000559 0.001830  0.023335 -0.052773 -0.119947
AZVA 11JUN26 2011.4825 55738 1642 0 -110.8   2807  0.908671   3536760  0.267660  1010  0.165031  0.0000 0.000461 0.000555 0.001829  0.022671 -0.047632 -0.134208
AZVA 11JUN27 2011.4853 55739 1642 1 -110.8   2807  0.908740   3536760  0.264612  1010  0.161207  0.0000 0.000462 0.000557 0.001835  0.021153 -0.049639 -0.119076
AZVA 11JUN28 2011.4880 55740 1642 2 -110.8   2807  0.909152   3536760  0.264811  1010  0.159850  0.0000 0.000464 0.000557 0.001836  0.022253 -0.037834 -0.130839
AZVA 11JUN29 2011.4908 55741 1642 3 -110.8   2807  0.908761   3536760  0.265993  1010  0.171709  0.0000 0.000469 0.000562 0.001847  0.031895 -0.065101 -0.128887
AZVA 11JUN30 2011.4935 55742 1642 4 -110.8   2807  0.909192   3536760  0.264662  1010  0.143871  0.0000 0.000469 0.000564 0.001860  0.020653 -0.053337 -0.117749
AZVA 11JUL01 2011.4962 55743 1642 5 -110.8   2807  0.906844   3536760  0.266004  1010  0.164436  0.0000 0.000460 0.000557 0.001817  0.026019 -0.039346 -0.117253
AZVA 11JUL02 2011.4990 55744 1642 6 -110.8   2807  0.908075   3536760  0.266695  1010  0.160187  0.0000 0.000464 0.000557 0.001820  0.026322 -0.065617 -0.110511
AZVA 11JUL03 2011.5017 55745 1643 0 -110.8   2807  0.907807   3536760  0.266943  1010  0.178691  0.0000 0.000466 0.000562 0.001857  0.019430 -0.059620 -0.111173
AZVA 11JUL04 2011.5044 55746 1643 1 -110.8   2807  0.906320   3536760  0.263192  1010  0.158943  0.0000 0.000476 0.000571 0.001885  0.032473 -0.045886 -0.099385
AZVA 11JUL05 2011.5072 55747 1643 2 -110.8   2807  0.906570   3536760  0.262768  1010  0.159444  0.0000 0.000482 0.000577 0.001907  0.021442 -0.056639 -0.125348
AZVA 11JUL06 2011.5099 55748 1643 3 -110.8   2807  0.908778   3536760  0.264570  1010  0.154364  0.0000 0.000468 0.000573 0.001852  0.008773 -0.048513 -0.106680
AZVA 11JUL07 2011.5127 55749 1643 4 -110.8   2807  0.907341   3536760  0.267197  1010  0.151722  0.0000 0.000478 0.000570 0.001867  0.018664 -0.053074 -0.118801
AZVA 11JUL08 2011.5154 55750 1643 5 -110.8   2807  0.909348   3536760  0.266791  1010  0.167286  0.0000 0.000471 0.000561 0.001851  0.021484 -0.051856 -0.096091
AZVA 11JUL09 2011.5181 55751 1643 6 -110.8   2807  0.909224   3536760  0.265626  1010  0.165001  0.0000 0.000470 0.000560 0.001860  0.029088 -0.053489 -0.128362
AZVA 11JUL10 2011.5209 55752 1644 0 -110.8   2807  0.909960   3536760  0.262968  1010  0.163606  0.0000 0.000465 0.000556 0.001851  0.024507 -0.054684 -0.109074
AZVA 11JUL11 2011.5236 55753 1644 1 -110.8   2807  0.908662   3536760  0.264103  1010  0.156445  0.0000 0.000463 0.000554 0.001834  0.027197 -0.039810 -0.114867
AZVA 11JUL12 2011.5264 55754 1644 2 -110.8   2807  0.908783   3536760  0.265884  1010  0.157619  0.0000 0.000472 0.000566 0.001845  0.024817 -0.036649 -0.113068
AZVA 11JUL13 2011.5291 55755 1644 3 -110.8   2807  0.907537   3536760  0.266975  1010  0.163098  0.0000 0.000478 0.000568 0.001879  0.026835 -0.054001 -0.124516
AZVA 11JUL14 2011.5318 55756 1644 4 -110.8   2807  0.906816   3536760  0.266924  1010  0.159401  0.0000 0.000472 0.000560 0.001859  0.024468 -0.058140 -0.115181
AZVA 11JUL15 2011.5346 55757 1644 5 -110.8   2807  0.908600   3536760  0.264914  1010  0.158048  0.0000 0.000462 0.000559 0.001839  0.018016 -0.048790 -0.107239
AZVA 11JUL16 2011.5373 55758 1644 6 -110.8   2807  0.906887   3536760  0.264741  1010  0.160505  0.0000 0.000463 0.000556 0.001834  0.029538 -0.053556 -0.123765
AZVA 11JUL17 2011.5400 55759 1645 0 -110.8   2807  0.908829   3536760  0.264919  1010  0.159416  0.0000 0.000464 0.000558 0.001824  0.024917 -0.047948 -0.123031
AZVA 11JUL18 2011.5428 55760 1645 1 -110.8   2807  0.910934   3536760  0.267640  1010  0.152073  0.0000 0.000472 0.000565 0.001881  0.024360 -0.080200 -0.100336
