1	0	0.000000000000e+00	0.000000000000e+00	0.0000e+00	0.0000e+00
1	1	0.000000000000e+00	0.000000000000e+00	0.0000e+00	0.0000e+00
2	0	-8.328786026571e-12	0.000000000000e+00	2.1760e-15	0.0000e+00
2	1	-1.989182612771e-11	-1.446431353200e-12	9.3620e-16	2.3754e-15
2	2	9.074378352471e-12	-5.558741591623e-12	-8.0202e-16	-1.4288e-15
3	0	-4.256857653915e-12	0.000000000000e+00	7.5995e-15	0.0000e+00
3	1	-2.428308036581e-12	9.143124402557e-12	1.3704e-14	7.2286e-15
3	2	-7.276049935360e-12	-5.204295972842e-13	3.7828e-15	2.8294e-15
3	3	9.650933621998e-13	3.197623816519e-12	1.2410e-16	1.5392e-16
4	0	-1.647509744746e-12	0.000000000000e+00	4.3674e-15	0.0000e+00
4	1	-7.435875285096e-12	-1.433903583128e-12	5.9883e-15	1.2929e-14
4	2	-3.406154826958e-12	5.632638683539e-12	1.4725e-14	7.4987e-15
4	3	1.594107279609e-12	3.138061109931e-12	5.6724e-15	4.0189e-15
4	4	-3.465713078972e-12	3.244444927938e-12	3.0046e-15	4.8151e-15
5	0	-9.294839569146e-12	0.000000000000e+00	1.2152e-15	0.0000e+00
5	1	1.650983509823e-12	1.038508520713e-11	9.8368e-15	2.6675e-15
5	2	-8.407613483844e-12	1.742158131557e-12	5.2268e-15	1.1242e-14
5	3	3.905755249570e-12	3.603593808342e-12	4.7855e-15	5.0392e-15
5	4	4.869110622228e-12	-8.541300215735e-14	2.7066e-15	1.7837e-15
5	5	3.227908533920e-12	3.332203818699e-12	6.2508e-16	5.3371e-16
6	0	-5.956422608804e-12	0.000000000000e+00	1.3997e-15	0.0000e+00
6	1	-7.301778823550e-12	2.840633630667e-12	2.0486e-15	5.4502e-15
6	2	-5.290344946317e-12	4.423475416288e-12	5.0629e-15	4.0489e-15
6	3	2.900412111052e-12	1.016328566034e-11	9.5066e-15	4.3175e-15
6	4	4.677319852214e-12	-1.665302435117e-12	1.3979e-14	1.3596e-14
6	5	1.835826680412e-12	-1.837362898441e-12	1.2111e-14	6.1399e-15
6	6	9.961878043935e-13	3.849471255029e-12	4.3677e-15	5.2960e-15
7	0	-2.986621491319e-12	0.000000000000e+00	1.4292e-15	0.0000e+00
7	1	-1.059326253201e-12	1.031726397441e-11	6.5844e-15	1.4113e-15
7	2	-5.450224298448e-12	7.366727956010e-12	4.6490e-15	3.5265e-15
7	3	1.816293865274e-12	5.736486161271e-12	3.8090e-15	2.5027e-15
7	4	3.544211462594e-12	3.730722167046e-12	5.8398e-15	5.7866e-15
7	5	-7.989488110885e-14	-3.739864538714e-13	1.1200e-14	9.5079e-15
7	6	2.606146224615e-12	-1.432084728106e-12	7.7014e-15	6.7290e-15
7	7	1.282363310503e-12	4.072372675379e-13	1.6712e-15	1.3834e-15
8	0	5.743700264911e-13	0.000000000000e+00	2.3981e-15	0.0000e+00
8	1	-5.490570940872e-12	2.735905524693e-12	1.4803e-15	3.2957e-15
8	2	1.640326950933e-12	5.899395110253e-12	4.1857e-15	3.0220e-15
8	3	2.692731578341e-12	7.146968250251e-12	6.4411e-15	3.3538e-15
8	4	4.590631000176e-12	1.708418006095e-12	6.4464e-15	1.2936e-14
8	5	6.194360847139e-13	1.498014925126e-12	8.0060e-15	6.7368e-15
8	6	-1.922994088690e-12	6.723703003275e-13	1.4213e-14	1.6063e-14
8	7	3.068823413215e-13	-2.171502250941e-13	1.1983e-14	8.8874e-15
8	8	4.577522502508e-13	-1.610713959204e-12	3.7492e-15	3.0227e-15
9	0	1.965787822519e-14	0.000000000000e+00	1.2272e-15	0.0000e+00
9	1	-7.544031370396e-13	4.402504499271e-12	4.2240e-15	1.4121e-15
9	2	-5.737322103179e-13	4.805331494759e-12	6.5433e-15	2.3902e-15
9	3	2.285634422771e-12	5.960265458687e-12	3.3879e-15	2.3764e-15
9	4	6.131220180056e-12	-4.664666296768e-13	5.0077e-15	5.6495e-15
9	5	-3.658836039943e-13	7.433997359391e-14	8.2488e-15	6.0051e-15
9	6	-2.563930281219e-13	1.254186368777e-12	9.3598e-15	8.9718e-15
9	7	-1.573556983522e-13	1.638854974512e-12	1.4166e-14	1.3025e-14
9	8	-4.057657747228e-13	-1.441957736378e-12	1.3113e-14	1.1542e-14
9	9	-1.490938561382e-12	-1.101512993866e-12	5.1536e-15	6.1303e-15
10	0	4.143012855736e-12	0.000000000000e+00	1.2702e-15	0.0000e+00
10	1	-2.566846700118e-12	-1.047787640760e-13	2.3601e-15	3.6607e-15
10	2	3.107411799147e-12	2.715161045028e-12	2.3750e-15	3.4161e-15
10	3	4.861792284797e-12	5.233767392350e-12	3.6916e-15	3.5292e-15
10	4	4.194488813629e-12	5.221081229253e-13	4.1828e-15	1.0016e-14
10	5	1.236962746711e-12	-7.191217348283e-13	1.0892e-14	9.8297e-15
10	6	-3.454889344534e-13	2.250348936225e-13	9.1117e-15	1.1752e-14
10	7	-4.824107759070e-13	-2.403719882989e-13	9.8190e-15	9.1288e-15
10	8	-9.975224967349e-13	8.943006738885e-13	1.6054e-14	1.5383e-14
10	9	1.518179867745e-12	9.979401760572e-13	1.0275e-14	1.4029e-14
10	10	-7.122336705636e-13	2.022987754897e-13	4.2864e-15	4.7335e-15
11	0	1.178666445910e-12	0.000000000000e+00	2.0769e-15	0.0000e+00
11	1	1.116161466866e-12	1.208247760455e-13	3.1028e-15	3.1428e-15
11	2	3.119170909342e-13	4.523775636250e-12	4.2837e-15	2.3135e-15
