1	0	0.000000000000e+00	0.000000000000e+00	0.0000e+00	0.0000e+00
1	1	0.000000000000e+00	0.000000000000e+00	0.0000e+00	0.0000e+00
2	0	-8.397075743334e-12	0.000000000000e+00	2.7274e-15	0.0000e+00
2	1	-2.205012919036e-11	-3.242210371316e-12	1.6656e-15	4.1793e-15
2	2	9.843653511354e-12	-4.277174763124e-12	5.9619e-17	5.4470e-17
3	0	-2.199579502995e-12	0.000000000000e+00	8.5987e-15	0.0000e+00
3	1	-1.954478974239e-12	8.072930397148e-12	1.3879e-14	7.2056e-15
3	2	-7.104397743100e-12	-9.637226389378e-13	3.3923e-15	2.6694e-15
3	3	2.036239298691e-12	4.334858884081e-12	8.0262e-17	1.2249e-16
4	0	-1.000788632448e-12	0.000000000000e+00	6.7473e-15	0.0000e+00
4	1	-7.007504057551e-12	-1.397328765638e-12	7.6855e-15	1.5979e-14
4	2	-3.170211583353e-12	5.112608517815e-12	1.8037e-14	9.3566e-15
4	3	2.408492242728e-12	1.704183742374e-12	6.7658e-15	4.7582e-15
4	4	-3.414396375560e-12	4.460563918971e-12	2.0705e-15	3.2425e-15
5	0	-9.023900073876e-12	0.000000000000e+00	1.8664e-15	0.0000e+00
5	1	2.089885418665e-12	1.248943326996e-11	1.3110e-14	3.6004e-15
5	2	-8.097539061651e-12	2.871892123232e-12	7.2132e-15	1.5033e-14
5	3	3.585726261619e-12	3.094709829935e-12	6.2325e-15	6.7001e-15
5	4	5.283210310386e-12	-4.125740448518e-13	2.4023e-15	1.6318e-15
5	5	2.501246922832e-12	3.199186254597e-12	4.7788e-16	3.9600e-16
6	0	-5.615181690471e-12	0.000000000000e+00	2.2433e-15	0.0000e+00
6	1	-7.764210002276e-12	3.440158963206e-12	2.8526e-15	7.4166e-15
6	2	-5.099707364970e-12	5.964063063383e-12	6.9298e-15	5.5672e-15
6	3	2.981317052057e-12	1.009268858780e-11	1.3101e-14	6.2381e-15
6	4	4.703556609917e-12	-1.024781443050e-12	1.6910e-14	1.6157e-14
6	5	1.471040274585e-12	-1.804948476865e-12	1.1801e-14	6.2025e-15
6	6	2.733608343787e-14	3.550468577579e-12	2.9987e-15	3.6581e-15
7	0	-3.340478268363e-12	0.000000000000e+00	2.3935e-15	0.0000e+00
7	1	-9.085372181745e-13	1.082615384311e-11	9.0424e-15	2.0303e-15
7	2	-6.267973215774e-12	7.764373238049e-12	6.4841e-15	4.9075e-15
7	3	2.390022406538e-12	5.062517917703e-12	5.8734e-15	3.9056e-15
7	4	4.095686255766e-12	3.735673811548e-12	8.3012e-15	8.2340e-15
7	5	4.773914855095e-13	3.611580379917e-13	1.5035e-14	1.2820e-14
7	6	2.478356041051e-12	-1.229776108498e-12	8.2233e-15	7.2576e-15
7	7	1.359040846985e-12	2.169840964401e-13	1.3492e-15	1.1479e-15
8	0	3.288133395327e-13	0.000000000000e+00	4.0524e-15	0.0000e+00
8	1	-5.533916712657e-12	2.845176187852e-12	2.1933e-15	4.8428e-15
8	2	1.729071519387e-12	5.986485222559e-12	5.8557e-15	4.1958e-15
8	3	2.219939050606e-12	6.251034692853e-12	8.7435e-15	4.5922e-15
8	4	5.364280613324e-12	1.294353620140e-12	8.2653e-15	1.5837e-14
8	5	1.129658879166e-12	1.940689381479e-12	1.0562e-14	8.9005e-15
8	6	-1.682677782601e-12	1.055190128322e-12	1.6416e-14	1.8281e-14
8	7	8.323825676490e-13	3.842534771994e-13	1.1843e-14	8.7148e-15
8	8	1.799180153414e-13	-1.346833900511e-12	2.0179e-15	1.6435e-15
9	0	1.478865287208e-13	0.000000000000e+00	2.1781e-15	0.0000e+00
9	1	-2.869347502754e-13	4.796223917936e-12	6.4342e-15	2.2326e-15
9	2	-4.474452640630e-13	5.506156223439e-12	9.1016e-15	3.5550e-15
9	3	1.961624959401e-12	5.719419337028e-12	5.3641e-15	3.7588e-15
9	4	6.415735556121e-12	-8.795648461506e-13	7.1235e-15	7.9555e-15
9	5	-1.081092026085e-13	2.730735953553e-13	1.1198e-14	8.3233e-15
9	6	-6.489019145351e-13	1.681250833531e-12	1.2515e-14	1.1953e-14
9	7	2.655768430932e-13	1.388945340435e-12	1.7381e-14	1.6059e-14
9	8	-1.376015788612e-13	-9.354109881369e-13	1.3242e-14	1.1667e-14
9	9	-1.502541401699e-12	-1.441563453778e-12	3.5539e-15	4.1479e-15
10	0	4.803406268571e-12	0.000000000000e+00	2.2572e-15	0.0000e+00
10	1	-2.633243590089e-12	-3.001803422759e-13	3.6575e-15	5.6432e-15
10	2	3.913795535348e-12	3.159052505883e-12	3.4507e-15	4.9166e-15
10	3	4.679275301953e-12	5.381359505390e-12	5.1184e-15	4.8247e-15
10	4	4.276303585071e-12	4.563900696673e-13	5.6793e-15	1.2801e-14
10	5	1.729545661748e-12	-4.190431752581e-13	1.3891e-14	1.2589e-14
10	6	-7.634208948224e-13	9.208513738059e-13	1.0703e-14	1.3452e-14
10	7	-8.054137967365e-13	-3.783000750978e-13	1.2641e-14	1.1704e-14
10	8	-1.093286374731e-12	6.273655705755e-13	1.8953e-14	1.8235e-14
10	9	1.657604408114e-12	9.124340086687e-13	1.0199e-14	1.3716e-14
10	10	-6.286264721850e-13	-1.581328347699e-14	2.2591e-15	2.6411e-15
11	0	1.462107906948e-12	0.000000000000e+00	3.6605e-15	0.0000e+00
11	1	1.343806212414e-12	5.086877321443e-13	5.0919e-15	5.1578e-15
11	2	4.559655373470e-13	4.458401932922e-12	6.4647e-15	3.7258e-15
