1	0	0.000000000000e+00	0.000000000000e+00	0.0000e+00	0.0000e+00
1	1	0.000000000000e+00	0.000000000000e+00	0.0000e+00	0.0000e+00
2	0	-7.464588867209e-12	0.000000000000e+00	2.2357e-15	0.0000e+00
2	1	-2.004671037194e-11	-1.700661319687e-12	9.8117e-16	2.4601e-15
2	2	9.009899728325e-12	-4.984267163424e-12	-8.0891e-16	-1.4427e-15
3	0	-4.278464604341e-12	0.000000000000e+00	7.5274e-15	0.0000e+00
3	1	-2.338868425071e-12	9.066571420631e-12	1.3894e-14	7.2828e-15
3	2	-7.184145627410e-12	-3.262730628305e-13	4.0597e-15	3.0315e-15
3	3	1.135801075290e-12	3.319974358990e-12	1.4501e-16	1.7821e-16
4	0	-1.799327228507e-12	0.000000000000e+00	4.2003e-15	0.0000e+00
4	1	-7.199130842592e-12	-1.038485323419e-12	5.8475e-15	1.2665e-14
4	2	-3.553298640259e-12	5.607927206206e-12	1.4485e-14	7.3697e-15
4	3	1.477935141808e-12	3.415722027995e-12	5.9081e-15	4.1909e-15
4	4	-3.456946524380e-12	3.092702290583e-12	3.0830e-15	4.9744e-15
5	0	-9.620192316766e-12	0.000000000000e+00	1.1754e-15	0.0000e+00
5	1	1.542983929823e-12	1.073882095927e-11	9.5922e-15	2.6010e-15
5	2	-8.548141835885e-12	1.747693323255e-12	5.1023e-15	1.0983e-14
5	3	3.894092841756e-12	3.703514879822e-12	4.8150e-15	5.0693e-15
5	4	4.714191999737e-12	-2.305078203336e-13	2.9635e-15	1.9542e-15
5	5	3.185942425261e-12	3.081885735309e-12	6.7855e-16	5.8409e-16
6	0	-6.127148668358e-12	0.000000000000e+00	1.3410e-15	0.0000e+00
6	1	-7.459785413418e-12	2.863003585311e-12	1.9839e-15	5.2917e-15
6	2	-5.369572410151e-12	4.531410198762e-12	4.9268e-15	3.9416e-15
6	3	2.900199462585e-12	1.024467356324e-11	9.2989e-15	4.2275e-15
6	4	4.663314469133e-12	-1.678431404295e-12	1.3834e-14	1.3453e-14
6	5	1.890332445514e-12	-2.057670788888e-12	1.2463e-14	6.3184e-15
6	6	8.832442794052e-13	3.864831357337e-12	4.5459e-15	5.5139e-15
7	0	-2.949806630272e-12	0.000000000000e+00	1.3672e-15	0.0000e+00
7	1	-1.088571402868e-12	1.007881272979e-11	6.3709e-15	1.3680e-15
