1	0	0.000000000000e+00	0.000000000000e+00	0.0000e+00	0.0000e+00
1	1	0.000000000000e+00	0.000000000000e+00	0.0000e+00	0.0000e+00
2	0	-1.309798605854e-11	0.000000000000e+00	2.1735e-15	0.0000e+00
2	1	-2.403524630428e-11	-4.983222558944e-12	7.2089e-16	2.5592e-15
2	2	1.159160675150e-11	-6.333833838895e-12	-4.2916e-17	-3.5328e-18
3	0	1.492170444517e-12	0.000000000000e+00	9.1391e-15	0.0000e+00
3	1	-2.576293360870e-12	8.381986088063e-12	1.5751e-14	7.9767e-15
3	2	-8.573137151657e-12	7.895558017390e-13	4.4222e-15	3.3855e-15
3	3	2.595123582946e-12	6.605339403146e-12	1.0909e-16	1.4166e-16
4	0	4.514473275677e-13	0.000000000000e+00	6.0441e-15	0.0000e+00
4	1	-8.091153214714e-12	-9.952852904735e-13	7.2459e-15	1.5592e-14
4	2	-2.466443273398e-12	5.354602331549e-12	1.9020e-14	9.7962e-15
4	3	3.233369554881e-12	6.286844867705e-14	7.7799e-15	5.4412e-15
4	4	-7.021314443913e-12	6.509419326910e-12	2.4520e-15	3.5547e-15
5	0	-1.173754440892e-11	0.000000000000e+00	1.5870e-15	0.0000e+00
5	1	2.954107679669e-12	1.376394647775e-11	1.2241e-14	3.2504e-15
5	2	-8.394001179748e-12	3.259753822008e-12	7.0296e-15	1.4752e-14
5	3	3.331612445859e-12	1.339897459117e-12	6.4947e-15	6.9906e-15
5	4	6.190913045750e-12	-1.711135651858e-12	2.8787e-15	2.0147e-15
5	5	1.811838370720e-12	4.617242000648e-12	5.6486e-16	4.8136e-16
6	0	-5.981856363734e-12	0.000000000000e+00	1.9870e-15	0.0000e+00
6	1	-9.487610329228e-12	2.938166356993e-12	2.4992e-15	6.6400e-15
6	2	-4.593554649791e-12	6.844815652297e-12	6.5850e-15	5.2421e-15
6	3	3.066335437422e-12	1.036811714243e-11	1.2827e-14	5.9552e-15
6	4	5.272757083671e-12	-2.095514027527e-12	1.7668e-14	1.6946e-14
6	5	1.271818789193e-12	-3.029498444539e-12	1.3727e-14	7.0701e-15
6	6	9.718689269292e-14	4.383867695786e-12	3.6441e-15	4.3279e-15
7	0	-2.787038517826e-12	0.000000000000e+00	2.0260e-15	0.0000e+00
7	1	-9.275422005317e-13	1.159000849385e-11	8.1481e-15	1.7603e-15
